"","Protein","Total.Fat","Carbohydrate","Alcohol","Water","Caffeine","Theobromine","Sugars..total","Fiber..total.dietary","Calcium","Iron","Magnesium","Phosphorus","Potassium","Sodium","Zinc","Copper","Selenium","Retinol","Carotene..beta","Carotene..alpha","Vitamin.E..alpha.tocopherol.","Vitamin.D..D2...D3.","Cryptoxanthin..beta","Lycopene","Lutein...zeaxanthin","Vitamin.C","Thiamin","Riboflavin","Niacin","Vitamin.B.6","Folate..total","Vitamin.B.12","Choline..total","Vitamin.K..phylloquinone.","Folic.acid","Folate..food","Vitamin.E..added","Vitamin.B.12..added","Cholesterol","Fatty.acids..total.saturated","X4.00","X6.00","X8.00","X10.00","X12.00","X14.00","X16.00","X18.00","X18.01","X18.02","X18.03","X20.04","X22.6.n.3","X16.01","X18.04","X20.01","X20.5.n.3","X22.01","X22.5.n.3","Fatty.acids..total.monounsaturated","Fatty.acids..total.polyunsaturated","min_FPro","max_p","class","Food.code"
"11",3.40000000000002,0.179999999999999,4.84999999999999,2.06115362243856e-09,90.8000000000002,2.06115362243856e-09,2.06115362243856e-09,4.84999999999999,2.06115362243856e-09,0.204,4.00000000000015e-05,0.011,0.101,0.166000000000001,0.052,0.000400000000000001,1.1e-05,2.09999999999999e-06,0.000137,2.06115362243856e-09,2.06115362243856e-09,1.00000000000003e-05,1.20000000000002e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,3.59999999999987e-05,0.00014,8.79999999999998e-05,4.00000000000015e-05,4.99999999999987e-06,3.79999999999993e-07,0.0159999999999999,2.06115362243856e-09,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,0.117,0.00899999999999998,0.000999999999999997,0.002,0.00399999999999999,0.00299999999999999,0.017,0.0529999999999997,0.0189999999999999,0.0380000000000001,0.00499999999999998,0.002,2.06115362243856e-09,2.06115362243856e-09,0.00700000000000003,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0469999999999999,0.00700000000000003,0.000277777777777766,"1",0,11114321
"12",3.30999999999999,0.88,4.78999999999998,2.06115362243856e-09,90.1300000000002,2.06115362243856e-09,2.06115362243856e-09,4.78999999999998,2.06115362243856e-09,0.116,4.99999999999999e-05,0.011,0.0889999999999998,0.151,0.1265,0.00042,1.1e-05,2.00000000000006e-06,1.30000000000005e-05,9.99999999999974e-07,2.06115362243856e-09,4.99999999999999e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,3.40000000000004e-05,0.000154000000000001,5.79999999999997e-05,3.40000000000004e-05,4.99999999999987e-06,2.20000000000011e-07,0.0177000000000001,1.00000000000002e-07,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.548,0.0290000000000001,0.017,0.01,0.022,0.0249999999999999,0.0889999999999998,0.231000000000001,0.107,0.221000000000001,0.0199999999999999,0.013,2.06115362243856e-09,2.06115362243856e-09,0.0199999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.254,0.0329999999999999,0.205,"1",0,11115100
"13",4.09999999999999,2,5.30000000000002,2.06115362243856e-09,87.7000000000002,2.06115362243856e-09,2.06115362243856e-09,5.30000000000002,2.06115362243856e-09,0.143,6.00000000000002e-05,0.013,0.0820000000000003,0.179999999999999,0.104999999990792,0.000240000000000001,8.0000000000003e-06,2.29999999999993e-06,1.59999999999999e-05,2.99999999999989e-06,2.06115362243856e-09,0.00011,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0015,4.99999999999999e-05,0.000209999999999999,1e-04,3.00000000000006e-05,6.00000000000012e-06,3.70000000000015e-07,0.0159999999999999,1.00000000000002e-07,2.06115362243856e-09,6.00000000000012e-06,2.06115362243856e-09,2.06115362243856e-09,0.00800000000000001,1.242,0.0609999999999997,0.04,0.0199999999999999,0.0510000000000001,0.0609999999999997,0.202,0.525,0.242,0.505,0.04,0.0300000000000001,2.06115362243856e-09,2.06115362243856e-09,0.04,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.576,0.0710000000000001,0.00722222222222222,"1",0,11115200
"14",3.35999999999999,0.57,4.80000000000002,2.06115362243856e-09,90.4099999999996,2.06115362243856e-09,2.06115362243856e-09,4.80000000000002,2.06115362243856e-09,0.1185,3.00000000000006e-05,0.012,0.0909999999999997,0.156,0.0530000000000001,0.000400000000000001,1.84999999999995e-05,2.00000000000006e-06,4.99999999999987e-06,9.99999999999974e-07,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000599999999999999,3.79999999999995e-05,0.000155,8.59999999999997e-05,3.29999999999998e-05,4.99999999999987e-06,3.70000000000015e-07,0.0058000010305768,2.06115362243856e-09,2.06115362243856e-09,4.99999999999987e-06,2.06115362243856e-09,2.06115362243856e-09,0.00700000000000003,0.352,0.0180000000000001,0.011,0.00600000000000001,0.014,0.0159999999999999,0.0569999999999998,0.149,0.0689999999999999,0.141999999999999,0.013,0.00800000000000001,2.06115362243856e-09,2.06115362243856e-09,0.013,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.163000000000001,0.0210000000000001,0.0672222222222223,"1",0,11122000
"15",1.6,2,5.30000000000002,2.06115362243856e-09,90.0000000000005,2.06115362243856e-09,2.06115362243856e-09,5.30000000000002,2.06115362243856e-09,0.0820000000000003,1e-04,0.000999999999999997,0.0999999999999996,0.15,0.0549999999999998,1e-04,1.99999999999997e-05,1.79999999999992e-06,6.10000000000002e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.10000000000005e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1e-04,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.254,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.218,0.0359999999999999,0.484,1.16,0.014,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.484,1.174,0.779166666666667,"4",3,11340000
"16",4.93000000000001,1.25,13.8,2.06115362243856e-09,78.9999999999999,2.06115362243856e-09,2.06115362243856e-09,13.8,2.06115362243856e-09,0.171,6.99999999999996e-05,0.0159999999999999,0.135,0.218999999999999,0.0660000000000001,0.00083,1.30000000000005e-05,4.89999999999996e-06,1.19999999999997e-05,2.00000000000006e-06,2.06115362243856e-09,1.99999999999997e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000799999999999997,4.20000000000002e-05,0.000201,0.000107,4.49999999999979e-05,1.1e-05,5.30000000000023e-07,0.0151999999999999,1.00000000000002e-07,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,0.806,0.0370000000000001,0.0249999999999999,0.0159999999999999,0.0359999999999999,0.0430000000000002,0.132,0.341,0.122,0.286000000000001,0.0249999999999999,0.01,2.06115362243856e-09,2.06115362243856e-09,0.0269999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.342999999999999,0.0359999999999999,0.905277777777778,"4",3,11420000
"17",4.84,3.13999999999999,13.54,2.06115362243856e-09,77.4800000000004,2.06115362243856e-09,2.06115362243856e-09,13.54,2.06115362243856e-09,0.168,6.99999999999996e-05,0.0159999999999999,0.132,0.215000000000001,0.065,0.000809999999999999,1.30000000000005e-05,4.80000000000014e-06,2.79999999999992e-05,6.00000000000012e-06,2.06115362243856e-09,6.99999999999996e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000799999999999997,4.09999999999986e-05,0.000196999999999999,0.000105,4.40000000000006e-05,1.1e-05,5.2000000000002e-07,0.0153,3.00000000000003e-07,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.01,1.981,0.0980000000000005,0.0609999999999997,0.0370000000000001,0.0829999999999999,0.0960000000000001,0.322,0.838,0.352,0.762,0.068,0.0380000000000001,2.06115362243856e-09,2.06115362243856e-09,0.0689999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.889,0.106,0.814027777777778,"4",3,11421000
"18",4.93000000000001,1.25,13.8,2.06115362243856e-09,78.9999999999999,2.06115362243856e-09,2.06115362243856e-09,13.8,2.06115362243856e-09,0.171,6.99999999999996e-05,0.0159999999999999,0.135,0.218999999999999,0.0660000000000001,0.00083,1.30000000000005e-05,4.89999999999996e-06,1.19999999999997e-05,2.00000000000006e-06,2.06115362243856e-09,1.99999999999997e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000799999999999997,4.20000000000002e-05,0.000201,0.000107,4.49999999999979e-05,1.1e-05,5.30000000000023e-07,0.0151999999999999,1.00000000000002e-07,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.00499999999999998,0.806,0.0370000000000001,0.0249999999999999,0.0159999999999999,0.0359999999999999,0.0430000000000002,0.132,0.341,0.122,0.286000000000001,0.0249999999999999,0.01,2.06115362243856e-09,2.06115362243856e-09,0.0269999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.342999999999999,0.0359999999999999,0.905277777777778,"4",3,11422000
"19",4.24000000000002,0.16,16.75,2.06115362243856e-09,78.1399999999996,2.06115362243856e-09,2.06115362243856e-09,16.4399999999999,2.06115362243856e-09,0.152,9.00000000000002e-05,0.015,0.118,0.191999999999999,0.0609999999999997,0.000779999999999999,2.95000000000002e-05,3.20000000000002e-06,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.00085,3.89999999999995e-05,0.000188499999999999,9.99999999999998e-05,4.24999999999997e-05,9.99999999999982e-06,4.95000000000005e-07,0.0137,1.00000000000002e-07,2.06115362243856e-09,9.99999999999982e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,0.1045,0.00449999999999999,0.00399999999999999,0.002,0.00449999999999999,0.00499999999999998,0.017,0.0439999999999998,0.0159999999999999,0.0370000000000001,0.00399999999999999,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0439999999999998,0.00449999999999999,0.690185185185185,"4",3,11423000
"20",3.86,0.179999999999999,7.49999999999996,2.06115362243856e-09,87.43,2.06115362243856e-09,2.06115362243856e-09,7.49999999999996,2.06115362243856e-09,0.143,0.00012,0.013,0.109,0.177,0.0589999999999998,0.000670000000000001,7.90000000000003e-05,3.09999999999992e-06,2.00000000000006e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0011,3.40000000000004e-05,0.000162,8.59999999999997e-05,3.70000000000018e-05,8.0000000000003e-06,4.30000000000001e-07,0.0151999999999999,2.06115362243856e-09,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.002,0.116,0.00499999999999998,0.00499999999999998,0.002,0.00499999999999998,0.00600000000000001,0.0189999999999999,0.049,0.0180000000000001,0.041,0.00399999999999999,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.049,0.00499999999999998,0.353055555555556,"4",3,11424000
"21",3.53000000000002,2.06115362243856e-09,23.53,2.06115362243856e-09,71.5700000000003,0.002,0.0229999999999999,14.97,1.2,0.0880000000000001,0.00042,0.04,0.166000000000001,0.338999999999999,0.135,0.00113,0.000209000000000001,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.69999999999998e-05,0.000215,0.000223000000000001,4.69999999999998e-05,1.19999999999997e-05,5.0000000000001e-07,0.0151999999999999,2.06115362243856e-09,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.877777777777778,"4",3,11425000
"22",3.43,3.07999999999999,22.8000000000001,2.06115362243856e-09,69.3600000000003,0.002,0.022,14.5100000000001,1.2,0.085,0.00041,0.039,0.161000000000001,0.328999999999998,0.130999999999999,0.0011,0.000203,6.80000000000009e-06,2.59999999999998e-05,6.00000000000012e-06,2.06115362243856e-09,8.99999999999999e-05,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.59999999999999e-05,0.000207999999999999,0.000216,4.59999999999999e-05,1.19999999999997e-05,4.79999999999988e-07,0.0154000000000001,3.00000000000003e-07,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.00899999999999998,1.917,0.0999999999999996,0.0589999999999998,0.0339999999999998,0.0770000000000002,0.086,0.309999999999998,0.81,0.373,0.775,0.0699999999999999,0.0449999999999999,2.06115362243856e-09,2.06115362243856e-09,0.0689999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.889,0.114,0.92587962962963,"4",3,11426000
