,Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",classf1,p1f1,p2f1,p3f1,p4f1,FProf1,classf2,p1f2,p2f2,p3f2,p4f2,FProf2,classf3,p1f3,p2f3,p3f3,p4f3,FProf3,classf4,p1f4,p2f4,p3f4,p4f4,FProf4,classf5,p1f5,p2f5,p3f5,p4f5,FProf5,p1,std_p1,p2,std_p2,p3,std_p3,p4,std_p4,FPro,std_FPro,min_FPro,max_p,class,min_in_which_fold,min_fold_id,min_class,p1_minFPro,p2_minFPro,p3_minFPro,p4_minFPro,FNDDSNutVal.Food.code
6457,0.27002713721306,-1.20397280432594,2.82790516291049,-20,4.37902212565358,-20,-20,1.56234630490025,1.28093384546206,-3.29683736633791,-7.45248245442381,-3.54045944899566,-2.67364877438488,-1.00785792539965,-1.42295834549148,-8.25482892694875,-8.89552963213615,-13.2848823069021,-20,-20,-20,-6.91780561483564,-20,-20,-20,-20,-4.35052796761451,-9.39666995016768,-9.88368492523995,-7.23625934595417,-9.29372198091523,-9.75506754741786,-20,-3.61935339146533,-13.8155105579643,-20,-9.75506754741786,-20,-20,-20,-2.99573227355399,-20,-20,-20,-20,-20,-5.80914299031403,-3.50655789731998,-4.26869794936688,-2.29263476214088,-3.19418321227783,-5.80914299031403,-20,-20,-5.80914299031403,-20,-20,-20,-20,-20,-2.1982250776698,-3.05760767727208,2,0.280555555555556,0.00944444444444444,0.478333333333333,0.231666666666667,0.475555555555556,2,0.290555555555556,0.00666666666666667,0.485555555555556,0.217222222222222,0.463333333333333,2,0.286666666666667,0.00722222222222222,0.486111111111111,0.22,0.466666666666667,2,0.313333333333333,0.00888888888888889,0.497222222222222,0.180555555555556,0.433611111111111,2,0.296111111111111,0.00888888888888889,0.479444444444444,0.215555555555556,0.459722222222222,0.293444444444444,0.0124808495279076,0.00822222222222222,0.00120441574381549,0.485333333333333,0.00751130834718026,0.213,0.0191992476704456,0.459777777777778,0.015761777881169,0.433611111111111,p3,2,FProf4,4,2,0.313333333333333,0.00888888888888889,0.497222222222222,0.180555555555556,75222010
6458,0.246860077931526,0.72270598280149,2.79971738962803,-20,4.36348071738678,-20,-20,1.53255686809814,1.25276296849537,-3.32423634052603,-7.48757377423508,-3.57555076880693,-2.70306265959117,-1.03563748950672,-1.41058705368894,-8.29404964010203,-8.92516142974252,-13.3455069287185,-10.6800163420351,-10.9251388000681,-20,-6.44402126275,-20,-20,-20,-20,-4.38202663467388,-9.43348392329039,-9.90348755253613,-7.26585981573046,-8.5122056499052,-9.79015886722913,-14.9549448411526,-3.63439126882987,-12.4292161968444,-20,-9.79015886722913,-20,-20,-20,-0.898942093539542,-20,-20,-20,-6.21460809842219,-5.11599580975408,-4.8283137373023,-1.52326021619305,-1.86433016206289,-0.409473129505703,-0.295714244149045,-2.48891467118554,-20,-20,-5.52146091786225,-20,-5.11599580975408,-20,-20,-20,-0.382725621138675,-0.185125484126689,3,0.07,0.00444444444444444,0.160555555555556,0.765,0.8475,3,0.0644444444444444,0.00833333333333333,0.172222222222222,0.755,0.845277777777778,3,0.0633333333333333,0.005,0.16,0.771666666666667,0.854166666666667,3,0.0738888888888889,0.00722222222222222,0.168333333333333,0.750555555555555,0.838333333333333,3,0.0622222222222222,0.005,0.194074074074074,0.738703703703704,0.838240740740741,0.0667777777777778,0.00497524737271958,0.006,0.00168508343201146,0.171037037037037,0.0138843202362412,0.756185185185185,0.0128069982583576,0.844703703703704,0.00670909850452979,0.838240740740741,p4,3,FProf5,5,3,0.0622222222222222,0.005,0.194074074074074,0.738703703703704,75222020
6459,1.12167756159911,0.717839793150317,2.97858611471902,-20,4.30392994893746,-20,-20,1.13783300182139,1.56861591791385,-2.0874737133771,-6.83079423784601,-2.99573227355399,-2.99573227355399,-0.903868211875598,-1.42711635564015,-6.90775527898214,-8.9556981536026,-12.9400418206104,-10.724468104606,-7.65009270373285,-20,-7.11847631029779,-20,-20,-20,-20,-6.16581793425276,-9.2305430792937,-8.84569725838827,-6.60321608946393,-8.69154657856101,-9.00332620259186,-15.0194833622902,-3.43889924884617,-10.4621038401385,-20,-9.00332620259186,-20,-20,-20,-0.839329690738027,-20,-20,-20,-6.21460809842219,-5.11599580975408,-5.11599580975408,-1.35479569406052,-1.9241486572738,-0.586986984731555,-0.278392025544688,-1.95192822138088,-20,-20,-6.21460809842219,-20,-5.29831736654804,-20,-4.42284862919414,-20,-0.549913012474038,-0.105360515657826,3,0.0777777777777778,0.00611111111111111,0.143333333333333,0.772777777777778,0.8475,3,0.0711111111111111,0.00722222222222222,0.168888888888889,0.752777777777778,0.840833333333333,3,0.0766666666666667,0.00888888888888889,0.137777777777778,0.776666666666667,0.85,3,0.0822222222222222,0.00833333333333333,0.16037037037037,0.749074074074074,0.833425925925926,3,0.0772222222222222,0.01,0.145,0.767777777777778,0.845277777777778,0.077,0.0039596732624901,0.00811111111111111,0.00150102845401181,0.151074074074074,0.0130133939653178,0.763814814814815,0.012250668356113,0.843407407407407,0.00651854482317922,0.833425925925926,p4,3,FProf4,4,3,0.0822222222222222,0.00833333333333333,0.16037037037037,0.749074074074074,75223000
6460,1.12167756159911,0.717839793150317,2.97858611471902,-20,4.30392994893746,-20,-20,1.13783300182139,1.56861591791385,-2.0874737133771,-6.83079423784601,-2.99573227355399,-2.99573227355399,-0.903868211875598,-1.42711635564015,-6.90775527898214,-8.9556981536026,-12.9400418206104,-10.724468104606,-7.65009270373285,-20,-7.11847631029779,-20,-20,-20,-20,-6.16581793425276,-9.2305430792937,-8.84569725838827,-6.60321608946393,-8.69154657856101,-9.00332620259186,-15.0194833622902,-3.43889924884617,-10.4621038401385,-20,-9.00332620259186,-20,-20,-20,-0.839329690738027,-20,-20,-20,-6.21460809842219,-5.11599580975408,-5.11599580975408,-1.35479569406052,-1.9241486572738,-0.586986984731555,-0.278392025544688,-1.95192822138088,-20,-20,-6.21460809842219,-20,-5.29831736654804,-20,-4.42284862919414,-20,-0.549913012474038,-0.105360515657826,3,0.0777777777777778,0.00611111111111111,0.143333333333333,0.772777777777778,0.8475,3,0.0711111111111111,0.00722222222222222,0.168888888888889,0.752777777777778,0.840833333333333,3,0.0766666666666667,0.00888888888888889,0.137777777777778,0.776666666666667,0.85,3,0.0822222222222222,0.00833333333333333,0.16037037037037,0.749074074074074,0.833425925925926,3,0.0772222222222222,0.01,0.145,0.767777777777778,0.845277777777778,0.077,0.0039596732624901,0.00811111111111111,0.00150102845401181,0.151074074074074,0.0130133939653178,0.763814814814815,0.012250668356113,0.843407407407407,0.00651854482317922,0.833425925925926,p4,3,FProf4,4,3,0.0822222222222222,0.00833333333333333,0.16037037037037,0.749074074074074,75223001
6461,2.10657020906809,0.819779831493311,3.13549421592915,-20,4.17377169585342,-20,-20,1.46093790411566,1.82454929205105,-3.77226106305299,-6.18991548583182,-3.03655426807425,-2.13707065451647,-1.0106014113454,-1.45243416362444,-6.5929445391421,-8.63372700767219,-12.6215880894918,-10.7709881202409,-9.72116599574217,-20,-7.04701734631564,-20,-20,-20,-20,-5.99146454710798,-8.28608147045285,-9.67237583157274,-7.25731275515201,-8.54765239890095,-8.90285567222822,-15.0194833622902,-3.11451580954396,-10.1674530983706,-20,-8.90285567222822,-20,-20,-20,-0.695149183230618,-20,-20,-20,-6.21460809842219,-5.29831736654804,-5.11599580975408,-1.17441400208439,-1.89047544216721,-0.588787165235702,-0.220646671115623,-1.68200860526894,-20,-20,-5.80914299031403,-20,-5.29831736654804,-20,-3.91202300542815,-20,-0.534435489405125,-0.006018072325563,3,0.0627777777777778,0.00666666666666667,0.162777777777778,0.767777777777778,0.8525,3,0.0572222222222222,0.00722222222222222,0.196111111111111,0.739444444444444,0.841111111111111,3,0.0583333333333333,0.00722222222222222,0.160555555555556,0.773888888888889,0.857777777777778,3,0.0638888888888889,0.0111111111111111,0.183425925925926,0.741574074074074,0.838842592592593,3,0.0677777777777778,0.00666666666666667,0.161851851851852,0.763703703703704,0.847962962962963,0.062,0.00429613665092916,0.00777777777777778,0.00188398055086813,0.172944444444444,0.0160191072467278,0.757277777777778,0.0157488541181784,0.847638888888889,0.0078504650242768,0.838842592592593,p4,3,FProf4,4,3,0.0638888888888889,0.0111111111111111,0.183425925925926,0.741574074074074,75223002
6462,1.11841491596429,0.717839793150317,2.97705900828837,-20,4.30257750080056,-20,-20,1.13783300182139,1.56861591791385,-2.0874737133771,-6.83079423784601,-2.99573227355399,-2.99573227355399,-0.906340401020987,-1.22417551164346,-6.90775527898214,-8.9556981536026,-12.9400418206104,-10.724468104606,-7.65219575392963,-20,-7.13089883029635,-20,-20,-20,-20,-6.16581793425276,-9.2305430792937,-8.84569725838827,-6.60469210449205,-8.69154657856101,-9.00332620259186,-15.0194833622902,-3.44201937618241,-10.4656064706897,-20,-9.00332620259186,-20,-20,-20,-0.839329690738027,-20,-20,-20,-6.21460809842219,-5.11599580975408,-5.11599580975408,-1.35479569406052,-1.9241486572738,-0.588787165235702,-0.279713902802604,-1.95192822138088,-20,-20,-6.21460809842219,-20,-5.29831736654804,-20,-4.42284862919414,-20,-0.551647618286246,-0.106472244510517,3,0.0761111111111111,0.00611111111111111,0.141111111111111,0.776666666666667,0.850277777777778,3,0.0672222222222222,0.00722222222222222,0.166666666666667,0.758888888888889,0.845833333333333,3,0.075,0.00888888888888889,0.136111111111111,0.78,0.8525,3,0.0816666666666667,0.00833333333333333,0.157037037037037,0.752962962962963,0.835648148148148,3,0.0761111111111111,0.00944444444444444,0.143888888888889,0.770555555555556,0.847222222222222,0.0752222222222222,0.00517591764393427,0.008,0.00133795495319914,0.148962962962963,0.0125616449780347,0.767814814814815,0.0115606588920876,0.846296296296296,0.0064960154506631,0.835648148148148,p4,3,FProf4,4,3,0.0816666666666667,0.00833333333333333,0.157037037037037,0.752962962962963,75223003
6463,1.14740245283754,-0.967584026261706,3.00568260440716,-20,4.31802130469797,-20,-20,1.16627093714192,1.6094379124341,-2.06356819252355,-6.79442659367513,-2.95651156040071,-2.97592964625781,-0.877070018720874,-1.4784096500277,-6.88795265168596,-8.9327086353779,-12.8992198260901,-20,-7.65853157237872,-20,-8.42188301161191,-20,-20,-20,-20,-6.11929791861787,-9.21034037197618,-8.82507797118554,-6.57486086370881,-9.64112328806864,-8.9792286510128,-20,-3.42038020107893,-10.542146547812,-20,-8.9792286510128,-20,-20,-20,-2.3538783873816,-20,-20,-20,-20,-20,-6.90775527898214,-2.50103603171788,-4.3428059215206,-3.86323284125871,-2.3859667019331,-2.68824757380603,-20,-20,-6.90775527898214,-20,-20,-20,-4.42284862919414,-20,-3.38139475436598,-1.83258146374831,2,0.295,0.0155555555555556,0.457222222222222,0.232222222222222,0.468611111111111,2,0.272777777777778,0.00777777777777778,0.464444444444444,0.255,0.491111111111111,2,0.287777777777778,0.00722222222222222,0.456111111111111,0.248888888888889,0.480555555555555,2,0.314444444444444,0.0133333333333333,0.488888888888889,0.183333333333333,0.434444444444444,2,0.285,0.00944444444444444,0.441666666666667,0.263888888888889,0.489444444444444,0.291,0.0153628942103537,0.0106666666666667,0.00363029094504545,0.461666666666667,0.0173160526394541,0.236666666666667,0.0319794494196693,0.472833333333333,0.023244208093126,0.434444444444444,p3,2,FProf4,4,2,0.314444444444444,0.0133333333333333,0.488888888888889,0.183333333333333,75223010
6464,1.14740245283754,-0.967584026261706,3.00568260440716,-20,4.31802130469797,-20,-20,1.16627093714192,1.6094379124341,-2.06356819252355,-6.79442659367513,-2.95651156040071,-2.97592964625781,-0.877070018720874,-1.4784096500277,-6.88795265168596,-8.9327086353779,-12.8992198260901,-20,-7.65853157237872,-20,-8.42188301161191,-20,-20,-20,-20,-6.11929791861787,-9.21034037197618,-8.82507797118554,-6.57486086370881,-9.64112328806864,-8.9792286510128,-20,-3.42038020107893,-10.542146547812,-20,-8.9792286510128,-20,-20,-20,-2.3538783873816,-20,-20,-20,-20,-20,-6.90775527898214,-2.50103603171788,-4.3428059215206,-3.86323284125871,-2.3859667019331,-2.68824757380603,-20,-20,-6.90775527898214,-20,-20,-20,-4.42284862919414,-20,-3.38139475436598,-1.83258146374831,2,0.295,0.0155555555555556,0.457222222222222,0.232222222222222,0.468611111111111,2,0.272777777777778,0.00777777777777778,0.464444444444444,0.255,0.491111111111111,2,0.287777777777778,0.00722222222222222,0.456111111111111,0.248888888888889,0.480555555555555,2,0.314444444444444,0.0133333333333333,0.488888888888889,0.183333333333333,0.434444444444444,2,0.285,0.00944444444444444,0.441666666666667,0.263888888888889,0.489444444444444,0.291,0.0153628942103537,0.0106666666666667,0.00363029094504545,0.461666666666667,0.0173160526394541,0.236666666666667,0.0319794494196693,0.472833333333333,0.023244208093126,0.434444444444444,p3,2,FProf4,4,2,0.314444444444444,0.0133333333333333,0.488888888888889,0.183333333333333,75223011
6465,2.13298230860787,-0.415515443961666,3.16251709119882,-20,4.18555544227548,-20,-20,1.48839958405704,1.85629799036563,-3.77226106305299,-6.16106733149416,-2.99573227355399,-2.1119647333854,-0.986176859338322,-1.50058350752202,-6.56416557459206,-8.60602440512285,-12.5917351263422,-20,-10.008848068194,-20,-8.11172808330807,-20,-20,-20,-20,-5.9522438339547,-8.25868249626474,-9.6566274746046,-7.23071916557856,-9.27221577569427,-8.87386813535497,-20,-3.09444824649315,-10.215462317557,-20,-8.87386813535497,-20,-20,-20,-1.74869997976761,-20,-20,-20,-20,-20,-6.21460809842219,-1.97328134585145,-3.81671282562382,-3.35240721749272,-1.84516024595517,-2.16282315061889,-20,-20,-6.21460809842219,-20,-20,-20,-3.86323284125871,-20,-2.81341071676004,-1.2801341652915,2,0.24,0.00944444444444444,0.388888888888889,0.361666666666667,0.560833333333333,2,0.221111111111111,0.0138888888888889,0.397777777777778,0.367222222222222,0.573055555555556,2,0.228333333333333,0.00833333333333333,0.395,0.368333333333333,0.57,2,0.286666666666667,0.0127777777777778,0.405,0.295555555555556,0.504444444444444,2,0.262222222222222,0.00666666666666667,0.385555555555555,0.345555555555556,0.541666666666667,0.247666666666667,0.0267890709243089,0.0102222222222222,0.0030327431253236,0.394444444444444,0.00762751678763667,0.347666666666667,0.0305186645987155,0.55,0.0282562950486532,0.504444444444444,p3,2,FProf4,4,2,0.286666666666667,0.0127777777777778,0.405,0.295555555555556,75223012
6466,1.14740245283754,-0.967584026261706,3.00419635196612,-20,4.31668779336554,-20,-20,1.16627093714192,1.6094379124341,-2.06356819252355,-6.80339526365789,-2.95651156040071,-2.97592964625781,-0.879476758751439,-1.25878104082093,-6.88795265168596,-8.9327086353779,-12.8992198260901,-20,-7.65853157237872,-20,-8.42188301161191,-20,-20,-20,-20,-6.11929791861787,-9.21034037197618,-8.82507797118554,-6.57629558418447,-9.64112328806864,-8.9792286510128,-20,-3.42038020107893,-10.542146547812,-20,-8.9792286510128,-20,-20,-20,-2.3538783873816,-20,-20,-20,-20,-20,-6.90775527898214,-2.5133061243097,-4.3428059215206,-3.86323284125871,-2.3859667019331,-2.68824757380603,-20,-20,-6.90775527898214,-20,-20,-20,-4.42284862919414,-20,-3.38139475436598,-1.83258146374831,2,0.274444444444444,0.0144444444444444,0.472222222222222,0.238888888888889,0.482222222222222,2,0.253888888888889,0.00722222222222222,0.476111111111111,0.262777777777778,0.504444444444444,2,0.270555555555556,0.00666666666666667,0.467777777777778,0.255,0.492222222222222,2,0.298888888888889,0.0133333333333333,0.500555555555555,0.187222222222222,0.444166666666667,2,0.273333333333333,0.00944444444444444,0.445555555555556,0.271666666666667,0.499166666666667,0.274222222222222,0.0160948193489875,0.0102222222222222,0.00352679338846753,0.472444444444444,0.0196756100192505,0.243111111111111,0.0334848408671929,0.484444444444444,0.0240024754381812,0.444166666666667,p3,2,FProf4,4,2,0.298888888888889,0.0133333333333333,0.500555555555555,0.187222222222222,75223013
