,Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",classf1,p1f1,p2f1,p3f1,p4f1,FProf1,classf2,p1f2,p2f2,p3f2,p4f2,FProf2,classf3,p1f3,p2f3,p3f3,p4f3,FProf3,classf4,p1f4,p2f4,p3f4,p4f4,FProf4,classf5,p1f5,p2f5,p3f5,p4f5,FProf5,p1,std_p1,p2,std_p2,p3,std_p3,p4,std_p4,FPro,std_FPro,min_FPro,max_p,class,min_in_which_fold,min_fold_id,min_class,p1_minFPro,p2_minFPro,p3_minFPro,p4_minFPro,Food code
0,0.0295588022415444,1.47704872438835,1.93007108502557,-20,4.47163879336357,-20,-20,1.93007108502557,-20,-3.44201937618241,-10.4143131763021,-5.80914299031403,-4.26869794936688,-2.97592964625781,-4.07454193492592,-8.67971212091401,-9.86426683938285,-13.2277238930622,-9.72116599574217,-11.869600408909,-20,-9.43348392329039,-16.1180956509583,-20,-20,-20,-5.29831736654804,-11.176453228349,-10.2319916195082,-8.63936082539045,-11.4176152851659,-12.2060726455302,-16.8112428315183,-4.13516655674236,-15.0194833622902,-20,-12.2060726455302,-20,-20,-4.26869794936688,0.697637085832797,-20,-20,-20,-2.7646205525906,-1.36257783450257,-1.13631415585212,-0.08446915662645,-1.22758266996507,0.388657989791783,-0.983499481567605,-2.95651156040071,-3.64965874096066,-20,-2.04794287462046,-20,-3.2188758248682,-20,-20,-20,0.505612056713103,-0.699165252885508,0,0.931435185185185,0.005,0.0155555555555556,0.0480092592592593,0.0582870370370371,0,0.699589947089947,0.0161111111111111,0.0516666666666667,0.232632275132275,0.266521164021164,0,0.885555555555555,0.00555555555555556,0.0316666666666667,0.0772222222222222,0.0958333333333333,0,0.905,0.00277777777777778,0.0169444444444444,0.0752777777777778,0.0851388888888889,0,0.917777777777778,0.00277777777777778,0.0186111111111111,0.0608333333333333,0.0715277777777778,0.867871693121693,0.0955783853948272,0.00644444444444444,0.00554999721944097,0.0268888888888889,0.0152694421704767,0.0987949735449736,0.0757481687825264,0.11546164021164,0.0856195639570498,0.0582870370370371,p1,0,FProf1,1,0,0.931435185185185,0.005,0.0155555555555556,0.0480092592592593,11000000
1,1.20597080698861,0.688134638736401,1.5830939370945,-20,4.48908570696729,-20,-20,1.58719230348678,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.85150947363383,-3.24419363285249,-7.77525584668686,-13.8155105579643,-13.1736566717919,-9.75506754741786,-12.4292161968444,-20,-10.4143131763021,-13.7202003781599,-20,-20,-20,-9.21034037197618,-9.77245929012972,-8.89552963213615,-9.11503019217186,-9.72116599574217,-13.8155105579643,-14.3953290532172,-4.02295456613543,-15.4249484703984,-20,-13.8155105579643,-20,-20,-4.8283137373023,0.151862349309246,-3.14655516328857,-3.41124771751566,-3.81671282562382,-2.95651156040071,-2.81341071676004,-1.66073120682165,-0.621757184473272,-1.63989711991881,-0.837017550979647,-2.67364877438488,-4.96184512992682,-5.80914299031403,-20,-3.50655789731998,-20,-6.21460809842219,-20,-20,-6.90775527898214,-0.853315932712767,-2.7333680090865,0,0.739768518518518,0.0261111111111111,0.0427777777777778,0.191342592592593,0.225787037037037,0,0.695407407407407,0.03,0.0411111111111111,0.233481481481481,0.269037037037037,0,0.74,0.0222222222222222,0.0466666666666667,0.191111111111111,0.225555555555556,0,0.814444444444444,0.0227777777777778,0.0427777777777778,0.12,0.152777777777778,0,0.719768518518519,0.0416666666666667,0.0322222222222222,0.206342592592593,0.243287037037037,0.741877777777778,0.0445034010005672,0.0285555555555556,0.00796016315981426,0.0411111111111111,0.00537196655717048,0.188455555555556,0.0419786557194038,0.223288888888889,0.0432319739903567,0.152777777777778,p1,0,FProf4,4,0,0.814444444444444,0.0227777777777778,0.0427777777777778,0.12,11100000
2,1.18784342239605,1.16315080980568,1.54115907168081,-20,4.47847253294213,-20,-20,1.57069708411767,-20,-2.09557092360972,-20,-4.42284862919414,-2.29263476214088,-1.89711998488588,-3.27016911925575,-7.79935339826592,-13.8155105579643,-13.1736566717919,-10.3815233534791,-11.869600408909,-20,-9.90348755253613,-13.7202003781599,-20,-20,-20,-20,-9.79015886722913,-8.88825687280707,-9.16155020780675,-9.70463669379096,-20,-14.4316966973881,-4.0285568216841,-15.0194833622902,-20,-20,-20,-20,-4.42284862919414,0.62057648772511,-2.70306265959117,-2.91877123241786,-3.38139475436598,-2.47693848013882,-2.33304430047875,-1.19402247347277,-0.154317360384357,-1.17441400208439,-0.365283318475333,-2.16282315061889,-4.42284862919414,-5.52146091786225,-20,-3.05760767727208,-20,-5.52146091786225,-6.90775527898214,-20,-6.21460809842219,-0.373966441048793,-2.22562405185792,0,0.634907407407407,0.0377777777777778,0.0496296296296296,0.277685185185185,0.321388888888889,0,0.610407407407407,0.0372222222222222,0.0533333333333333,0.299037037037037,0.344314814814815,0,0.629444444444444,0.03,0.0566666666666667,0.283888888888889,0.327222222222222,0,0.690555555555556,0.0327777777777778,0.0480555555555556,0.228611111111111,0.269027777777778,0,0.620935185185185,0.0405555555555556,0.04,0.298509259259259,0.338787037037037,0.63725,0.0312033437719652,0.0356666666666667,0.00422002866996287,0.049537037037037,0.00629289123612822,0.277546296296296,0.0288799146198518,0.320148148148148,0.0299846218301365,0.269027777777778,p1,0,FProf4,4,0,0.690555555555556,0.0327777777777778,0.0480555555555556,0.228611111111111,11111000
3,1.1314021114911,1.24126858906963,1.49514876603197,-20,4.47960696301275,-20,-20,1.49514876603197,-20,-2.29263476214088,-9.90348755253613,-5.29831736654804,-2.45340798272863,-1.37436579025462,-5.80914299031403,-7.87533930524384,-11.5129254649702,-13.1223633774043,-10.4833060477891,-11.869600408909,-20,-9.43348392329039,-13.5531462934968,-20,-20,-20,-7.01311579463996,-10.8197782844103,-9.16155020780675,-10.0543104422707,-10.2891500333481,-12.2060726455302,-14.8371618054963,-4.13516655674236,-15.0194833622902,-20,-12.2060726455302,-20,-20,-4.26869794936688,0.767326578734197,-2.18925640768704,-2.71810053695571,-3.24419363285249,-2.44184716032755,-2.33304430047875,-1.05555279920766,-0.0943106794712413,-0.869884359059999,-0.139262067333508,-2.55104645229255,-2.99573227355399,-20,-20,-2.56394985712845,-20,-20,-20,-20,-20,-0.00100050033358353,-2.05572501506252,0,0.827407407407407,0.0405555555555556,0.0172222222222222,0.114814814814815,0.143703703703704,0,0.935277777777778,0.0144444444444444,0.00777777777777778,0.0425,0.0536111111111111,0,0.937777777777778,0.015,0.00611111111111111,0.0411111111111111,0.0516666666666666,0,0.921666666666667,0.00777777777777778,0.00555555555555556,0.065,0.0716666666666667,0,0.91462962962963,0.0144444444444444,0.01,0.0609259259259259,0.0731481481481482,0.907351851851852,0.0457017189976653,0.0184444444444444,0.0127136069810709,0.00933333333333333,0.00473690527717605,0.0648703703703704,0.0298954797910011,0.0787592592592593,0.0376364458685085,0.0516666666666666,p1,0,FProf3,3,0,0.937777777777778,0.015,0.00611111111111111,0.0411111111111111,11111100
4,1.18784342239605,1.16315080980568,1.54115907168081,-20,4.47847253294213,-20,-20,1.57069708411767,-20,-2.09557092360972,-20,-4.42284862919414,-2.29263476214088,-1.89711998488588,-3.27016911925575,-7.79935339826592,-13.8155105579643,-13.1736566717919,-10.3815233534791,-11.869600408909,-20,-9.90348755253613,-13.7202003781599,-20,-20,-20,-20,-9.79015886722913,-8.88825687280707,-9.16155020780675,-9.70463669379096,-20,-14.4316966973881,-4.0285568216841,-15.0194833622902,-20,-20,-20,-20,-4.42284862919414,0.62057648772511,-2.70306265959117,-2.91877123241786,-3.38139475436598,-2.47693848013882,-2.33304430047875,-1.19402247347277,-0.154317360384357,-1.17441400208439,-0.365283318475333,-2.16282315061889,-4.42284862919414,-5.52146091786225,-20,-3.05760767727208,-20,-5.52146091786225,-6.90775527898214,-20,-6.21460809842219,-0.373966441048793,-2.22562405185792,0,0.634907407407407,0.0377777777777778,0.0496296296296296,0.277685185185185,0.321388888888889,0,0.610407407407407,0.0372222222222222,0.0533333333333333,0.299037037037037,0.344314814814815,0,0.629444444444444,0.03,0.0566666666666667,0.283888888888889,0.327222222222222,0,0.690555555555556,0.0327777777777778,0.0480555555555556,0.228611111111111,0.269027777777778,0,0.620935185185185,0.0405555555555556,0.04,0.298509259259259,0.338787037037037,0.63725,0.0312033437719652,0.0356666666666667,0.00422002866996287,0.049537037037037,0.00629289123612822,0.277546296296296,0.0288799146198518,0.320148148148148,0.0299846218301365,0.269027777777778,p1,0,FProf4,4,0,0.690555555555556,0.0327777777777778,0.0480555555555556,0.228611111111111,11111150
5,1.21787570949493,-0.0512932943875506,1.6467336971778,-20,4.49647076906475,-20,-20,1.60140574073684,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.0735732132349,-9.75506754741786,-13.8155105579643,-20,-10.8197782844103,-13.7202003781599,-20,-20,-20,-20,-9.77245929012972,-8.87386813535497,-9.08812273925193,-9.72116599574217,-13.1223633774043,-14.3098068797791,-4.05128507276165,-16.1180956509583,-20,-13.1223633774043,-20,-20,-5.29831736654804,-0.565633860260986,-3.81671282562382,-4.19970507787993,-4.50986000618377,-3.77226106305299,-3.64965874096066,-2.37515578582888,-1.32802545299591,-2.3434070875143,-1.54177926396029,-3.41124771751566,-5.52146091786225,-6.90775527898214,-20,-4.26869794936688,-20,-6.90775527898214,-20,-20,-20,-1.56064774826467,-3.44201937618241,0,0.783888888888889,0.01,0.0390740740740741,0.167037037037037,0.191574074074074,0,0.7555,0.0155555555555556,0.035,0.193944444444444,0.219222222222222,0,0.793888888888889,0.00888888888888889,0.04,0.157222222222222,0.181666666666667,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,0.123888888888889,0,0.764768518518519,0.0138888888888889,0.0333333333333333,0.188009259259259,0.21162037037037,0.789053703703704,0.0358791447995917,0.0125555555555556,0.00292920585032535,0.0381481481481481,0.00400830755961359,0.160242592592593,0.039429321566278,0.185594444444444,0.0376395246176552,0.123888888888889,p1,0,FProf4,4,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,11111160
6,1.22377543162212,-1.71479842809193,1.57897870494939,-20,4.50865928560725,-20,-20,1.57897870494939,-20,-1.58963528513792,-10.1266311038503,-4.50986000618377,-2.29263476214088,-1.79576749062559,-2.95651156040071,-7.82404601085629,-11.4176152851659,-13.0735732132349,-8.89552963213615,-20,-20,-11.5129254649702,-13.6331890011703,-20,-20,-20,-6.90775527898214,-10.2319916195082,-8.87386813535497,-9.33817374348607,-10.1266311038503,-12.2060726455302,-14.783094584226,-4.13516655674236,-20,-20,-12.2060726455302,-20,-20,-6.21460809842219,-2.14558134418438,-4.71053070164592,-6.90775527898214,-6.21460809842219,-5.52146091786225,-5.80914299031403,-4.07454193492592,-2.93746336543002,-3.9633162998157,-3.27016911925575,-5.29831736654804,-6.21460809842219,-20,-20,-4.96184512992682,-20,-20,-20,-20,-20,-3.05760767727208,-4.96184512992682,0,0.992222222222222,0.00111111111111111,0.000555555555555556,0.00611111111111111,0.00694444444444444,0,0.997444444444444,0,0,0.00255555555555556,0.00255555555555554,0,0.999444444444444,0,0,0.000555555555555556,0.000555555555555543,0,0.997222222222222,0.000555555555555556,0,0.00222222222222222,0.0025,0,0.999444444444444,0.000555555555555556,0,0,0.000277777777777766,0.997155555555556,0.00295396782750354,0.000444444444444444,0.000464811125852264,0.000111111111111111,0.000248451997499977,0.00228888888888889,0.00239418018650061,0.00256666666666666,0.00266707172849518,0.000277777777777766,p1,0,FProf5,5,0,0.999444444444444,0.000555555555555556,0,0,11111170
7,1.20896034583698,0.641853886172395,1.59127394180643,-20,4.48975933447676,-20,-20,1.58719230348678,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.2277238930622,-9.39666995016768,-12.7168982692962,-20,-10.4143131763021,-13.7202003781599,-20,-20,-20,-8.51719319141624,-9.73797311405855,-8.89552963213615,-9.09701168666918,-9.70463669379096,-13.1223633774043,-14.4133475587199,-4.00633368489939,-15.4249484703984,-20,-13.1223633774043,-20,-20,-4.8283137373023,0.104360015324243,-3.19418321227783,-3.44201937618241,-3.86323284125871,-3.01593498087151,-2.84731226843572,-1.70925824771631,-0.669430653942629,-1.69281952137315,-0.891598119283784,-2.79688141480883,-4.96184512992682,-5.80914299031403,-20,-3.54045944899566,-20,-6.21460809842219,-20,-20,-6.90775527898214,-0.916290731874155,-2.84731226843572,0,0.68537037037037,0.0783333333333333,0.0472222222222222,0.189074074074074,0.251851851851852,0,0.641796296296296,0.0861111111111111,0.0388888888888889,0.233203703703704,0.295703703703704,0,0.690555555555556,0.0666666666666667,0.0466666666666667,0.196111111111111,0.252777777777778,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,0.185833333333333,0,0.677083333333334,0.0838888888888889,0.0327777777777778,0.20625,0.264583333333333,0.690627777777778,0.0423664175992264,0.0758888888888889,0.00988045832895031,0.0425555555555556,0.00650972681530312,0.190927777777778,0.0379622235700353,0.25015,0.0400933166472982,0.185833333333333,p1,0,FProf4,4,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,11112110
8,1.21787570949493,-0.0512932943875506,1.6467336971778,-20,4.49647076906475,-20,-20,1.60140574073684,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.0735732132349,-9.75506754741786,-13.8155105579643,-20,-10.8197782844103,-13.7202003781599,-20,-20,-20,-20,-9.77245929012972,-8.87386813535497,-9.08812273925193,-9.72116599574217,-13.1223633774043,-14.3098068797791,-4.05128507276165,-16.1180956509583,-20,-13.1223633774043,-20,-20,-5.29831736654804,-0.565633860260986,-3.81671282562382,-4.19970507787993,-4.50986000618377,-3.77226106305299,-3.64965874096066,-2.37515578582888,-1.32802545299591,-2.3434070875143,-1.54177926396029,-3.41124771751566,-5.52146091786225,-6.90775527898214,-20,-4.26869794936688,-20,-6.90775527898214,-20,-20,-20,-1.56064774826467,-3.44201937618241,0,0.783888888888889,0.01,0.0390740740740741,0.167037037037037,0.191574074074074,0,0.7555,0.0155555555555556,0.035,0.193944444444444,0.219222222222222,0,0.793888888888889,0.00888888888888889,0.04,0.157222222222222,0.181666666666667,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,0.123888888888889,0,0.764768518518519,0.0138888888888889,0.0333333333333333,0.188009259259259,0.21162037037037,0.789053703703704,0.0358791447995917,0.0125555555555556,0.00292920585032535,0.0381481481481481,0.00400830755961359,0.160242592592593,0.039429321566278,0.185594444444444,0.0376395246176552,0.123888888888889,p1,0,FProf4,4,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,11112120
9,1.20896034583698,0.641853886172395,1.59127394180643,-20,4.48975933447676,-20,-20,1.58719230348678,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.2277238930622,-9.39666995016768,-12.7168982692962,-20,-10.4143131763021,-13.7202003781599,-20,-20,-20,-8.51719319141624,-9.73797311405855,-8.89552963213615,-9.09701168666918,-9.70463669379096,-13.1223633774043,-14.4133475587199,-4.00633368489939,-15.4249484703984,-20,-13.1223633774043,-20,-20,-4.8283137373023,0.104360015324243,-3.19418321227783,-3.44201937618241,-3.86323284125871,-3.01593498087151,-2.84731226843572,-1.70925824771631,-0.669430653942629,-1.69281952137315,-0.891598119283784,-2.79688141480883,-4.96184512992682,-5.80914299031403,-20,-3.54045944899566,-20,-6.21460809842219,-20,-20,-6.90775527898214,-0.916290731874155,-2.84731226843572,0,0.68537037037037,0.0783333333333333,0.0472222222222222,0.189074074074074,0.251851851851852,0,0.641796296296296,0.0861111111111111,0.0388888888888889,0.233203703703704,0.295703703703704,0,0.690555555555556,0.0666666666666667,0.0466666666666667,0.196111111111111,0.252777777777778,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,0.185833333333333,0,0.677083333333334,0.0838888888888889,0.0327777777777778,0.20625,0.264583333333333,0.690627777777778,0.0423664175992264,0.0758888888888889,0.00988045832895031,0.0425555555555556,0.00650972681530312,0.190927777777778,0.0379622235700353,0.25015,0.0400933166472982,0.185833333333333,p1,0,FProf4,4,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,11112130
