Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
Animal and vegetable fats and oils,Butter,,,,,0.3,,0.3
Animal and vegetable fats and oils,"Butter and margarine/oil blends, QUAL Half fat or medium fat",0.3,0.3,0.3,0.3,0.3,0.3,0.3
Animal and vegetable fats and oils,"Butter and margarine/oil blends, QUAL Low fat (naturally or reduced)",0.3,0.3,0.3,0.3,0.3,0.3,0.3
Animal and vegetable fats and oils,Butter oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Butter, QUAL Half fat or medium fat",,,0.5,,0.3,,0.3
Animal and vegetable fats and oils,"Butter, QUAL Low fat (naturally or reduced)",,,0.5,,0.3,0.5,0.3
Animal and vegetable fats and oils,Cocoa butter,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Coconut oil/fat,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Cod liver oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Cotton seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Functional vegetable margarines/fats,,0,0,0,0,,0
Animal and vegetable fats and oils,"Functional vegetable margarines/fats, QUAL Half fat or medium fat",0.1,,,,,0.1,
Animal and vegetable fats and oils,Ghee,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Grape seed oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Herring oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Linseed oil,,0,0,0,0,0,0
Animal and vegetable fats and oils,"Maize oil, edible",0,0,0,0,0,0,
Animal and vegetable fats and oils,"Olive oil, refined",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Olive oil, virgin or extra-virgin",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Palm kernel oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Palm oil/fat,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Peanut oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Pork lard,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Poultry fats, processed",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Processed fat (blubber) of marine mammals,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Pumpkin seed oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Rape seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Safflower seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Sesame seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Shortening and similar baking fats,,,0,,0,,0
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Half fat or medium fat",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Low sodium / reduced salt",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Soya bean oil, refined",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Spreadable vegetable fat-deprecated,,,0,,0,,0
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Half fat or medium fat",0.2,0.1,0.2,0.1,2.5,0.2,2.5
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Low fat (naturally or reduced)",0.2,0.2,0.2,0.2,2.5,0.2,2.5
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Low sodium / reduced salt",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Sunflower seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Tallow from other animals,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Traditional margarine,,,0,,0,0,0
Animal and vegetable fats and oils,"Traditional margarine, QUAL Half fat or medium fat",0.1,0.1,0.2,0.1,2.5,0.1,2.5
Animal and vegetable fats and oils,"Traditional margarine, QUAL Low fat (naturally or reduced)",0.1,0.1,0.2,0.1,2.5,0.1,2.5
Animal and vegetable fats and oils,"Traditional margarine, QUAL Low sodium / reduced salt",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Walnut oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Wheat germ oil,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Camomile infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Chicory coffee infusion,,0.26,,0.26,,,
"Coffee, cocoa, tea and infusions",Chicory coffee ingredient,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Cocoa beans (fermented or dried),1.2,1.2,1.2,1.2,1.2,1.2,1.2
"Coffee, cocoa, tea and infusions",Cocoa beverages,0.08,0.2,0.3,0.2,0.08,0.08,0.8
"Coffee, cocoa, tea and infusions","Cocoa beverages, QUAL Low / Reduced sugar",0.1,0.1,0.1,0.1,0.2,0.1,0.2
"Coffee, cocoa, tea and infusions","Cocoa beverages, QUAL Sugar free",0.18,0.1,0.1,0.1,0.4,0.1,0.4
"Coffee, cocoa, tea and infusions",Cocoa mass,1.2,,1.2,,,1.2,1.2
"Coffee, cocoa, tea and infusions",Cocoa powder,,0.7,1.2,0.7,,,
"Coffee, cocoa, tea and infusions","Cocoa powder, QUAL Low / Reduced sugar",1.2,1.2,1.2,1.2,1.2,1.2,1.2
"Coffee, cocoa, tea and infusions","Cocoa powder, QUAL Sugar free",1.2,1.2,1.2,1.2,1.2,1.2,1.2
"Coffee, cocoa, tea and infusions",Coffee (average strenght) beverage,,0,0,0,0,,0
"Coffee, cocoa, tea and infusions",Coffee (weak strenght) beverage,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Coffee beans, roasted",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Coffee beverage decaffeinated,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Coffee drink, café macchiato",0.4,0.4,0.4,0.4,0.4,0.4,0.4
"Coffee, cocoa, tea and infusions","Coffee drink, cappuccino",0.2,0.2,0.2,0.2,0.21,0.2,0.21
"Coffee, cocoa, tea and infusions",Coffee espresso (beverage),0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Coffee ground, roasted",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Coffee ground, roasted and decaffeinated",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Coffee with milk or cream,,0.2,,0.2,,,
"Coffee, cocoa, tea and infusions",Fermented tea infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Flowers used for herbal infusions,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Fruit infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Herbal infusion materials from leaves and herbs,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Hot chocolate,0.3,0.42,0.3,0.42,0.08,0.3,0.8
"Coffee, cocoa, tea and infusions",Hot chocolate with added ingredients,0.23,0.23,0.23,0.23,0.23,0.23,0.23
"Coffee, cocoa, tea and infusions","Hot chocolate with added ingredients, QUAL Sugar free",0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Coffee, cocoa, tea and infusions","Hot chocolate, QUAL Low / Reduced sugar",0.3,0.3,0.3,0.3,0.2,0.3,0.2
"Coffee, cocoa, tea and infusions","Hot chocolate, QUAL Sugar free",0.1,0.1,0.1,0.1,0.4,0.1,0.4
"Coffee, cocoa, tea and infusions",Instant coffee (beverage),0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Instant coffee powder,,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated, QUAL Low / Reduced sugar",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated, QUAL Sugar free",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Instant coffee powder, QUAL Low / Reduced sugar",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Instant coffee powder, QUAL Sugar free",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Jasmine infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Malt coffee infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Mixed coffee imitates,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Non-fermented tea leaves (green or white tea),0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Non-fermented tea, infusion",0,0,0,0,0,,0
"Coffee, cocoa, tea and infusions",Rooibos infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Tea infusion with added flavouring ingredients,0,,,,0,,
"Coffee, cocoa, tea and infusions",Tea leaves and stalks decaffeinated,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Tea leaves and stalks with fruit and flavours,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Tea leaves and stalks, fermented",0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Tea powder ingredients and extracts,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions","Tea, decaffeinated, infusion",0,0,0,0,0,0,0
Composite dishes,Beans and meat meal,0.4,0.12,0.2,0.12,0.6,0.4,0.6
Composite dishes,Beans and vegetables meal,,,,,,0.13,
Composite dishes,Beef loaf,1.1,3.6,3.6,3.6,3.6,1.1,3.6
Composite dishes,Bouillabaisse,,0.9,0.9,0.9,0.9,,0.9
Composite dishes,Ceasar salad,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Composite dishes,Cereal products and grains based soup,0.1,,,,,,
Composite dishes,Cheese omelette,2,1.49,1.8,1.49,2.3,2,2.3
Composite dishes,Cheese savoury pie,0.7,0.4,0.4,0.4,0.4,0.7,0.6
Composite dishes,Creamed vegetable mix,0.2,0.12,,0.12,0.3,0.2,0.3
Composite dishes,Dairy/egg soup,0.3,0.6,0.6,0.6,0.6,,0.6
Composite dishes,Dolma,0,0,0,0,0,0,0
Composite dishes,"Dolma, PROCESS Baking",0.2,,,,,0.2,
Composite dishes,"Dolma, PROCESS Cooking in water",0,0,0,0,0,0,0
Composite dishes,"Dolma, PROCESS Steaming",0,0,0,0,0,0,0
Composite dishes,Doner kebab,,,0.8,,1,0.42,1
Composite dishes,Finger food,0.44,0.44,0.44,0.44,0.44,0.44,0.44
Composite dishes,Fish and potatoes meal,3.5,1.3,1.3,1.3,0.7,3.5,0.7
Composite dishes,Fish and rice meal,1.5,0.69,0.7,0.69,1.7,0.5,1.7
Composite dishes,Fish and vegetables meal,0.6,0.6,0.6,0.6,2.6,,2.6
Composite dishes,Fish balls,1.4,2.5,2.5,2.5,2.5,,2.5
Composite dishes,"Fish balls, PROCESS Baking",2.4,2.4,2.4,2.4,2.4,2.4,2.4
Composite dishes,"Fish balls, PROCESS Cooking in water",4.5,2.4,2.4,2.4,1,4.5,1
Composite dishes,"Fish balls, PROCESS Frying",0.7,2.4,2.4,2.4,0.7,0.7,2.4
Composite dishes,"Fish balls, PROCESS Steaming",4.5,2.4,2.4,2.4,1,4.5,1
Composite dishes,"Fish fingers, breaded",,1.95,0.9,1.95,1,,1
Composite dishes,Fish gratin,0.7,2.6,2.6,2.6,2.6,,2.6
Composite dishes,Fish pâté,4,1.05,2.2,1.05,3,4,3
Composite dishes,Fish soup,1.3,0.95,0.5,0.95,0.95,1.3,0.5
Composite dishes,"Fish soup, INGRED Tap water",0.7,0.95,0.7,0.95,0.95,0.7,0.7
Composite dishes,Fishcakes,,1.15,2.5,1.15,1,,1
Composite dishes,Fried eggs,2.2,1.32,1.8,1.32,1.1,2.2,1.6
Composite dishes,Fruit soup,0,0,0,0,0,0,0
Composite dishes,Goulash,2.2,2.2,2.2,2.2,0.57,2.2,0.57
Composite dishes,Greek salad,0.1,0.2,0.2,0.2,0.2,0.1,0.2
Composite dishes,Hamburger with bread,0.8,0.89,1.1,0.89,1,0.54,1
Composite dishes,Hot dog with bread,,0.52,0.4,0.52,0.52,,0.4
Composite dishes,Hummus,,0,0,0,0,,0
Composite dishes,Lasagna,0.2,0.45,0.5,0.45,1,0.2,1
Composite dishes,Legume (beans) soup,,0.12,0.2,0.12,0.07,0.1,
Composite dishes,Legumes based dishes,,0.13,,0.13,,,
Composite dishes,Meat and vegetable soup,0.1,0.34,0.3,0.34,0.24,0.1,0.24
Composite dishes,Meat balls,1.1,1.4,2.5,1.4,1.99,1.1,0.6
Composite dishes,Meat burger (no sandwich),1.1,2.5,2.5,2.5,1.52,1.1,3
Composite dishes,Meat in aspic,0.6,,0.6,,,0.6,0.6
Composite dishes,Meat loaf,3.6,1.4,1.4,1.4,1,,1
Composite dishes,"Meat loaf with cheese, vegetables or other",0.9,0.9,0.9,0.9,0.9,0.9,0.9
Composite dishes,Meat soup,0.2,0.06,0.1,0.06,0.24,0.2,
Composite dishes,Meat stew,0.2,1,0.4,1,0.8,0.2,0.8
Composite dishes,Meat terrine,1.5,0.6,1.5,0.6,0.6,1.5,1.5
Composite dishes,Mixed green salad,0,0,0,,0,0,0
Composite dishes,Mixed vegetable salad,,,0.1,,,,0.2
Composite dishes,Mixed vegetables soup,0.1,,0.4,,,0.1,
Composite dishes,"Mixed vegetables, boiled",0,0,0,0,0,0,0
Composite dishes,"Mixed vegetables, braised",0,0,0,0,0,0,0
Composite dishes,"Mixed vegetables, fried",,0.14,,0.14,,,
Composite dishes,"Mixed vegetables, grilled",,0,0,0,0,,0
Composite dishes,Moussaka,0.3,0.6,0.9,0.6,0.8,,0.8
Composite dishes,Mushroom based dishes,,0.7,0.7,0.7,0.1,,0.1
Composite dishes,Mushroom salad,0.1,0.02,,0.02,0.02,0.1,
Composite dishes,Mushroom soup,0.1,0.11,,0.11,,0.06,
Composite dishes,Omelette with bacon,1.6,0.96,1.6,0.96,0.96,1.6,1.6
Composite dishes,Omelette with mushrooms,1.3,0.78,1.3,0.78,0.78,1.3,1.3
Composite dishes,Omelette with vegetables,1.4,0.93,0.4,0.93,0.9,,0.9
Composite dishes,"Omelette, plain",2,1.09,1.8,1.09,2.2,2,2.2
Composite dishes,Onion soup,0.1,,,,,,
Composite dishes,Paella,1.8,0.56,0.8,0.56,0.56,1.8,0.8
Composite dishes,Pasta based dishes (cooked),0.5,0.2,0.2,0.2,0.2,0.5,0.2
Composite dishes,"Pasta based dishes (cooked), PROCESS Baking",,0.38,0.38,0.38,0.38,,0.38
Composite dishes,"Pasta-based dishes, uncooked",0,0,0,0,0,0,0
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Baking",0.6,0.6,0.6,0.6,0.6,0.6,0.6
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Cooking in water",0.22,0.6,0.6,0.6,0.21,0.22,0.21
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Steaming",0.22,0.6,0.6,0.6,0.21,0.22,0.21
Composite dishes,"Pasta, cooked, with cheese/cream",,0.11,0.8,0.11,0.11,0.8,0.8
Composite dishes,"Pasta, cooked, with vegetables",,,0.2,,,,0.2
Composite dishes,"Pasta, cooked, with vegetables and cheese/cream",0,0,0,0,0,0,0
Composite dishes,"Pasta, filled with meat mix, cooked",0,0,0,0,0,0,0
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Baking",0.6,0.6,0.6,0.6,0.6,0.6,0.6
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Cooking in water",0.2,0.6,0.6,0.6,0.21,0.3,0.21
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Steaming",0.6,0.6,0.6,0.6,0.21,0.6,0.21
Composite dishes,"Pasta, filled with vegetable mix, cooked",0,0,0,0,0,0,0
Composite dishes,"Pasta, filled with vegetable mix, cooked, PROCESS Cooking in water",0.4,0.21,0.21,0.21,0.21,,0.21
Composite dishes,"Pasta, filled with vegetable mix, cooked, PROCESS Steaming",0.21,0.21,0.21,0.21,0.21,0.21,0.21
Composite dishes,Pastas and rice (or other cereal) –based dishes,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Composite dishes,Pizza and similar with cheese topping,,0.28,0.6,0.28,0.08,,0.2
Composite dishes,"Pizza and similar with cheese, and mushrooms",,0.2,0.2,0.2,0.08,,0.08
Composite dishes,"Pizza and similar with cheese, and vegetables",,0.1,0.1,0.1,0.08,,0.08
Composite dishes,"Pizza and similar with cheese, meat, and mushrooms",,,0.2,,0.13,,0.13
Composite dishes,"Pizza and similar with cheese, meat, and vegetables",,2.53,0.5,2.53,0.13,0.29,0.5
Composite dishes,"Pizza and similar with meat, and vegetables",0.29,0.2,0.2,0.2,0.13,0.29,0.13
Composite dishes,Poached eggs,1.5,1.28,1.5,1.28,1,1.5,1
Composite dishes,Pork meat loaf,1.4,1.4,1.4,1.4,1.4,1.4,1.4
Composite dishes,Potato casserole,0.2,0.2,0.2,0.2,,0.2,
Composite dishes,Potato croquettes,0.1,,0.2,,,0.04,
Composite dishes,Potato soup,0.1,0.01,,0.01,0.2,0.1,0.2
Composite dishes,Potatoes and cheese meal,0.3,0.17,0.4,0.17,0.6,,0.6
Composite dishes,Potatoes and meat meal,0.4,0.42,0.4,0.42,0.4,0.2,0.4
Composite dishes,Potatoes and vegetables meal,0.1,0.3,0.3,0.3,0.4,0.1,0.4
Composite dishes,"Potatoes, meat, and vegetables meal",0.1,1.2,1.2,1.2,0.6,0.4,0.6
Composite dishes,Prepared fish salad,,1.45,2.2,1.45,4.78,,4.78
Composite dishes,Prepared legume (beans) salad,,,0,,0,,0
Composite dishes,Prepared meat salad,0.1,,0.3,,0.37,,0.37
Composite dishes,Prepared mixed egg/meat/fish/vegetable salad,,0.2,0.2,0.2,0.2,,0.2
Composite dishes,Prepared nut salad,0.1,,,,,0.1,
Composite dishes,Prepared pasta salad,0.3,0.23,0.1,0.23,0.23,,0.1
Composite dishes,Prepared potato salad,,,0.1,,0.6,,0.3
Composite dishes,Prepared rice salad,1.3,,,,,1.3,
Composite dishes,Quiche,0.3,0.295,0.3,0.295,0.65,0.3,1.5
Composite dishes,Ratatouille,0.1,,,,,,
Composite dishes,Rice and meat meal,,0.1,0.1,0.1,0.16,,0.3
Composite dishes,Rice and vegetables meal,,,,,0.16,,
Composite dishes,"Rice based dishes cooked, PROCESS Cooking in water",,0,0,0,0,,0
Composite dishes,"Rice based dishes cooked, PROCESS Steaming",,0.14,0.14,0.14,0.14,,0.14
Composite dishes,Rice pudding,0.3,0.08,0.2,0.08,0.2,,0.2
Composite dishes,"Rice, meat, and vegetables meal",,0.14,,0.14,0.16,,0.16
Composite dishes,Risotto,0.1,,,,,0.1,
Composite dishes,Roesti,,,0.1,,,,
Composite dishes,Sandwich and sandwich-like dishes,,0.19,,0.19,0.19,,
Composite dishes,Sandwich with cheese and vegetable topping/filling,0.2,1,1,1,1,0.2,1
Composite dishes,Sandwich with cheese topping/filling,1.3,0.56,0.4,0.56,0.7,0.22,0.7
Composite dishes,Sandwich with fish and vegetable topping/filling,0.37,1.31,1,1.31,1.31,0.37,1
Composite dishes,Sandwich with fish topping/filling,,1.31,1,1.31,1.4,,1.4
Composite dishes,Sandwich with meat and vegetable topping/filling,1.4,0.12,1.8,0.12,0.2,1.4,0.2
Composite dishes,Sandwich with processed meat topping/filling,0.5,,0.4,,0.2,0.5,0.2
Composite dishes,Sausage roll,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Composite dishes,Seafood salad,4.1,2.8,2.8,2.8,4.78,,15
Composite dishes,Seafood-based meals,,1.6,0.8,1.6,1.7,0.21,1.7
Composite dishes,Spring rolls,,0.22,0.3,0.22,0.17,,0.17
Composite dishes,Tomato soup,0.1,0.09,,0.09,,,
Composite dishes,Vegetable casserole,0.4,0.1,0.1,0.1,,0.4,
Composite dishes,Vegetable soufflé,,0.7,0.7,0.7,0.7,0.7,0.7
Composite dishes,"Vegetables, gratinated",0.2,0.12,0.7,0.12,0.4,,0.4
Eggs and egg products,Boiled eggs,2.3,1.11,1.5,1.11,1.54,1.47,1.1
Eggs and egg products,Duck eggs,5.4,5.4,5.4,5.4,5.4,5.4,5.4
Eggs and egg products,"Duck eggs, PROCESS Cooking in water",4.3,4.3,4.3,4.3,4.3,4.3,4.3
Eggs and egg products,Eggs from other eggs producer birds,9.3,9.3,9.3,9.3,9.3,9.3,9.3
Eggs and egg products,"Eggs from other eggs producer birds, PROCESS Cooking in water",4.1,4.1,4.1,4.1,4.1,4.1,4.1
Eggs and egg products,Geese eggs,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Eggs and egg products,"Geese eggs, PROCESS Cooking in water",4.1,4.1,4.1,4.1,4.1,4.1,4.1
Eggs and egg products,Hen egg mixed whole,2.5,1.36,1.9,1.36,1.49,1.25,1.49
Eggs and egg products,"Hen egg mixed whole, dried",3.95,9.6,9.6,9.6,10,3.95,10
Eggs and egg products,Hen egg white,0.1,0.056,0.1,0.056,0.65,0.1,0.1
Eggs and egg products,"Hen egg white, dried",0.18,0.5,0.5,0.5,0.18,0.18,1
Eggs and egg products,Hen egg yolk,6.9,2,2,2,3.8,3.88,6.9
Eggs and egg products,"Hen egg yolk, dried",5.33,6.2,6.2,6.2,5.33,5.33,6.2
Eggs and egg products,Hen eggs,2.5,1.36,1.9,1.36,1.49,2.5,2.5
Eggs and egg products,"Hen eggs, PROCESS Cooking in water",2.3,1.11,1.5,1.11,1.54,2.3,1
Eggs and egg products,"Hen eggs, PROCESS Frying",2.2,1.32,1.6,1.32,1.1,2.2,1.6
Eggs and egg products,Quail eggs,1.6,1.9,1.9,1.9,1.9,1.6,1.9
Eggs and egg products,"Quail eggs, PROCESS Cooking in water",1.5,1.5,1.5,1.5,1.5,1.5,1.5
"Fish, seafood, amphibians, reptiles and invertebrates",Anchovies,,0.6,0.6,0.6,3.5,,0.6
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Baking",0.6,0.6,0.6,0.6,0.6,0.6,0.6
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Cooking in water",,0.6,0.6,0.6,0.6,,0.6
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Frying",0.6,0.6,0.6,0.6,0.6,0.6,0.6
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Steaming",0.6,0.6,0.6,0.6,0.6,0.6,0.6
"Fish, seafood, amphibians, reptiles and invertebrates",Anglerfish and monkfish,2,2,2,1,2,2,2
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Baking",2.1,2.1,2.1,2.1,2.1,2.1,2.1
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Cooking in water",2.1,2.1,2.1,2.1,2.1,2.1,2.1
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Frying",2.1,2.1,2.1,2.1,2.1,2.1,2.1
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Steaming",2.1,2.1,2.1,2.1,2.1,2.1,2.1
"Fish, seafood, amphibians, reptiles and invertebrates",Atlantic salmon,,,3.9,5.03,4,,4
