Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Steaming",0.194,0.15,0.194,0.15,0.17,0.194,0.17
"Fish, seafood, amphibians, reptiles and invertebrates","Pomfret, atlantic",0.09,0.09,0.09,0.09,0.09,0.09,0.09
"Fish, seafood, amphibians, reptiles and invertebrates",Rays,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Baking",0.25,0.25,0.25,0.25,0.25,0.25,0.25
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Cooking in water",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Steaming",0.2,0.2,0.2,0.2,0.2,0.2,0.2
"Fish, seafood, amphibians, reptiles and invertebrates",River eels,0.25,0.32,0.32,0.2,0.35,0.25,0.35
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Baking",0.343,0.051,0.343,0.051,0.051,0.343,0.343
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Cooking in water",0.338,0.34,0.338,0.34,0.35,0.338,0.35
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Frying",0.343,0.343,0.343,0.343,0.343,0.343,0.343
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Steaming",0.338,0.34,0.338,0.34,0.35,0.338,0.35
"Fish, seafood, amphibians, reptiles and invertebrates",Roaches,0.13,0.13,0.13,0.13,0.13,0.13,0.13
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon roe, atlantic",0.72,0.72,0.72,0.72,0.72,0.72,0.72
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin",0.36,0.36,0.36,0.36,0.36,0.36,0.36
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Baking",0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Cooking in water",0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Steaming",0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates",Sardines and sardine-type fishes,0.25,0.25,0.25,0.25,0.22,0.25,0.22
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Baking",0.269,0.35,0.269,0.35,0.25,0.269,0.25
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Cooking in water",0.39,0.268,0.268,0.268,0.17,0.39,0.268
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Frying",0.269,0.269,0.269,0.269,0.269,0.269,0.269
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Steaming",0.17,0.268,0.268,0.268,0.17,0.17,0.268
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens",0.19,0.065,0.19,0.07,0.07,0.19,0.07
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Baking",0.206,0.206,0.206,0.206,0.206,0.206,0.206
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Cooking in water",0.164,0.065,0.164,0.065,0.05,0.164,0.05
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Frying",,0.065,0.206,0.065,0.065,,0.206
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Steaming",0.164,0.164,0.164,0.164,0.05,0.164,0.05
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bass,0.093,0.093,0.093,0.16,0.093,0.093,0.093
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bass, PROCESS Cooking in water",0.13,0.13,0.13,0.13,0.13,0.13,0.13
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bass, PROCESS Steaming",0.13,0.13,0.13,0.13,0.13,0.13,0.13
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bream,0.1,0.093,0.1,0.1,0.1,0.1,0.1
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bream, PROCESS Cooking in water",0.049,0.049,0.049,0.049,0.049,0.049,0.049
"Fish, seafood, amphibians, reptiles and invertebrates","Sea bream, PROCESS Steaming",0.049,0.049,0.049,0.049,0.049,0.049,0.049
"Fish, seafood, amphibians, reptiles and invertebrates",Sea-squirts and other tunicates,0.107,0.107,0.107,0.107,0.107,0.107,0.107
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Baking",0.094,0.094,0.094,0.094,0.094,0.094,0.094
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Cooking in water",0.065,0.19,0.065,0.19,0.17,0.065,0.17
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Frying",0.094,0.094,0.094,0.094,0.094,0.094,0.094
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Steaming",0.065,0.065,0.065,0.065,0.17,0.065,0.17
"Fish, seafood, amphibians, reptiles and invertebrates",Shads,0.24,0.24,0.24,0.24,0.24,0.24,0.24
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Baking",0.233,0.233,0.233,0.233,0.233,0.233,0.233
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Cooking in water",0.192,0.192,0.192,0.192,0.192,0.192,0.192
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Frying",0.233,0.233,0.233,0.233,0.233,0.233,0.233
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Steaming",0.192,0.192,0.192,0.192,0.192,0.192,0.192
"Fish, seafood, amphibians, reptiles and invertebrates",Sharks,0.14,0.14,0.14,0.14,0.14,0.14,0.3
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Baking",0.082,0.1,0.082,0.1,0.1,0.082,0.082
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Cooking in water",0.082,0.1,0.082,0.1,0.1,0.082,0.082
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Frying",0.082,0.1,0.082,0.1,0.1,0.082,0.082
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Steaming",0.082,0.1,0.082,0.1,0.1,0.082,0.082
"Fish, seafood, amphibians, reptiles and invertebrates",Shrimps and prawns,0.034,0.034,0.034,0.02,0.12,0.034,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Baking",0.033,0.038,0.033,0.038,0.038,0.033,0.033
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Cooking in water",,0.038,0.03,0.038,0.33,,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Frying",0.037,0.038,0.037,0.038,0.038,0.037,0.037
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Steaming",,0.038,0.03,0.038,0.33,,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common",0.03,0.034,0.034,0.1,0.034,0.03,0.034
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Baking",,0.07,0.037,0.038,0.038,,0.037
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Cooking in water",0.03,0.07,0.03,0.038,0.33,0.03,0.01
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Frying",0.04,0.038,0.037,0.038,0.038,0.04,0.037
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Steaming",0.03,0.07,0.032,0.038,0.33,0.03,0.01
"Fish, seafood, amphibians, reptiles and invertebrates",Smelt,0.12,0.12,0.12,0.12,0.12,0.12,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Baking",0.133,0.133,0.133,0.133,0.133,0.133,0.133
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Cooking in water",0.133,0.133,0.133,0.133,0.133,0.133,0.133
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Frying",0.133,0.133,0.133,0.133,0.133,0.133,0.133
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Steaming",0.133,0.133,0.133,0.133,0.133,0.133,0.133
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked herring,0.27,0.22,0.17,0.28,0.17,0.27,0.28
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked salmon,,0.1,0.233,0.17,0.17,0.17,0.17
"Fish, seafood, amphibians, reptiles and invertebrates",Snails,0.18,0.11,0.18,0.11,0.18,,0.18
"Fish, seafood, amphibians, reptiles and invertebrates",Sole,0.076,0.1,0.1,0.05,0.08,0.076,0.1
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Baking",0.109,0.2,0.109,0.2,0.2,0.109,0.109
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Cooking in water",0.108,0.108,0.108,0.108,0.12,0.108,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Frying",0.109,0.109,0.109,0.109,0.109,0.109,0.109
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Steaming",0.108,0.2,0.108,0.2,0.12,0.108,0.12
"Fish, seafood, amphibians, reptiles and invertebrates",Spiny and rock lobsters,0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Baking",0.095,0.095,0.095,0.095,0.095,0.095,0.095
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Cooking in water",0.083,0.06,0.083,0.06,0.06,0.083,0.083
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Frying",0.087,0.087,0.087,0.087,0.087,0.087,0.087
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Steaming",0.083,0.083,0.083,0.083,0.083,0.083,0.083
"Fish, seafood, amphibians, reptiles and invertebrates",Sprat,0.26,0.25,0.25,0.25,0.26,0.26,0.2
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Baking",0.233,0.233,0.233,0.233,0.233,0.233,0.233
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Cooking in water",0.192,0.192,0.192,0.192,0.192,0.192,0.192
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Frying",0.233,0.233,0.233,0.233,0.2,0.233,0.2
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Steaming",0.192,0.192,0.192,0.192,0.192,0.192,0.192
"Fish, seafood, amphibians, reptiles and invertebrates",Squids,0.12,0.12,0.12,0.16,0.05,0.12,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses",0.12,0.48,0.12,0.48,0.05,0.12,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses, PROCESS Frying",0.13,0.13,0.13,0.13,0.13,0.13,0.13
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, PROCESS Frying",0.06,0.06,0.06,0.06,0.06,0.06,0.06
"Fish, seafood, amphibians, reptiles and invertebrates",Stockfish,0.09,0.11,0.11,,0.09,0.09,0.09
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Baking",0.049,0.049,0.049,0.049,0.049,0.049,0.049
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Cooking in water",0.01,0.049,0.049,0.049,0.049,0.01,0.049
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Steaming",0.01,0.049,0.049,0.049,0.049,0.01,0.049
"Fish, seafood, amphibians, reptiles and invertebrates",Sturgeon roe,,,,0.62,1,0.28,0.3
"Fish, seafood, amphibians, reptiles and invertebrates",Tilapia,,0.09,0.09,0.09,0.09,,0.09
"Fish, seafood, amphibians, reptiles and invertebrates",Trouts,0.21,0.076,0.076,0.06,0.14,0.21,0.11
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Baking",0.076,0.08,0.076,0.08,0.12,0.076,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Cooking in water",,0.067,0.067,0.067,0.1,,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Frying",0.084,0.084,0.084,0.084,0.1,0.084,0.1
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Steaming",,0.09,0.067,0.09,0.1,,0.12
"Fish, seafood, amphibians, reptiles and invertebrates",Tuna and bonito (generic),0.13,0.158,0.16,0.12,0.12,0.13,0.13
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Baking",0.169,0.163,0.169,0.163,0.163,0.169,0.169
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Cooking in water",0.14,0.14,0.14,0.14,0.14,0.14,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Frying",0.12,0.169,0.169,0.169,0.169,0.12,0.169
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Steaming",0.168,0.168,0.168,0.168,0.168,0.168,0.168
"Fish, seafood, amphibians, reptiles and invertebrates","Water snails, conches and whelks, PROCESS Cooking in water",0.17,0.19,0.17,0.19,0.17,0.17,0.17
"Fish, seafood, amphibians, reptiles and invertebrates",Whitefishes or coregonus,0.07,0.11,0.11,0.07,0.07,0.07,0.11
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Baking",0.121,0.121,0.121,0.121,0.121,0.121,0.121
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Cooking in water",0.121,0.121,0.121,0.121,0.121,0.121,0.121
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Frying",0.121,0.121,0.121,0.121,0.121,0.121,0.121
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Steaming",0.121,0.121,0.121,0.121,0.121,0.121,0.121
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffish,0.045,0.06,0.06,0.06,0.045,0.045,0.06
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Baking",0.065,0.065,0.065,0.065,0.065,0.065,0.065
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Cooking in water",0.065,0.065,0.065,0.065,0.065,0.065,0.065
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Frying",0.065,0.065,0.065,0.065,0.065,0.065,0.065
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Steaming",0.053,0.053,0.053,0.053,0.053,0.053,0.053
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffishes,0.045,0.093,0.06,0.093,0.045,0.045,0.06
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Baking",0.065,0.065,0.065,0.065,0.065,0.065,0.065
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Cooking in water",0.065,0.065,0.065,0.065,0.065,0.065,0.065
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Frying",0.065,0.065,0.065,0.065,0.065,0.065,0.065
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Steaming",0.053,0.053,0.053,0.053,0.053,0.053,0.053
Food products for young population,"Biscuits, rusks and cookies for children",0.05,,,,0.05,,
Food products for young population,Cereals with an added high protein food which have to be reconstituted with water or other protein-free liquid,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Food products for young population,"Follow-on formulae, liquid",0.16,0.16,0.16,0.16,0.16,0.16,0.16
Food products for young population,"Follow-on formulae, powder",0.8,0.8,0.8,0.8,0.8,0.8,0.8
Food products for young population,"Infant formulae, liquid",0.15,0.16,0.16,0.16,0.16,0.15,0.16
Food products for young population,"Infant formulae, powder",0.8,0.8,0.545,0.8,0.545,0.8,0.8
Food products for young population,"Pasta for children (dry, to be cooked)",0.073,0.073,0.073,0.073,0.073,0.073,0.073
Food products for young population,Ready-to-eat cereal-based meal for children,,0.3,0.02,0.3,0.02,,0.02
Food products for young population,Ready-to-eat dairy-based meal for children,,0.03,0.03,0.03,0.03,,0.03
Food products for young population,Ready-to-eat fish-based meal for children,0.02,0.086,0.04,0.086,0.04,0.02,0.04
Food products for young population,Ready-to-eat fruit-based meal for children,0.04,0.01,0.01,0.01,0.01,0.04,0.01
Food products for young population,Ready-to-eat meat-based meal for children,0.03,0.086,0.03,0.086,0.03,0.03,0.03
Food products for young population,Ready-to-eat mixed meal for children,0.086,0.086,0.086,0.086,0.086,0.086,0.086
Food products for young population,Ready-to-eat vegetable-based meal for children,0.03,0.02,0.02,0.02,0.02,0.03,0.02
Food products for young population,Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,0.38,0.06,0.38,0.06,0.06,0.38,0.06
Fruit and fruit products,American persimmons,0.18,0.045,0.03,0.045,0.18,0.18,0.03
Fruit and fruit products,Apples and similar-,0.01,0.022,0.009,0.022,0.01,0.02,0.02
Fruit and fruit products,"Apples and similar-, PROCESS Baking",,0.009,0.009,0.009,0.024,0.024,0.02
Fruit and fruit products,"Apples and similar-, PROCESS Cooking in water",0.008,0.008,0.008,0.008,0.01,0.008,0.01
Fruit and fruit products,"Apples and similar-, PROCESS Steaming",0.008,0.008,0.008,0.008,0.01,0.008,0.01
Fruit and fruit products,Apricots,0.05,0.04,0.053,0.03,0.05,0.04,0.05
Fruit and fruit products,Arbutus berries,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Fruit and fruit products,Avocados,0.16,0.137,0.1,0.12,0.18,0.12,0.17
Fruit and fruit products,Bilberries (European blueberries),0.07,0.02,0.02,0.02,0.02,0.07,0.03
Fruit and fruit products,Blackberries,0.04,0.042,0.04,0.05,0.04,0.04,0.05
Fruit and fruit products,Blackcurrants,0.07,0.04,0.044,0.06,0.04,0.07,0.06
Fruit and fruit products,Blueberries,0.03,0.041,0.02,0.05,0.03,0.03,0.03
Fruit and fruit products,"Candied fruit, cherry",0.03,0.03,0.03,,0.03,0.03,0.03
Fruit and fruit products,"Candied fruit, mixed fruit",0.04,0.04,0.04,0.04,0.04,0.04,0.04
Fruit and fruit products,"Candied fruit, orange peel",0.08,0.03,0.03,0.05,0.08,0.08,0.03
Fruit and fruit products,Canned fruit cocktail,0.06,0.01,0.01,0.01,,0.02,
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In diluted sweet liquid-syrup",0.06,0.02,0.009,0.01,,0.06,0.01
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In fruit/vegetable juice",0.02,0.009,0.009,0.009,0.01,0.009,0.01
Fruit and fruit products,Canned or jarred apple,0.017,0.004,0.004,0.004,0.017,0.017,0.004
Fruit and fruit products,"Canned or jarred apple, MEDIUM In diluted sweet liquid-syrup",0.025,0.004,0.004,0.004,0.025,0.025,0.004
Fruit and fruit products,"Canned or jarred apple, MEDIUM In fruit/vegetable juice",0.004,0.004,0.004,0.004,0.004,0.004,0.004
Fruit and fruit products,Canned or jarred apricot,0.02,0.02,0.02,0.01,0.01,0.02,0.01
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In diluted sweet liquid-syrup",0.02,0.02,0.022,0.01,0.01,0.02,0.01
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In fruit/vegetable juice",0.02,0.022,0.022,0.022,0.02,0.02,0.01
Fruit and fruit products,Canned or jarred cranberry,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In diluted sweet liquid-syrup",0.01,0.02,0.02,0.02,0.01,0.01,0.02
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In fruit/vegetable juice",0.02,0.02,0.02,0.02,0.02,0.02,0.02
Fruit and fruit products,Canned or jarred mandarin,0.04,0.014,0.014,0.014,0.01,0.04,0.01
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In diluted sweet liquid-syrup",0.013,0.013,0.013,0.013,0.01,0.013,0.01
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In fruit/vegetable juice",0.013,0.013,0.013,0.013,0.01,0.013,0.01
Fruit and fruit products,Canned or jarred mixed fruit,0.01,0.01,0.01,0.01,,0.01,
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In diluted sweet liquid-syrup",0.02,0.02,0.009,0.01,,0.009,0.01
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In fruit/vegetable juice",0.02,0.009,0.009,0.009,0.03,0.009,0.01
Fruit and fruit products,Canned or jarred peach,0.02,0.022,0.022,0.02,0.01,0.02,0.01
Fruit and fruit products,"Canned or jarred peach, MEDIUM In diluted sweet liquid-syrup",0.02,0.02,0.022,0.01,0.01,0.02,0.01
Fruit and fruit products,"Canned or jarred peach, MEDIUM In fruit/vegetable juice",0.022,0.022,0.022,0.022,0.01,0.022,0.01
Fruit and fruit products,Canned or jarred pear,0.02,0.02,0.02,0.02,,0.02,
Fruit and fruit products,"Canned or jarred pear, MEDIUM In diluted sweet liquid-syrup",0.02,0.02,0.02,0.02,,0.02,0.01
Fruit and fruit products,"Canned or jarred pear, MEDIUM In fruit/vegetable juice",0.02,0.02,0.02,0.02,0.01,0.02,0.01
Fruit and fruit products,Canned or jarred pineapple,0.02,0.02,0.02,0.02,,0.02,
Fruit and fruit products,"Canned or jarred pineapple, MEDIUM In diluted sweet liquid-syrup",0.02,0.016,0.013,0.01,,0.02,0.01
Fruit and fruit products,"Canned or jarred pineapple, MEDIUM In fruit/vegetable juice",0.01,0.013,0.013,0.013,0.01,0.01,0.01
Fruit and fruit products,Canned or jarred plum,0.028,0.028,0.028,0.028,0.01,0.028,0.01
Fruit and fruit products,"Canned or jarred plum, MEDIUM In diluted sweet liquid-syrup",0.027,0.027,0.027,0.027,0.01,0.027,0.01
Fruit and fruit products,"Canned or jarred plum, MEDIUM In fruit/vegetable juice",0.027,0.027,0.027,0.027,0.027,0.027,0.027
Fruit and fruit products,Canned or jarred sour cherry,0.026,0.026,0.026,0.026,0.026,0.026,0.026
Fruit and fruit products,"Canned or jarred sour cherry, MEDIUM In diluted sweet liquid-syrup",0.025,0.025,0.025,0.025,0.025,0.025,0.025
Fruit and fruit products,"Canned or jarred sour cherry, MEDIUM In fruit/vegetable juice",0.025,0.025,0.025,0.025,0.025,0.025,0.025
Fruit and fruit products,Canned or jarred sweet cherry,0.019,0.019,0.019,0.019,0.01,0.019,0.01
Fruit and fruit products,"Canned or jarred sweet cherry, MEDIUM In diluted sweet liquid-syrup",0.018,0.02,0.018,0.02,0.01,0.018,0.01
Fruit and fruit products,"Canned or jarred sweet cherry, MEDIUM In fruit/vegetable juice",0.018,0.018,0.018,0.018,0.018,0.018,0.018
Fruit and fruit products,Carambolas,0.02,0.022,0.03,0.022,0.03,0.02,0.03
Fruit and fruit products,Cherimoyas,0.11,0.11,0.11,0.11,0.04,0.11,0.11
Fruit and fruit products,Cherries (sweet),0.07,0.03,0.042,0.03,0.02,0.07,0.03
Fruit and fruit products,Chocolate coated dried fruit,0.138,0.138,0.138,0.138,0.138,0.138,0.138
Fruit and fruit products,Chokecherries,0.09,0.09,0.09,0.09,0.09,0.09,0.09
Fruit and fruit products,Citrons,0.02,0.02,,0.02,0.02,0.02,0.02
Fruit and fruit products,Citrus fruit peel,0.08,0.08,0.08,,0.08,0.08,0.08
Fruit and fruit products,Cloudberries,0.07,0.02,0.02,0.02,0.05,0.07,0.02
Fruit and fruit products,Common banana,0.06,0.07,0.057,0.06,0.03,0.1,0.06
Fruit and fruit products,"Common banana, PROCESS Baking",0.05,0.059,0.059,0.059,0.057,,0.059
Fruit and fruit products,"Common banana, PROCESS Cooking in water",0.052,0.052,0.052,0.052,0.052,0.052,0.052
Fruit and fruit products,"Common banana, PROCESS Steaming",0.054,0.054,0.054,0.054,0.054,0.054,0.054
Fruit and fruit products,Cranberries,0.07,0.02,0.02,0.02,0.01,0.07,0.02
Fruit and fruit products,Dates,0.05,0.07,0.07,0.07,0.07,0.05,0.07
Fruit and fruit products,Dewberries and similar-,0.034,0.05,0.034,0.05,0.04,0.034,0.05
Fruit and fruit products,Dried apples,0.16,0.1,0.1,0.06,0.1,0.16,0.1
Fruit and fruit products,Dried apricots,0.1,0.16,0.11,0.16,0.16,0.15,0.2
Fruit and fruit products,Dried bananas,0.05,0.148,0.148,0.148,0.148,,0.07
Fruit and fruit products,Dried dates,0.09,0.1,0.073,0.15,0.1,0.1,0.09
Fruit and fruit products,Dried figs,,0.09,0.085,0.1,0.08,0.09,0.1
Fruit and fruit products,Dried pears,0.14,0.111,0.111,0.111,0.04,0.14,0.04
Fruit and fruit products,Dried prunes,0.34,0.16,0.12,0.02,0.06,0.16,0.18
Fruit and fruit products,"Dried prunes, PROCESS Baking",0.1,0.117,0.117,0.117,0.1,0.1,0.117
Fruit and fruit products,"Dried prunes, PROCESS Cooking in water",0.041,0.041,0.041,0.041,0.08,0.041,0.08
Fruit and fruit products,"Dried prunes, PROCESS Steaming",0.042,0.042,0.042,0.042,0.08,0.042,0.08
Fruit and fruit products,Dried vine fruits (raisins etc.),0.12,0.13,0.055,0.08,0.03,0.09,0.05
Fruit and fruit products,Elderberries,0.078,0.078,0.078,0.078,0.07,0.078,0.07
Fruit and fruit products,Figs,0.1,0.04,0.05,0.04,0.05,0.05,0.03
Fruit and fruit products,Fruit chips,0.098,0.1,0.1,0.1,0.098,0.098,0.07
Fruit and fruit products,"Fruit compote, apple",0.01,0.028,0.006,0.028,0.02,0.01,0.01
Fruit and fruit products,"Fruit compote, apricot",,0.027,0.027,0.027,0.03,,0.03
Fruit and fruit products,"Fruit compote, mixed fruit",0.01,0.01,0.01,0.04,0.01,0.01,0.01
Fruit and fruit products,"Fruit compote, peach",0.025,0.025,0.025,0.025,0.025,0.025,0.025
Fruit and fruit products,"Fruit compote, pear",0.02,0.02,0.02,0.02,0.02,0.02,0.02
Fruit and fruit products,"Fruit compote, pineapple",0.02,0.02,0.02,0.02,0.02,0.02,0.02
Fruit and fruit products,"Fruit compote, plum",0.029,0.029,0.029,0.029,0.029,0.029,0.029
Fruit and fruit products,"Fruit compote, sour cherry",0.038,0.038,0.038,0.038,0.038,0.038,0.038
Fruit and fruit products,"Fruit compote, sweet cherry",0.027,0.027,0.027,0.027,0.02,0.027,0.02
Fruit and fruit products,Fruit or fruit-vegetable puree,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Fruit and fruit products,Fruit preparations for fillings and/or flavouring,0.012,0.012,0.012,0.012,0.02,0.012,0.01
Fruit and fruit products,Fruit salad,0.03,0.034,0.035,0.034,0.03,,0.03
Fruit and fruit products,Gooseberries and similar-,0.07,0.028,0.018,0.028,0.01,0.03,0.03
Fruit and fruit products,Granate apples,,0.03,0.02,0.09,0.02,0.03,0.04
Fruit and fruit products,Grapefruits,0.04,0.028,0.024,0.03,0.02,0.02,0.02
Fruit and fruit products,Guavas and similar-,,0.03,0.04,0.04,0.04,0.05,0.04
Fruit and fruit products,"Jam, apricots",0.012,0.022,0.012,0.02,0.01,0.012,0.01
Fruit and fruit products,"Jam, apricots, SWEET Fructose",0.005,0.005,0.005,0.005,0.005,0.005,0.005
Fruit and fruit products,"Jam, blackberries",0.015,0.015,0.015,0.015,0.01,0.015,0.01
