Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
Composite dishes,Potato croquettes,3.2,3,3,3,3,3.2,3
Composite dishes,Potato soup,1,1,1,1,1,1,1
Composite dishes,Potatoes and cheese meal,3,3,3,3,3,,3
Composite dishes,Potatoes and meat meal,,3,3,3,3,,3
Composite dishes,Potatoes and vegetables meal,9,9,9,9,9,9,9
Composite dishes,"Potatoes, meat, and vegetables meal",,4,4,4,4,,4
Composite dishes,Prepared fish salad,,8,8,8,8,,8
Composite dishes,Prepared legume (beans) salad,,20,20,20,20,,20
Composite dishes,Prepared meat salad,7,7,7,7,7,,7
Composite dishes,Prepared mixed egg/meat/fish/vegetable salad,,11,11,11,11,,11
Composite dishes,Prepared nut salad,13,13,13,13,13,13,13
Composite dishes,Prepared pasta salad,6,6,6,6,6,,6
Composite dishes,Prepared potato salad,6,6,6,6,6,6,6
Composite dishes,Prepared rice salad,6,6,6,6,6,6,6
Composite dishes,Quiche,17,17,17,17,17,17,17
Composite dishes,Ratatouille,9,9,9,9,9,,9
Composite dishes,Rice and meat meal,,5,5,5,5,,5
Composite dishes,Rice and vegetables meal,,9,9,9,9,,9
Composite dishes,Rice pudding,1,1,1,1,1,,1
Composite dishes,"Rice, meat, and vegetables meal",,2,2,2,2,,2
Composite dishes,Risotto,1,1,1,1,1,1,1
Composite dishes,Roesti,2,2,2,2,2,,2
Composite dishes,Sandwich and sandwich-like dishes,3,3,3,3,3,3,3
Composite dishes,Sandwich with cheese and vegetable topping/filling,7,7,7,7,7,7,7
Composite dishes,Sandwich with cheese topping/filling,5.2,5,5,5,5,5.2,5
Composite dishes,Sandwich with fish and vegetable topping/filling,10.3,8,8,8,8,10.3,8
Composite dishes,Sandwich with fish topping/filling,,8,8,8,8,,8
Composite dishes,Sandwich with meat and vegetable topping/filling,7,7,7,7,7,7,7
Composite dishes,Sandwich with processed meat topping/filling,5,5,5,5,5,5,5
Composite dishes,Seafood salad,14,14,14,14,14,,14
Composite dishes,Seafood-based meals,,1,1,1,1,3,1
Composite dishes,Spring rolls,14,14,14,14,14,,14
Composite dishes,Tomato soup,,3,3,3,3,,3
Composite dishes,Vegetable casserole,20,20,20,20,20,20,20
Composite dishes,Vegetable soufflé,,83,83,83,83,83,83
Composite dishes,"Vegetables, gratinated",83,83,83,83,83,,83
Eggs and egg products,Boiled eggs,30.2,9,9,9,9,30.2,9
Eggs and egg products,Duck eggs,0,0,0,0,0,0,0
Eggs and egg products,"Duck eggs, PROCESS Cooking in water",0,0,0,0,0,0,0
Eggs and egg products,Eggs from other eggs producer birds,0,0,0,0,0,0,0
