"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"1178","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Muesli and similar mixed breakfast cereals","Male","27","3","3.33",9.61,0,0,"0.00","30.00","30.00","30.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1179","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed maize-based flakes","Processed maize-based flakes","Processed maize-based flakes","Male","27","1","1.11",5.77,0,0,"0.00","0.00","30.00","30.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1180","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed oat-based flakes","Oat high-bran flakes","Oat high-bran flakes","Female","40","1","0.25",1.58,0,0,"0.00","0.00","10.00","10.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1181","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Breakfast cereals","Processed and mixed breakfast cereals","Cereal flakes and similar","Processed oat-based flakes","Oat high-bran flakes","Oat high-bran flakes","Male","27","2","1.67",6.04,0,0,"0.00","21.63","23.31","24.33","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1182","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal bran","Oat bran","Oat bran","Oat bran","Oat bran","Female","40","1","0.25",1.58,0,0,"0.00","0.00","10.00","10.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1183","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal bran","Wheat bran","Wheat bran","Wheat bran","Wheat bran","Female","40","2","0.35",1.69,0,0,"0.00","4.00","7.00","8.80","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1184","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, polished","Rice grain, polished","Female","40","7","9.25",20.73,0,0,"0.00","56.00","56.57","58.63","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1185","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Cereals and cereal primary derivatives","Cereal grains (and cereal-like grains)","Rice and similar-","Rice grain","Rice grain, polished","Rice grain, polished","Male","27","2","4.15",14.95,0,0,"0.00","56.00","56.00","56.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1186","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Biscuit with inclusions, filling or coating","Female","40","2","0.69",3.51,0,0,"0.00","6.00","13.75","18.40","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1187","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Wafers","Wafers","Wafers","Female","40","2","0.19",0.83,0,0,"0.00","3.75","3.75","3.75","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1188","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuit with inclusions, filling or coating","Wafers","Wafers","Wafers","Male","27","1","0.14",0.72,0,0,"0.00","0.00","3.75","3.75","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1189","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, chocolate","Biscuits, chocolate","Biscuits, chocolate","Male","27","5","1.30",2.77,0,0,"0.00","7.00","7.00","7.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1190","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, oat meal","Biscuits, oat meal","Biscuits, oat meal","Male","27","1","0.09",0.48,0,0,"0.00","0.00","2.50","2.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1191","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Biscuits, sweet, plain","Female","40","3","0.85",3.96,0,0,"0.00","5.92","13.08","19.63","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1192","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Butter biscuits","Butter biscuits","Butter biscuits","Female","40","6","1.11",2.99,0,0,"0.00","7.00","8.17","11.67","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1193","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Biscuits","Biscuits, sweet, plain","Butter biscuits","Butter biscuits","Butter biscuits","Male","27","8","1.74",2.94,0,0,"0.00","7.00","7.00","7.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1194","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Cakes","Cakes","Cakes","Cakes","Female","40","4","9.90",33.51,0,0,"0.00","87.00","108.75","147.90","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1195","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Cakes","Cakes","Cakes","Cakes","Male","27","2","5.00",18.81,0,0,"0.00","60.68","73.84","81.74","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1196","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Cake marbled, with chocolate","Cake marbled, with chocolate","Cake marbled, with chocolate","Female","40","2","3.38",15.54,0,0,"0.00","48.00","67.50","79.20","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1197","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Cake marbled, with chocolate","Cake marbled, with chocolate","Cake marbled, with chocolate","Male","27","3","11.44",37.53,0,0,"0.00","95.70","134.85","158.34","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1198","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate cake","Chocolate cake","Chocolate cake","Female","40","1","2.63",16.6,0,0,"0.00","0.00","105.00","105.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1199","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate cake","Chocolate cake","Chocolate cake","Male","27","1","3.22",16.74,0,0,"0.00","0.00","87.00","87.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1200","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Chocolate-based cakes","Chocolate cake","Chocolate cake with fruits","Chocolate cake with fruits","Female","40","1","2.08",13.12,0,0,"0.00","0.00","83.00","83.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1201","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cheese cake","Cheese cake","Female","40","1","1.90",12.02,0,0,"0.00","0.00","76.00","76.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1202","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Cream custard cake","Cream custard cake","Female","40","3","3.10",11.19,0,0,"0.00","40.00","45.33","46.93","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1203","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Cream cake","Nut cream cake","Nut cream cake","Female","40","1","2.18",13.76,0,0,"0.00","0.00","87.00","87.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1204","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Fruit cake","Fruit cake","Fruit cake","Female","40","4","7.53",23.42,0,0,"0.00","83.00","84.00","85.80","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1205","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Fruit cake","Fruit cake","Fruit cake","Male","27","1","3.22",16.74,0,0,"0.00","0.00","87.00","87.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1206","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Sponge cake","Sponge cake","Sponge cake","Female","40","2","2.53",13.88,0,0,"0.00","14.00","50.50","72.40","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1207","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Sponge cake","Sponge cake","Sponge cake","Male","27","1","3.22",16.74,0,0,"0.00","0.00","87.00","87.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1208","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Cakes","Plain cakes","Sponge cake","Sponge cake roll","Sponge cake roll","Male","27","1","1.19",6.16,0,0,"0.00","0.00","32.00","32.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1209","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Fine bakery wares","Male","27","1","3.22",16.74,0,0,"0.00","0.00","87.00","87.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1210","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Apple strudel","Apple strudel","Apple strudel","Apple strudel","Female","40","3","4.50",17.2,0,0,"0.00","53.33","71.67","79.67","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1211","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Apple strudel","Apple strudel","Apple strudel","Apple strudel","Male","27","1","3.15",16.36,0,0,"0.00","0.00","85.00","85.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1212","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Cream-cheese strudel","Cream-cheese strudel","Cream-cheese strudel","Cream-cheese strudel","Male","27","2","4.93",18.47,0,0,"0.00","60.03","72.51","80.01","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1213","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Female","40","2","1.66",7.5,0,0,"0.00","26.50","33.25","37.30","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1214","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Pastry based on laminated dough","Male","27","1","0.93",4.81,0,0,"0.00","0.00","25.00","25.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1215","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Shortcrust (pies -tarts)","Fruit pie-tarts","Fruit pie-tarts","Fruit pie-tarts","Fruit pie-tarts","Female","40","5","10.41",28.03,0,0,"0.00","87.00","87.00","87.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1216","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Dumpling, sweet","Dumpling, sweet","Dumpling, sweet","Dumpling, sweet","Female","40","2","3.28",15.02,0,0,"0.00","47.50","65.50","76.30","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1217","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Dumpling, sweet","Dumpling, sweet","Dumpling, sweet","Dumpling, sweet","Male","27","2","2.52",9.08,0,0,"0.00","33.65","34.33","34.73","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1218","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Macaroons","Macaroons","Macaroons","Macaroons","Female","40","1","0.19",1.19,0,0,"0.00","0.00","7.50","7.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1219","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Pancakes","Pancakes","Pancakes","Pancakes","Female","40","3","2.53",9.6,0,0,"0.00","25.00","33.67","44.07","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1220","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Pancakes","Pancakes","Pancakes","Pancakes","Male","27","1","2.80",14.53,0,0,"0.00","0.00","75.50","75.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1221","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Spice cakes","Lebkuchen","Lebkuchen","Lebkuchen","Female","40","2","0.78",3.47,0,0,"0.00","14.29","15.64","16.46","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1222","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Various pastry","Various pastry","Various pastry","Various pastry","Female","40","1","3.05",19.29,0,0,"0.00","0.00","122.00","122.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1223","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Various pastry","Various pastry","Various pastry","Various pastry","Male","27","1","4.52",23.48,0,0,"0.00","0.00","122.00","122.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1224","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Waffles","Waffles","Waffles","Waffles","Female","40","2","0.75",3.5,0,0,"0.00","10.00","15.00","18.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1225","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Various pastry","Waffles","Waffles","Waffles","Waffles","Male","27","1","1.85",9.62,0,0,"0.00","0.00","50.00","50.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1226","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Brioche type products","Brioche type products","Brioche type products","Brioche type products","Female","40","1","0.75",4.74,0,0,"0.00","0.00","30.00","30.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1227","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Buns","Buns","Buns","Buns","Female","40","7","7.41",17.54,0,0,"0.00","60.00","60.00","60.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1228","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Buns","Buns","Buns","Buns","Male","27","4","6.94",18.48,0,0,"0.00","52.22","63.61","70.44","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1229","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Croissant","Croissant","Croissant","Croissant","Female","40","1","1.04",6.56,0,0,"0.00","0.00","41.50","41.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1230","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Doughnuts-berliner","Doughnuts-berliner","Doughnuts-berliner","Doughnuts-berliner","Male","27","3","4.72",13.61,0,0,"0.00","42.50","42.50","42.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1231","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Female","40","2","2.25",10.5,0,0,"0.00","30.00","45.00","54.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1232","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Fine bakery wares","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Yeast leavened pastry","Male","27","2","2.22",8.01,0,0,"0.00","30.00","30.00","30.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1233","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Pasta, doughs and similar products","Pasta and similar products","Pasta-like products","Pasta-like products","Pasta-like products","Pasta-like products","Female","40","2","2.00",8.83,0,0,"0.00","40.00","40.00","40.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1234","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Pasta, doughs and similar products","Pasta and similar products","Pasta-like products","Pasta-like products","Pasta-like products","Pasta-like products","Male","27","1","0.28",1.44,0,0,"0.00","0.00","7.50","7.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1235","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Pasta, doughs and similar products","Pasta and similar products","Pasta, plain (not stuffed), uncooked","Pasta, plain (not stuffed), uncooked","Pasta, plain (not stuffed), uncooked","Pasta, plain (not stuffed), uncooked","Female","40","8","17.08",38.39,0,0,"0.00","85.00","95.63","140.25","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1236","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Grains and grain-based products","Pasta, doughs and similar products","Pasta and similar products","Pasta, plain (not stuffed), uncooked","Pasta, plain (not stuffed), uncooked","Pasta, plain (not stuffed), uncooked","Pasta, plain (not stuffed), uncooked","Male","27","3","9.44",27.22,0,0,"0.00","85.00","85.00","85.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1237","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Legumes","Legumes fresh seeds (beans, peas etc.)","Peas (without pods) and similar-","Peas (without pods) and similar-","Peas (without pods) and similar-","Peas (without pods) and similar-","Female","40","3","2.46",10.07,0,0,"0.00","32.83","45.50","45.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1238","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Oilseeds","Linseeds and similar-","Linseeds","Linseeds","Linseeds","Female","40","2","0.75",3.5,0,0,"0.00","10.00","15.00","18.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1239","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Oilseeds","Linseeds and similar-","Linseeds","Linseeds","Linseeds","Male","27","1","0.56",2.89,0,0,"0.00","0.00","15.00","15.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1240","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Oilseeds","Pumpkin seeds and similar-","Pumpkin seeds","Pumpkin seeds","Pumpkin seeds","Female","40","1","0.25",1.58,0,0,"0.00","0.00","10.00","10.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1241","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Oilseeds","Pumpkin seeds and similar-","Pumpkin seeds","Pumpkin seeds","Pumpkin seeds","Male","27","1","0.56",2.89,0,0,"0.00","0.00","15.00","15.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1242","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Oilseeds","Soyabeans and similar-","Soyabeans for oil","Soyabeans for oil","Soyabeans for oil","Male","27","1","0.19",0.96,0,0,"0.00","0.00","5.00","5.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1243","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Oilseeds","Sunflower seeds and similar-","Sunflower seeds","Sunflower seeds","Sunflower seeds","Male","27","1","1.11",5.77,0,0,"0.00","0.00","30.00","30.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1244","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Tree nuts","Almonds and similar-","Almonds","Almonds sweet","Almonds sweet","Male","27","1","0.37",1.92,0,0,"0.00","0.00","10.00","10.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1245","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Tree nuts","Hazelnuts and similar-","Hazelnuts","Hazelnuts","Hazelnuts","Female","40","1","0.25",1.58,0,0,"0.00","0.00","10.00","10.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1246","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Tree nuts","Tree nuts","Tree nuts","Tree nuts","Tree nuts","Female","40","3","2.74",10.71,0,0,"0.00","32.83","45.50","50.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1247","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Tree nuts","Tree nuts","Tree nuts","Tree nuts","Tree nuts","Male","27","1","0.56",2.89,0,0,"0.00","0.00","15.00","15.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1248","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Tree nuts","Walnuts and similar-","Walnuts","Walnuts","Walnuts","Female","40","2","0.63",3.24,0,0,"0.00","5.00","12.50","17.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1249","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Nuts, oilseeds and oilfruits","Tree nuts","Walnuts and similar-","Walnuts","Walnuts","Walnuts","Male","27","2","1.11",4,0,0,"0.00","15.00","15.00","15.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1250","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Legumes, nuts, oilseeds and spices","Spices","Fruit spices","Peppercorn (black, green and white) and similar-","Peppercorn (black, green and white)","Black pepper","Black pepper","Male","27","1","0.01",0.03,0,0,"0.00","0.00","0.15","0.15","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1251","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Major isolated ingredients, additives, flavours, baking and processing aids","Isolated proteins and other protein products","Gelatine","Gelatine","Gelatine","Gelatine","Gelatine","Male","27","1","0.09",0.48,0,0,"0.00","0.00","2.50","2.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1252","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Major isolated ingredients, additives, flavours, baking and processing aids","Isolated proteins and other protein products","Isolated proteins and other protein products","Isolated proteins and other protein products","Isolated proteins and other protein products","Isolated proteins and other protein products","Isolated proteins and other protein products","Male","27","1","0.46",2.41,0,0,"0.00","0.00","12.50","12.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1253","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Meat and meat products","Animal edible offal, non-muscle, other than liver and kidney","Mammals edible offal, non-muscle, other than liver and kidney","Bovine edible offal, non-muscle, other than liver and kidney","Bovine edible offal, non-muscle, other than liver and kidney","Bovine edible offal, non-muscle, other than liver and kidney","Bovine edible offal, non-muscle, other than liver and kidney","Female","40","1","0.41",2.61,0,0,"0.00","0.00","16.50","16.50","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1254","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Meat and meat products","Animal liver","Mammals liver","Bovine liver","Bovine liver","Bovine liver","Bovine liver","Female","40","2","4.96",22.11,0,0,"0.00","86.00","99.25","107.20","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
"1255","Austria",2010,"Austrian Study on Nutritional Status 2010-12 - Adults","Elderly","Meat and meat products","Animal liver","Poultry liver","Chicken liver","Chicken liver","Chicken liver","Chicken liver","Female","40","1","2.15",13.6,0,0,"0.00","0.00","86.00","86.00","'Number of observations lower than 60, the 95th percentile may not be statistically robust'"
