"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"115751","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Head brassica","Head cabbages and similar-","White cabbage","White cabbage","White cabbage","Female","157","2","0.16",1.92,0,0,"0.00","0.00","0.00","6.02","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115752","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Head brassica","Head cabbages and similar-","White cabbage","White cabbage","White cabbage","Male","165","1","0.04",0.47,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115753","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Leafy brassica","Chinese cabbages and similar-","Chinese cabbages","Chinese cabbages","Chinese cabbages","Female","157","2","0.07",0.78,0,0,"0.00","0.00","0.00","2.95","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115754","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Leafy brassica","Chinese cabbages and similar-","Chinese cabbages","Chinese cabbages","Chinese cabbages","Male","165","1","0.15",1.87,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115755","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Leafy brassica","Kales and similar-","Curly kales","Curly kales","Curly kales","Female","157","7","0.61",3.07,0,0,"0.00","0.00","12.73","13.89","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115756","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Leafy brassica","Kales and similar-","Curly kales","Curly kales","Curly kales","Male","165","10","1.35",6.16,0,0,"0.00","10.08","25.92","35.01","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115757","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Leafy brassica","Kales and similar-","Kales and similar-","Kales and similar-","Kales and similar-","Male","165","1","0.22",2.8,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115758","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Escaroles and similar-","Escaroles","Escaroles","Escaroles","Female","157","7","0.78",4.3,0,0,"0.00","0.00","16.11","22.24","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115759","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Escaroles and similar-","Escaroles","Escaroles","Escaroles","Male","165","9","1.50",7.17,0,0,"0.00","8.87","27.63","37.39","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115760","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Lamb's lettuces and similar-","Italian corn salads","Italian corn salads","Italian corn salads","Male","165","1","0.08",1.09,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115761","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Lettuces and similar-","Crisp lettuces","Crisp lettuces","Crisp lettuces","Female","157","5","0.67",3.83,0,0,"0.00","0.00","15.00","22.50","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115762","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Lettuces and similar-","Crisp lettuces","Crisp lettuces","Crisp lettuces","Male","165","3","0.17",1.78,0,0,"0.00","0.00","0.00","3.63","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115763","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Lettuces and similar-","Lettuces (generic)","Lettuces (generic)","Lettuces (generic)","Female","157","4","0.24",1.92,0,0,"0.00","0.00","1.16","11.91","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115764","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Lettuces and salad plants","Lettuces and similar-","Lettuces (generic)","Lettuces (generic)","Lettuces (generic)","Male","165","3","0.13",1.22,0,0,"0.00","0.00","0.00","6.31","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115765","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Spinach-type leaves","Spinaches and similar-","Spinaches","Spinaches","Spinaches","Female","157","19","2.54",8.38,0,0,"0.00","24.00","29.18","40.18","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115766","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Leafy vegetables","Spinach-type leaves","Spinaches and similar-","Spinaches","Spinaches","Spinaches","Male","165","13","2.03",10.11,0,0,"0.00","19.58","24.00","30.19","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115767","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Legumes with pod","Beans (with pods) and similar-","Beans (with pods) and similar-","Beans (with pods) and similar-","Beans (with pods) and similar-","Beans (with pods) and similar-","Female","157","1","0.31",3.83,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115768","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Legumes with pod","Beans (with pods) and similar-","Slicing bean (young pods)","French beans (with pods)","French beans (with pods)","French beans (with pods)","Female","157","1","0.19",2.39,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115769","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Legumes with pod","Beans (with pods) and similar-","Slicing bean (young pods)","French beans (with pods)","French beans (with pods)","French beans (with pods)","Male","165","2","0.15",1.32,0,0,"0.00","0.00","0.00","12.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115770","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Canned/jarred vegetables","Canned/jarred vegetables","Canned/jarred vegetables","Canned/jarred vegetables","Canned/jarred vegetables","Female","157","14","1.68",6.23,0,0,"0.00","15.55","22.71","27.25","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115771","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Canned/jarred vegetables","Canned/jarred vegetables","Canned/jarred vegetables","Canned/jarred vegetables","Canned/jarred vegetables","Male","165","14","1.49",5.98,0,0,"0.00","12.00","19.02","29.61","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115772","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Canned/jarred vegetables","French beans canned","French beans canned","French beans canned","French beans canned","Female","157","15","1.44",5.07,0,0,"0.00","12.00","18.38","24.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115773","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Canned/jarred vegetables","French beans canned","French beans canned","French beans canned","French beans canned","Male","165","5","0.51",3.07,0,0,"0.00","0.00","12.00","20.16","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115774","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Dried vegetables","Dried vegetables","Dried vegetables","Dried vegetables","Dried vegetables","Male","165","1","0.21",2.72,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115775","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Fermented or pickled vegetables","Fermented vegetables","Sauerkraut","Sauerkraut","Sauerkraut","Female","157","4","0.56",4.45,0,0,"0.00","0.00","4.97","24.44","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115776","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Fermented or pickled vegetables","Fermented vegetables","Sauerkraut","Sauerkraut","Sauerkraut","Male","165","6","0.88",5.32,0,0,"0.00","0.00","16.38","25.75","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115777","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Fermented or pickled vegetables","Pickled / marinated vegetables","Pickled / marinated vegetables","Pickled / marinated vegetables","Pickled / marinated vegetables","Female","157","10","0.59",3.19,0,0,"0.00","0.99","8.91","20.59","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115778","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Fermented or pickled vegetables","Pickled / marinated vegetables","Pickled / marinated vegetables","Pickled / marinated vegetables","Pickled / marinated vegetables","Male","165","15","2.05",10.4,0,0,"0.00","11.65","24.17","46.38","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115779","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Processed tomato products","Preserved concentrated tomatoes","Tomato paste","Tomato paste","Tomato paste","Female","157","11","0.50",2.64,0,0,"0.00","3.18","5.72","12.93","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115780","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Processed or preserved vegetables and similar","Processed tomato products","Preserved concentrated tomatoes","Tomato paste","Tomato paste","Tomato paste","Male","165","4","0.20",1.95,0,0,"0.00","0.00","0.00","5.35","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115781","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Beetroots and similar-","Beetroots","Beetroots","Beetroots","Beetroots","Female","157","5","0.84",4.92,0,0,"0.00","0.00","22.32","32.93","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115782","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Beetroots and similar-","Beetroots","Beetroots","Beetroots","Beetroots","Male","165","6","0.87",4.7,0,0,"0.00","0.00","24.00","24.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115783","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Carrots and similar-","Carrots","Carrots","Carrots","Carrots","Female","157","24","2.96",8.25,0,0,"0.00","23.84","25.96","39.53","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115784","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Carrots and similar-","Carrots","Carrots","Carrots","Carrots","Male","165","31","4.79",12.75,0,0,"0.00","36.00","37.86","56.03","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115785","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Celeriacs and similar-","Celeriacs","Celeriacs","Celeriacs","Celeriacs","Female","157","1","0.01",0.13,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115786","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Celeriacs and similar-","Celeriacs","Celeriacs","Celeriacs","Celeriacs","Male","165","2","0.04",0.32,0,0,"0.00","0.00","0.00","2.65","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115787","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Radishes and similar-","Radishes","Radishes","Radishes","Radishes","Female","157","1","0.01",0.16,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115788","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Root and tuber vegetables (excluding starchy- and sugar-)","Swedes and similar-","Swedes","Swedes","Swedes","Swedes","Female","157","2","0.38",3.44,0,0,"0.00","0.00","0.00","26.58","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115789","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Sprouts, shoots and similar","Mung bean sprouts","Mung bean sprouts","Mung bean sprouts","Mung bean sprouts","Mung bean sprouts","Female","157","5","0.06",0.36,0,0,"0.00","0.00","1.12","1.66","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115790","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Sprouts, shoots and similar","Mung bean sprouts","Mung bean sprouts","Mung bean sprouts","Mung bean sprouts","Mung bean sprouts","Male","165","5","0.19",1.36,0,0,"0.00","0.00","3.25","5.56","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115791","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Asparagus and similar-","Asparagus","Asparagus","Asparagus","Asparagus","Female","157","1","0.04",0.52,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115792","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Celeries and similar-","Celeries","Celeries","Celeries","Celeries","Female","157","2","0.09",1.08,0,0,"0.00","0.00","0.00","3.88","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115793","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Celeries and similar-","Celeries","Celeries","Celeries","Celeries","Male","165","1","0.02",0.29,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115794","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Kohlrabies and similar-","Kohlrabies","Kohlrabies","Kohlrabies","Kohlrabies","Female","157","2","0.11",1.07,0,0,"0.00","0.00","0.00","7.29","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115795","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Leeks and similar-","Leeks","Leeks","Leeks","Leeks","Female","157","9","0.39",2.48,0,0,"0.00","2.30","4.78","6.76","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115796","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Leeks and similar-","Leeks","Leeks","Leeks","Leeks","Male","165","18","0.79",2.96,0,0,"0.00","6.58","8.79","14.20","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115797","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Vegetables and vegetable products","Stems/stalks eaten as vegetables","Rhubarbs and similar-","Rhubarbs","Rhubarbs","Rhubarbs","Rhubarbs","Male","165","3","0.97",7.2,0,0,"0.00","0.00","0.00","47.90","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115798","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Beverages concentrates","Drink mixes","Liquid drink bases (including concentrates and home-made preparations)","Liquid drink bases (including concentrates and home-made preparations)","Liquid drink bases (including concentrates and home-made preparations)","Liquid drink bases (including concentrates and home-made preparations)","Female","157","101","26.00",36.4,0,0,"14.00","94.41","135.36","154.33","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115799","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Beverages concentrates","Drink mixes","Liquid drink bases (including concentrates and home-made preparations)","Liquid drink bases (including concentrates and home-made preparations)","Liquid drink bases (including concentrates and home-made preparations)","Liquid drink bases (including concentrates and home-made preparations)","Male","165","98","26.86",38.71,0,0,"12.32","116.66","128.57","157.93","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115800","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Flavoured bottled water","Flavoured bottled water","Flavoured bottled water","Flavoured bottled water","Female","157","3","2.02",17.84,0,0,"0.00","0.00","0.00","96.10","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115801","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Flavoured bottled water","Flavoured bottled water","Flavoured bottled water","Flavoured bottled water","Male","165","2","1.21",10.98,0,0,"0.00","0.00","0.00","100.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115802","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Natural mineral water","Natural mineral water","Natural mineral water","Natural mineral water","Female","157","9","3.89",18.4,0,0,"0.00","25.56","67.67","95.06","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115803","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Drinking water","Bottled water","Natural mineral water","Natural mineral water","Natural mineral water","Natural mineral water","Male","165","6","1.93",13.7,0,0,"0.00","0.00","19.22","65.62","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115804","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Drinking water","Drinking water","Drinking water","Drinking water","Drinking water","Drinking water","Female","157","139","262.81",223.6,0,0,"235.32","686.43","810.27","967.68","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115805","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Drinking water","Drinking water","Drinking water","Drinking water","Drinking water","Drinking water","Male","165","135","290.81",289.98,0,0,"226.22","825.43","1,093.11","1,187.39","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115806","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Functional drinks","Energy drinks","Energy drinks","Energy drinks","Energy drinks","Female","157","1","0.64",7.98,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115807","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Functional drinks","Energy drinks","Energy drinks","Energy drinks","Energy drinks","Male","165","1","0.45",5.84,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115808","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Functional drinks","Isotonic and sport drinks","Isotonic and sport drinks","Isotonic and sport drinks","Isotonic and sport drinks","Female","157","1","0.80",9.98,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115809","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Functional drinks","Isotonic and sport drinks","Isotonic and sport drinks","Isotonic and sport drinks","Isotonic and sport drinks","Male","165","3","1.39",10.37,0,0,"0.00","0.00","0.00","78.25","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115810","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Cola-type drinks","Cola beverages, caffeinic","Cola beverages, caffeinic","Cola beverages, caffeinic","Female","157","4","2.01",15.05,0,0,"0.00","0.00","26.41","70.56","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115811","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Cola-type drinks","Cola beverages, caffeinic","Cola beverages, caffeinic","Cola beverages, caffeinic","Male","165","7","2.42",13.87,0,0,"0.00","0.00","36.61","79.29","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115812","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Cola-type drinks","Cola beverages, decaffeinated","Cola beverages, decaffeinated","Cola beverages, decaffeinated","Female","157","2","1.31",15.96,0,0,"0.00","0.00","0.00","46.93","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115813","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Cola-type drinks","Cola beverages, decaffeinated","Cola beverages, decaffeinated","Cola beverages, decaffeinated","Male","165","4","0.74",5.2,0,0,"0.00","0.00","0.00","33.34","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115814","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink with bitter principle","Soft drink with bitter principle","Female","157","1","0.05",0.6,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115815","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, flavoured, no fruit","Soft drink, flavoured, no fruit","Female","157","24","25.99",92.51,0,0,"0.00","119.77","296.52","542.09","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115816","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, flavoured, no fruit","Soft drink, flavoured, no fruit","Male","165","23","23.27",82.1,0,0,"0.00","200.00","226.36","379.76","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115817","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, lemon flavour","Soft drink, lemon flavour","Female","157","13","12.30",50.59,0,0,"0.00","93.85","175.55","266.38","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115818","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, lemon flavour","Soft drink, lemon flavour","Male","165","17","13.85",62.36,0,0,"0.00","75.00","152.94","355.88","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115819","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, lime flavour","Soft drink, lime flavour","Female","157","4","5.25",43.03,0,0,"0.00","0.00","52.81","161.69","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115820","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, flavoured, no fruit","Soft drink, lime flavour","Soft drink, lime flavour","Male","165","2","5.83",58.67,0,0,"0.00","0.00","0.00","330.94","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115821","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Female","157","39","48.47",111.03,0,0,"0.00","304.39","354.39","500.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115822","Netherlands",2006,"DNFCS-Young-Children","Toddlers","Water and water-based beverages","Water based beverages","Soft drinks","Soft drinks with minor amounts of fruits or flavours","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Soft drink, with fruit juice (fruit content below the minimum for nectars)","Male","165","58","73.91",157.83,0,0,"0.00","492.19","595.96","675.00","'Number of observations lower than 180, the 97.5th percentile may not be statistically robust'"
"115823","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, alcohol-free","Beer, alcohol-free","Beer, alcohol-free","Male","566","1","0.27",6.3,0,0,"0.00","0.00","0.00","0.00",""
"115824","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, regular","Beer, regular","Beer, regular","Female","576","6","3.52",45.62,0,0,"0.00","0.00","0.00","142.00",""
"115825","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, regular","Beer, regular","Beer, regular","Male","566","37","59.78",361.69,0,0,"0.00","156.97","767.43","1,298.59",""
"115826","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer","Lager beer","Beer, strong","Beer, strong","Beer, strong","Male","566","1","0.27",6.3,0,0,"0.00","0.00","0.00","0.00",""
"115827","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer","Wheat beer","Wheat beer","Wheat beer","Wheat beer","Male","566","1","0.44",10.51,0,0,"0.00","0.00","0.00","0.00",""
"115828","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer-like beverages","Shandy","Shandy","Shandy","Shandy","Female","576","1","0.29",6.88,0,0,"0.00","0.00","0.00","0.00",""
"115829","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Beer and beer-like beverage","Beer-like beverages","Shandy","Shandy","Shandy","Shandy","Male","566","6","2.17",22.34,0,0,"0.00","0.00","0.00","122.00",""
"115830","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Mixed alcoholic drinks","Cocktail drink","Cocktail drink","Cocktail drink","Cocktail drink","Cocktail drink","Female","576","7","1.48",15.96,0,0,"0.00","0.00","0.00","51.39",""
"115831","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Mixed alcoholic drinks","Cocktail drink","Cocktail drink","Cocktail drink","Cocktail drink","Cocktail drink","Male","566","2","0.34",5.95,0,0,"0.00","0.00","0.00","0.00",""
"115832","Netherlands",2007,"Dutch National food consumption survey 2007 - 2010","Adolescents","Alcoholic beverages","Unsweetened spirits and liqueurs","Liqueurs","Coconut cream liqueur","Coconut cream liqueur","Coconut cream liqueur","Coconut cream liqueur","Female","576","2","0.15",2.65,0,0,"0.00","0.00","0.00","0.00",""
