"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"52842","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Food supplements and similar preparations","Vitamin and mineral supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Female","203","79","0.42",2.19,0,0,"0.00","1.26","1.46","1.86","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52843","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Food supplements and similar preparations","Vitamin and mineral supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Vitamin only supplements","Male","210","64","0.29",0.84,0,0,"0.00","1.35","2.22","4.37","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52844","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Imitation cheese","Imitation cheese","Imitation cheese","Female","203","2","0.11",1.19,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52845","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Imitation cheese","Imitation cheese","Imitation cheese","Male","210","8","0.97",7.23,0,0,"0.00","0.00","14.00","25.30","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52846","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Imitation cream","Imitation cream","Imitation cream","Female","203","15","2.17",11.6,0,0,"0.00","11.26","21.59","53.06","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52847","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Imitation cream","Imitation cream","Imitation cream","Male","210","8","0.64",3.82,0,0,"0.00","0.00","10.55","22.91","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52848","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Imitation yoghurt, non soy","Imitation yoghurt, non soy","Imitation yoghurt, non soy","Female","203","2","1.60",17.25,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52849","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Soya yoghurt","Soya yoghurt","Soya yoghurt","Female","203","4","1.92",15.44,0,0,"0.00","0.00","0.00","69.78","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52850","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Soya yoghurt","Soya yoghurt","Soya yoghurt","Male","210","1","0.30",4.31,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52851","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Dairy imitates other than milks","Tofu","Tofu","Tofu","Male","210","1","0.07",0.95,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52852","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Milk imitates","Oats drink","Oats drink","Oats drink","Female","203","2","0.44",4.88,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52853","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Milk imitates","Oats drink","Oats drink","Oats drink","Male","210","1","0.03",0.45,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52854","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Milk imitates","Soya drink","Soya drink","Soya drink","Female","203","6","6.13",43.14,0,0,"0.00","0.00","43.12","253.96","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52855","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Dairy imitates","Milk imitates","Soya drink","Soya drink","Soya drink","Male","210","2","2.14",22.04,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52856","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Meat imitates","Soyabean-based meat imitates","Soyabean-based meat imitates","Soyabean-based meat imitates","Soyabean-based meat imitates","Female","203","10","0.15",0.99,0,0,"0.00","0.00","1.50","3.40","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52857","Finland",2012,"National FINDIET 2012 Survey","Elderly","Products for non-standard diets, food imitates and food supplements","Meat and dairy imitates","Meat imitates","Soyabean-based meat imitates","Soyabean-based meat imitates","Soyabean-based meat imitates","Soyabean-based meat imitates","Male","210","19","0.34",1.41,0,0,"0.00","2.50","5.87","7.51","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52858","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Relishes","Chutneys","Mango chutney","Mango chutney","Mango chutney","Female","203","1","0.15",2.11,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52859","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Female","203","31","1.23",3.94,0,0,"0.00","8.51","14.00","21.10","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52860","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Salad dressing","Male","210","29","1.89",6.72,0,0,"0.00","11.79","23.56","39.67","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52861","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Salad dressing","Salad dressing, low fat","Salad dressing, low fat","Salad dressing, low fat","Salad dressing, low fat","Male","210","2","0.04",0.51,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52862","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Barbecue or steak sauces","Barbecue or steak sauces","Barbecue or steak sauces","Barbecue or steak sauces","Female","203","1","0.18",2.63,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52863","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Barbecue or steak sauces","Barbecue or steak sauces","Barbecue or steak sauces","Barbecue or steak sauces","Male","210","1","0.01",0.17,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52864","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Continental european brown cooked sauce, gravy","Continental european brown cooked sauce, gravy","Continental european brown cooked sauce, gravy","Continental european brown cooked sauce, gravy","Female","203","12","1.49",7.31,0,0,"0.00","7.50","25.00","50.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52865","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Continental european brown cooked sauce, gravy","Continental european brown cooked sauce, gravy","Continental european brown cooked sauce, gravy","Continental european brown cooked sauce, gravy","Male","210","21","3.94",14.36,0,0,"0.00","25.00","50.00","50.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52866","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Pesto","Pesto","Pesto","Female","203","2","0.07",0.74,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52867","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Herbs/spices sauces","Salsa","Salsa","Salsa","Female","203","1","0.07",1.05,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52868","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Hollandaise type sauce","Hollandaise type sauce","Hollandaise type sauce","Female","203","2","0.49",4.95,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52869","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Hollandaise type sauce","Hollandaise type sauce","Hollandaise type sauce","Male","210","2","0.32",3.47,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52870","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise sauce","Mayonnaise sauce","Female","203","11","0.45",2.18,0,0,"0.00","4.10","7.53","10.14","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52871","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise sauce","Mayonnaise sauce","Male","210","15","1.05",6.33,0,0,"0.00","5.20","11.00","23.58","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52872","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise, low fat","Mayonnaise, low fat","Female","203","1","0.07",0.94,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52873","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mayonnaise, hollandaise and related sauces","Mayonnaise sauce","Mayonnaise, low fat","Mayonnaise, low fat","Male","210","2","0.14",1.67,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52874","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mustard and related sauces","Mustard, mild","Mustard, mild","Mustard, mild","Female","203","12","0.17",0.87,0,0,"0.00","0.67","2.50","5.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52875","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Mustard and related sauces","Mustard, mild","Mustard, mild","Mustard, mild","Male","210","25","0.96",3.45,0,0,"0.00","8.00","12.96","16.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52876","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Soy sauce","Soy sauce","Soy sauce","Female","203","8","0.09",0.57,0,0,"0.00","0.00","1.87","3.08","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52877","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Sauces from fermented/hydrolised sources and similar","Soy sauce","Soy sauce","Soy sauce","Male","210","7","0.12",0.72,0,0,"0.00","0.00","2.38","4.19","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52878","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Female","203","15","0.94",5.6,0,0,"0.00","3.24","9.00","19.90","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52879","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Tomato ketchup and related sauces","Male","210","17","1.22",5.38,0,0,"0.00","9.00","18.00","36.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52880","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Female","203","6","0.67",7.13,0,0,"0.00","0.00","3.46","9.81","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52881","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Tomato-containing cooked sauces","Male","210","3","0.23",2.07,0,0,"0.00","0.00","0.00","12.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52882","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Vegetables-based cooked sauce","Mushrooms cooked sauce","Mushrooms cooked sauce","Mushrooms cooked sauce","Female","203","8","2.38",13.81,0,0,"0.00","0.00","40.00","62.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52883","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Vegetables-based cooked sauce","Mushrooms cooked sauce","Mushrooms cooked sauce","Mushrooms cooked sauce","Male","210","7","3.30",22.1,0,0,"0.00","0.00","51.25","97.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52884","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","Vegetables-based cooked sauce","Vegetables-based cooked sauce","Vegetables-based cooked sauce","Vegetables-based cooked sauce","Female","203","1","0.12",1.75,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52885","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","White sauces","Bechamel sauce","Bechamel sauce","Bechamel sauce","Female","203","3","0.36",3.34,0,0,"0.00","0.00","0.00","18.82","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52886","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","White sauces","Bechamel sauce","Bechamel sauce","Bechamel sauce","Male","210","3","0.77",6.71,0,0,"0.00","0.00","0.00","45.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52887","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","White sauces","Cheese sauce","Cheese sauce","Cheese sauce","Female","203","1","0.04",0.53,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52888","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","White sauces","Cream sauce","Cream sauce","Cream sauce","Female","203","3","0.52",4.6,0,0,"0.00","0.00","0.00","31.17","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52889","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Savoury sauces","White sauces","Cream sauce","Cream sauce","Cream sauce","Male","210","2","0.15",1.77,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52890","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Vinegar","Vinegar, apple","Vinegar, apple","Vinegar, apple","Vinegar, apple","Female","203","2","0.10",1.11,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52891","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Vinegar","Vinegar, wine","Vinegar, wine","Vinegar, wine","Vinegar, wine","Female","203","13","0.09",0.42,0,0,"0.00","0.36","1.63","2.64","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52892","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Condiments (including table-top formats)","Vinegar","Vinegar, wine","Vinegar, wine","Vinegar, wine","Vinegar, wine","Male","210","11","0.09",0.46,0,0,"0.00","0.49","1.02","2.59","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52893","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Female","203","3","0.15",1.39,0,0,"0.00","0.00","0.00","7.92","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52894","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Dessert sauces/toppings","Male","210","2","0.06",0.71,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52895","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Dessert sauces/toppings","Fudge sauce","Fudge sauce","Fudge sauce","Fudge sauce","Fudge sauce","Female","203","4","0.22",1.92,0,0,"0.00","0.00","0.00","7.50","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52896","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Dessert sauces/toppings","Fudge sauce","Fudge sauce","Fudge sauce","Fudge sauce","Fudge sauce","Male","210","1","0.04",0.52,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52897","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Savoury extracts and sauce ingredients","Stock cubes or granulate (bouillon base)","Stock cubes or granulate (bouillon base)","Stock cubes or granulate (bouillon base)","Stock cubes or granulate (bouillon base)","Stock cubes or granulate (bouillon base)","Female","203","2","0.01",0.11,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52898","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Savoury extracts and sauce ingredients","Stock cubes or granulate (bouillon base)","Stock cubes or granulate, meat","Stock cubes or granulate, meat","Stock cubes or granulate, meat","Stock cubes or granulate, meat","Female","203","29","0.16",0.46,0,0,"0.00","1.26","1.66","2.07","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52899","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Savoury extracts and sauce ingredients","Stock cubes or granulate (bouillon base)","Stock cubes or granulate, meat","Stock cubes or granulate, meat","Stock cubes or granulate, meat","Stock cubes or granulate, meat","Male","210","20","0.17",0.61,0,0,"0.00","1.53","2.39","2.98","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52900","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Savoury extracts and sauce ingredients","Stock cubes or granulate (bouillon base)","Stock cubes or granulate, vegetables","Stock cubes or granulate, vegetables","Stock cubes or granulate, vegetables","Stock cubes or granulate, vegetables","Female","203","16","0.15",0.73,0,0,"0.00","1.00","2.24","3.77","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52901","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Savoury extracts and sauce ingredients","Stock cubes or granulate (bouillon base)","Stock cubes or granulate, vegetables","Stock cubes or granulate, vegetables","Stock cubes or granulate, vegetables","Stock cubes or granulate, vegetables","Male","210","4","0.03",0.32,0,0,"0.00","0.00","0.00","0.91","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52902","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Savoury extracts and sauce ingredients","Taste enhancing RPC extracts","Miscellaneous savoury extracts","Malt extract","Malt extract","Malt extract","Male","210","1","0.02",0.35,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52903","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Salt","Salt","Salt","Salt","Salt","Female","203","34","0.14",0.39,0,0,"0.00","1.13","1.34","1.52","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52904","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Salt","Salt","Salt","Salt","Salt","Male","210","44","0.20",0.48,0,0,"0.00","1.19","1.73","2.03","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52905","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Salt","Salt, flavoured","Salt, flavoured","Salt, flavoured","Salt, flavoured","Female","203","5","0.02",0.19,0,0,"0.00","0.00","0.00","0.69","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52906","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Salt","Salt, flavoured","Salt, flavoured","Salt, flavoured","Salt, flavoured","Male","210","5","0.01",0.11,0,0,"0.00","0.00","0.00","0.46","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52907","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Salt","Salt, iodised","Salt, iodised","Salt, iodised","Salt, iodised","Female","203","176","0.80",0.65,0,0,"0.66","1.91","2.09","2.39","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52908","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Salt","Salt, iodised","Salt, iodised","Salt, iodised","Salt, iodised","Male","210","181","1.10",0.84,0,0,"0.99","2.77","3.01","3.23","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52909","Finland",2012,"National FINDIET 2012 Survey","Elderly","Seasoning, sauces and condiments","Seasonings","Seasoning mixes","Curry powder","Curry powder","Curry powder","Curry powder","Female","203","1","0.00",0.02,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52910","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy root and tuber products","Dried starchy roots and tuber products","Dried potato products","Mashed potato powder","Mashed potato powder","Mashed potato powder","Female","203","3","0.27",2.39,0,0,"0.00","0.00","0.00","14.75","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52911","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy root and tuber products","Dried starchy roots and tuber products","Dried potato products","Mashed potato powder","Mashed potato powder","Mashed potato powder","Male","210","4","0.33",2.89,0,0,"0.00","0.00","0.00","17.09","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52912","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy root and tuber products","Dried starchy roots and tuber products","Dried potato products","Potato flakes","Potato flakes","Potato flakes","Male","210","2","0.25",2.98,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52913","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy roots and tubers","Potatoes and similar-","Potatoes","Main-crop potatoes","Main-crop potatoes","Main-crop potatoes","Female","203","5","0.81",7.17,0,0,"0.00","0.00","0.00","34.89","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52914","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy roots and tubers","Potatoes and similar-","Potatoes","Main-crop potatoes","Main-crop potatoes","Main-crop potatoes","Male","210","7","1.30",10.6,0,0,"0.00","0.00","14.64","27.14","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52915","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy roots and tubers","Potatoes and similar-","Potatoes","Potatoes","Potatoes","Potatoes","Female","203","153","51.41",44.44,0,0,"48.68","126.87","142.41","165.34","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52916","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy roots and tubers","Potatoes and similar-","Potatoes","Potatoes","Potatoes","Potatoes","Male","210","165","92.88",82.13,0,0,"77.55","245.03","294.21","313.90","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52917","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy roots and tubers","Tropical root and tuber vegetables","Sweet potatoes and similar-","Sweet potatoes","Sweet potatoes","Sweet potatoes","Female","203","2","0.38",3.97,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52918","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Starchy roots and tubers","Tropical root and tuber vegetables","Sweet potatoes and similar-","Sweet potatoes","Sweet potatoes","Sweet potatoes","Male","210","2","0.29",3.01,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52919","Finland",2012,"National FINDIET 2012 Survey","Elderly","Starchy roots or tubers and products thereof, sugar plants","Sugar plants","Roots used as sugar source","Sugar beet roots and similar-","Sugar beet roots","Sugar beet roots","Sugar beet roots","Female","203","1","0.03",0.42,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
"52920","Finland",2012,"National FINDIET 2012 Survey","Elderly","Sugar and similar, confectionery and water-based sweet desserts","Confectionery including chocolate","Candies (soft and hard)","Hard candies","Dragée, sugar coated","Dragée, sugar coated","Dragée, sugar coated","Female","203","1","0.00",0.07,0,0,"0.00","0.00","0.00","0.00","'Number of observations lower than 298, the 99th percentile may not be statistically robust'"
