Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Additives,flavours, baking and processing aids","Artificial sweeteners (e.g., aspartam, saccharine)",,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Aspartame,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Baking yeast,14.13,32,19.9,19.9,12.83,13.03,19.9
"Additives,flavours, baking and processing aids",Cyclamate,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Flavour enhancer,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Preparations for gelling home-made food,3.4,3.4,3.4,3.4,3.4,3.4,3.4
"Additives,flavours, baking and processing aids",Preparations for pickling vegetables,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Preparations for raising and flavouring home-made bakery,1,1.001,1.001,1.001,1.001,1,1.001
"Additives,flavours, baking and processing aids",Saccharine,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Vanilla essence,,,,0.43,,,
"Additives,flavours, baking and processing aids",Vanilla pods extract,1.983,1.983,1.983,1.983,1.983,1.983,1.983
Alcoholic beverages,Alcopop and flavoured wine,,0,0,0,0,,0
Alcoholic beverages,Ale beer,0.943,0.943,0.943,0.943,0.943,0.943,0.943
Alcoholic beverages,"Beer, alcohol-free",0.743,0.93,1.01,0.9,0.743,,1
Alcoholic beverages,"Beer, light",0.783,0.913,0.913,0.913,0.683,0.683,0.913
Alcoholic beverages,"Beer, regular",0.749,0.953,0.953,1.2,1.1,0.749,1
Alcoholic beverages,"Beer, strong",0.7,1.52,1.52,1.52,0.57,0.57,1.52
Alcoholic beverages,Brandy,,0.001,0.001,0.001,,,0.001
Alcoholic beverages,Champagne-like wine,,0.1,0.07,0.07,0.07,,0.1
Alcoholic beverages,Chocolate liqueur,0.144,0.144,0.144,0.144,0.144,0.144,0.144
Alcoholic beverages,Cider,0.01,0.01,0.01,0.01,0.1,0.01,0.01
Alcoholic beverages,Cocktail drink,0.3,0.12,0.12,0.12,0.12,,0.12
Alcoholic beverages,Coffee liqueur,0.1,0.144,0.144,0.144,0.1,0.1,0.1
Alcoholic beverages,Cream liqueur,0.745,0.811,0.811,0.747,0.867,0.745,0.867
Alcoholic beverages,Egg liqueur,1.455,1.455,1.455,1.455,1.4,1.455,1.4
Alcoholic beverages,Fruit liqueur,,0.001,0.001,0.001,,,
Alcoholic beverages,Gin,,,,0.01,,,
Alcoholic beverages,Herb liqueur,0,0,0,0,0,0,0
Alcoholic beverages,Ice wine,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Alcoholic beverages,Lager beer,0.367,0.953,0.953,0.953,0.367,0.367,1
Alcoholic beverages,Low-malt beers,1.004,1.004,1.004,1.004,1.004,1.004,1.004
Alcoholic beverages,Madeira,0.1,0.08,0.08,0.08,0.08,0.1,0.08
Alcoholic beverages,Mixed beer drinks,0.54,0.54,0.54,0.54,0.54,0.54,0.54
Alcoholic beverages,Noble rot wine,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Alcoholic beverages,Port,0.1,0.06,0.05,0.1,0.1,0.1,0.1
Alcoholic beverages,Raisin wine,0.213,0.213,0.213,0.213,0.213,0.213,0.213
Alcoholic beverages,Red or rosé sparkling wine,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Alcoholic beverages,Rum,0.013,0.3,,0.3,0.013,0.013,0.5
Alcoholic beverages,Shandy,0.54,0.54,0.54,0.54,0.54,0.54,0.54
Alcoholic beverages,Sherry,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alcoholic beverages,Spirits made from stone fruits,,0.001,0.001,0.001,,,0.001
Alcoholic beverages,Stout beer,0.46,0.46,0.46,1,1,0.46,1
Alcoholic beverages,Tequila and similar spirits,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Alcoholic beverages,Vermouth,0.1,0.04,0.04,0.04,0.04,0.1,0.04
Alcoholic beverages,Vodka and vodka-like spirits,,0.3,,0.3,,,0.5
Alcoholic beverages,Wheat beer,0.924,0.924,0.924,0.924,0.924,0.924,0.924
Alcoholic beverages,Whisky,0.05,0.03,,,0.05,0.05,
Alcoholic beverages,"Wine, red",0.2,0.1,0.1,0.1,0.1,0.1,0.1
Alcoholic beverages,"Wine, rosé",,0.074,0.068,0.1,0.1,,0.1
Alcoholic beverages,"Wine, white",0.108,0.108,0.1,0.1,0.108,0.108,0.1
Animal and vegetable fats and oils,Beef tallow (including processed suet),1.83,1.83,1.83,1.83,1.83,1.83,1.83
Animal and vegetable fats and oils,Blended fat and oils,0.263,0.263,0.263,0.263,0.146,0.263,0.146
Animal and vegetable fats and oils,"Blended fat and oils, QUAL Half fat or medium fat",2.174,0.948,0.948,0.948,0.948,2.174,0.948
Animal and vegetable fats and oils,"Blended fat and oils, QUAL Low fat (naturally or reduced)",2.4,1.4,1.4,1.4,1.4,2.4,1.4
Animal and vegetable fats and oils,"Blended fat and oils, QUAL Low sodium / reduced salt",0.263,0.263,0.263,0.263,0.263,0.263,0.263
Animal and vegetable fats and oils,Blended frying oil/fats,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Blended margarine,0.183,0.184,0.184,0.184,0.157,0.183,0.184
Animal and vegetable fats and oils,"Blended margarine, QUAL Half fat or medium fat",0.547,0.547,0.547,0.547,0.547,0.547,0.547
Animal and vegetable fats and oils,"Blended margarine, QUAL Low fat (naturally or reduced)",0.547,0.547,0.547,0.547,0.547,0.547,0.547
Animal and vegetable fats and oils,"Blended margarine, QUAL Low sodium / reduced salt",0.07,0.07,0.07,0.07,0.07,0.07,0.07
Animal and vegetable fats and oils,Butter,0.217,0.167,0.167,0.167,0.217,0.217,0.1
Animal and vegetable fats and oils,Butter and margarine/oil blends,,0.1,0.1,0.1,0.1,,0.1
Animal and vegetable fats and oils,"Butter and margarine/oil blends, QUAL Half fat or medium fat",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Butter and margarine/oil blends, QUAL Low fat (naturally or reduced)",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Butter oil,0.1,0.11,0.11,0.11,0.11,0.1,0.11
Animal and vegetable fats and oils,"Butter, QUAL Half fat or medium fat",,,1.017,,1.017,,1.017
Animal and vegetable fats and oils,"Butter, QUAL Low fat (naturally or reduced)",1.7,1.017,1.017,1.017,1.017,1.017,1.017
Animal and vegetable fats and oils,Cocoa butter,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Coconut oil/fat,,0.117,0.117,0.117,,,0.117
Animal and vegetable fats and oils,Cod liver oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Cotton seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Functional vegetable margarines/fats,,0.1,0.1,0.1,0.1,,0.1
Animal and vegetable fats and oils,"Functional vegetable margarines/fats, QUAL Half fat or medium fat",0.1,,,,,0.1,
Animal and vegetable fats and oils,Ghee,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Animal and vegetable fats and oils,Grape seed oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Herring oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Linseed oil,,0,0,0,0,0,0
Animal and vegetable fats and oils,"Maize oil, edible",0,0,0,0,0,0,
Animal and vegetable fats and oils,"Olive oil, refined",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Olive oil, virgin or extra-virgin",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Palm kernel oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Palm oil/fat,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Peanut oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Pork lard,,0.017,0.017,0.017,,,0.017
Animal and vegetable fats and oils,"Poultry fats, processed",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Processed fat (blubber) of marine mammals,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Pumpkin seed oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Rape seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Safflower seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Sesame seed oil, edible",,0.15,0.15,0.15,,,0.15
Animal and vegetable fats and oils,Shortening and similar baking fats,,0,0,0,0,,0
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Half fat or medium fat",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Low sodium / reduced salt",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Soya bean oil, refined",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Spreadable vegetable fat-deprecated,,0.07,0.203,0.07,0.206,,0.1
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Half fat or medium fat",0.726,0.726,0.726,0.726,0.726,0.726,0.726
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Low fat (naturally or reduced)",0.726,0.726,0.726,0.726,0.726,0.726,0.726
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Low sodium / reduced salt",0.07,0.07,0.07,0.07,0.07,0.07,0.07
Animal and vegetable fats and oils,"Sunflower seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Tallow from other animals,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Animal and vegetable fats and oils,Traditional margarine,,0.07,0.203,0.183,0.206,0.206,0.183
Animal and vegetable fats and oils,"Traditional margarine, QUAL Half fat or medium fat",0.5,0.726,0.726,0.726,0.5,0.5,0.5
Animal and vegetable fats and oils,"Traditional margarine, QUAL Low fat (naturally or reduced)",0.5,0.726,0.726,0.726,0.5,0.5,0.5
Animal and vegetable fats and oils,"Traditional margarine, QUAL Low sodium / reduced salt",0.07,0.07,0.07,0.07,0.07,0.07,0.07
Animal and vegetable fats and oils,Walnut oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Wheat germ oil,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Camomile infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Chicory coffee infusion,0.218,0.93,0.218,0.93,0.218,0.218,0.218
"Coffee, cocoa, tea and infusions",Chicory coffee ingredient,1.517,25,1.517,25,2.8,1.517,2.8
"Coffee, cocoa, tea and infusions",Cocoa beans (fermented or dried),8.077,8.077,8.077,8.077,8.077,8.077,8.077
"Coffee, cocoa, tea and infusions",Cocoa beverages,0.978,1.06,0.97,1.06,1.033,0.978,0.9
"Coffee, cocoa, tea and infusions","Cocoa beverages, QUAL Low / Reduced sugar",0.595,0.595,0.595,0.595,0.595,0.595,0.595
"Coffee, cocoa, tea and infusions","Cocoa beverages, QUAL Sugar free",0.595,0.595,0.595,0.595,0.595,0.595,0.595
"Coffee, cocoa, tea and infusions",Cocoa mass,8.077,8.077,8.077,8.077,8.077,8.077,8.077
"Coffee, cocoa, tea and infusions",Cocoa powder,5.77,8.4,8.077,8.077,5.67,5.77,8.077
"Coffee, cocoa, tea and infusions","Cocoa powder, QUAL Low / Reduced sugar",8.077,8.077,8.077,8.077,8.077,8.077,8.077
"Coffee, cocoa, tea and infusions","Cocoa powder, QUAL Sugar free",8.077,8.077,8.077,8.077,8.077,8.077,8.077
"Coffee, cocoa, tea and infusions",Coffee (average strenght) beverage,,0.7,0.7,,0.7,,0.7
"Coffee, cocoa, tea and infusions",Coffee (weak strenght) beverage,0.491,0.491,0.491,0.491,0.491,0.491,0.5
"Coffee, cocoa, tea and infusions","Coffee beans, roasted",16.83,16.8,16.83,16.8,16.83,16.83,16.83
"Coffee, cocoa, tea and infusions",Coffee beverage decaffeinated,0.282,2.44,0.7,5.207,0.282,0.282,0.7
"Coffee, cocoa, tea and infusions","Coffee drink, café macchiato",0.697,0.697,0.697,0.697,0.697,0.697,0.697
"Coffee, cocoa, tea and infusions","Coffee drink, cappuccino",0.695,0.695,0.695,0.695,0.695,0.695,0.695
"Coffee, cocoa, tea and infusions",Coffee espresso (beverage),5.21,5.207,5.207,5.207,5.207,5.21,5.207
"Coffee, cocoa, tea and infusions","Coffee ground, roasted",16.83,16.8,16.83,16.8,16.83,16.83,16.83
"Coffee, cocoa, tea and infusions","Coffee ground, roasted and decaffeinated",10,10,10,10,10,10,10
"Coffee, cocoa, tea and infusions",Coffee with milk or cream,0.78,0.697,0.78,0.697,0.697,0.78,0.7
"Coffee, cocoa, tea and infusions",Fermented tea infusion,0.1,0.217,0.217,0.217,0.1,0.1,0.217
"Coffee, cocoa, tea and infusions",Flowers used for herbal infusions,10.483,10.483,10.483,10.483,10.483,10.483,10.483
"Coffee, cocoa, tea and infusions",Fruit infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Herbal infusion materials from leaves and herbs,34.367,34.367,34.367,34.367,34.367,34.367,34.367
"Coffee, cocoa, tea and infusions",Hot chocolate,0.82,0.83,0.837,0.83,0.9,0.82,0.9
"Coffee, cocoa, tea and infusions",Hot chocolate with added ingredients,0.36,0.36,0.36,0.36,0.36,0.36,0.36
"Coffee, cocoa, tea and infusions","Hot chocolate with added ingredients, QUAL Sugar free",0.595,0.595,0.595,0.595,0.595,0.595,0.595
"Coffee, cocoa, tea and infusions","Hot chocolate, QUAL Low / Reduced sugar",0.82,0.82,0.82,0.82,0.82,0.82,0.82
"Coffee, cocoa, tea and infusions","Hot chocolate, QUAL Sugar free",0.595,0.595,0.595,0.595,0.595,0.595,0.595
"Coffee, cocoa, tea and infusions",Instant coffee (beverage),0.236,0.318,0.3,0.3,0.236,0.236,0.3
"Coffee, cocoa, tea and infusions",Instant coffee powder,,28,25.83,27.7,25.83,25.83,27.7
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated",28.567,29.192,29.192,29.192,28.567,28.567,29.192
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated, QUAL Low / Reduced sugar",28.567,29.192,29.192,29.192,28.567,28.567,29.192
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated, QUAL Sugar free",28.567,29.192,29.192,29.192,28.567,28.567,29.192
"Coffee, cocoa, tea and infusions","Instant coffee powder, QUAL Low / Reduced sugar",0.236,22.767,22.767,22.767,0.236,0.236,22.767
"Coffee, cocoa, tea and infusions","Instant coffee powder, QUAL Sugar free",0.236,22.767,22.767,22.767,0.236,0.236,22.767
"Coffee, cocoa, tea and infusions",Jasmine infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Malt coffee infusion,0.29,0.29,0.29,0.29,0.29,0.29,0.29
"Coffee, cocoa, tea and infusions",Mixed coffee imitates,1.9,25.9,1.9,25.9,25.9,1.9,1.9
"Coffee, cocoa, tea and infusions",Non-fermented tea leaves (green or white tea),34.367,34.367,34.367,34.367,34.367,34.367,34.367
"Coffee, cocoa, tea and infusions","Non-fermented tea, infusion",0.217,0.217,0.217,0.217,0.217,,0.217
"Coffee, cocoa, tea and infusions",Rooibos infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Tea infusion with added flavouring ingredients,0.1,,,,0.1,,
"Coffee, cocoa, tea and infusions",Tea leaves and stalks decaffeinated,34.367,34.367,34.367,34.367,34.367,34.367,34.367
"Coffee, cocoa, tea and infusions",Tea leaves and stalks with fruit and flavours,10.467,10.467,10.467,10.467,10.467,10.467,10.467
"Coffee, cocoa, tea and infusions","Tea leaves and stalks, fermented",21.2,34.367,34.367,34.367,21.2,21.2,34.367
"Coffee, cocoa, tea and infusions",Tea powder ingredients and extracts,26.529,26.529,26.529,26.529,26.529,26.529,26.529
"Coffee, cocoa, tea and infusions","Tea, decaffeinated, infusion",0.217,0.217,0.217,0.217,0.217,0.217,0.217
Composite dishes,Beans and meat meal,3.5,2.85,2.697,2.85,3.8,3.5,3.8
Composite dishes,Beans and vegetables meal,,1.751,1.751,1.751,1.5,1.63,1.5
Composite dishes,Beef loaf,9.741,9.741,9.741,9.741,9.741,9.741,9.741
Composite dishes,Bouillabaisse,,3.149,3.149,3.149,3.149,,3.149
Composite dishes,Ceasar salad,2.8,2.8,2.8,2.8,2.8,2.8,2.8
Composite dishes,Cereal products and grains based soup,1.785,1.785,1.785,1.785,1.785,1.785,1.785
Composite dishes,Cheese omelette,4.5,4.48,4.488,4.48,4.5,4.5,4.5
Composite dishes,Cheese savoury pie,2.45,2.45,2.45,2.45,2.45,2.45,1.6
Composite dishes,Creamed vegetable mix,1.87,1.96,2.319,1.96,1.9,1.87,1.9
Composite dishes,Dairy/egg soup,1.539,1.539,1.539,1.539,1.539,,1.539
Composite dishes,Dolma,1.355,1.355,1.355,1.355,1.355,1.355,1.355
Composite dishes,"Dolma, PROCESS Baking",1.355,1.355,1.355,1.355,1.355,1.355,1.355
Composite dishes,"Dolma, PROCESS Cooking in water",1.6,1.355,1.355,1.355,1.355,1.6,1.355
Composite dishes,"Dolma, PROCESS Steaming",1.6,1.355,1.355,1.355,1.355,1.6,1.355
Composite dishes,Doner kebab,,3.897,4.897,3.897,6.3,5.35,6.3
Composite dishes,Finger food,4.95,4.95,4.95,4.95,4.95,4.95,4.95
Composite dishes,Fish and potatoes meal,2.992,2.992,2.992,2.992,2.992,2.992,2.992
Composite dishes,Fish and rice meal,6.8,2.194,4.327,2.194,5.9,5.1,5.9
Composite dishes,Fish and vegetables meal,3.505,3.505,3.505,3.505,3.505,,3.505
Composite dishes,Fish balls,4.147,4.147,4.147,4.147,4.147,,4.147
Composite dishes,"Fish balls, PROCESS Baking",4.285,4.285,4.285,4.285,4.285,4.285,4.285
Composite dishes,"Fish balls, PROCESS Cooking in water",5.5,4.285,4.285,4.285,4.285,5.5,4.285
Composite dishes,"Fish balls, PROCESS Frying",2.67,4.285,4.285,4.285,2.67,2.67,4.285
Composite dishes,"Fish balls, PROCESS Steaming",5.5,4.285,4.285,4.285,4.285,5.5,4.285
Composite dishes,"Fish fingers, breaded",,4.3,3.759,3.442,6.4,,4.4
Composite dishes,Fish gratin,5.023,5.023,5.023,5.023,5.023,,5.023
Composite dishes,Fish pâté,4,4.8,4.668,4.8,13.3,4,13.3
Composite dishes,Fish soup,1.82,1.82,1.82,1.82,1.82,1.82,1.82
Composite dishes,"Fish soup, INGRED Tap water",1.478,1.478,1.478,1.478,1.478,1.478,1.478
Composite dishes,Fishcakes,,4.425,4.425,4.425,4.425,,4.425
Composite dishes,Fried eggs,4.1,4.068,4.079,4.068,4.1,4.1,4.1
Composite dishes,Fruit soup,0.241,0.241,0.241,0.241,0.241,0.241,0.241
Composite dishes,Goulash,5.419,5.419,5.419,5.419,5.419,5.419,5.419
Composite dishes,Greek salad,1.184,1.184,1.184,1.184,1.184,1.184,1.184
Composite dishes,Hamburger with bread,6.4,6.96,5.387,6.96,5.2,5.51,5.2
Composite dishes,Hot dog with bread,,3.72,3.291,3.72,3.72,,3.291
Composite dishes,Hummus,,2.1,2.1,2.1,2.1,,2.1
Composite dishes,Lasagna,2.01,2.4,2.21,2.4,2.7,2.01,2.7
Composite dishes,Legume (beans) soup,1.1,1.656,1.656,1.656,1.656,1.7,3.8
Composite dishes,Legumes based dishes,2.7,3.4,2.214,3.4,4.1,2.7,4.1
Composite dishes,Meat and vegetable soup,2,1.9,1.562,1.9,1.7,2,1.562
Composite dishes,Meat balls,8.613,8.613,8.613,8.613,8.7,8.613,8.613
Composite dishes,Meat burger (no sandwich),9.7,8.613,8.613,8.613,8.613,9.7,9.1
Composite dishes,Meat in aspic,4.529,4.529,4.529,4.529,4.529,4.529,4.529
Composite dishes,Meat loaf,6.6,5.628,5.628,5.628,7.1,,7.1
Composite dishes,"Meat loaf with cheese, vegetables or other",3.871,3.871,3.871,3.871,3.871,3.871,3.871
Composite dishes,Meat soup,3.534,3.534,3.534,3.534,3.534,3.534,3.534
Composite dishes,Meat stew,5.6,3.7,3.072,3.7,4.1,5.6,4.1
Composite dishes,Meat terrine,6.059,8.13,6.059,8.13,8.13,6.059,6.059
Composite dishes,Mixed green salad,0.528,0.528,0.528,0.528,0.528,0.528,0.528
Composite dishes,Mixed vegetable salad,1.43,1.43,1.43,1.43,1.43,1.43,1.43
Composite dishes,Mixed vegetables soup,2.585,2.585,2.585,2.585,2.585,2.585,2.7
Composite dishes,"Mixed vegetables, boiled",1.8,1.314,1.314,1.314,1.314,2.3,1.314
Composite dishes,"Mixed vegetables, braised",1.661,1.661,1.661,1.661,1.661,1.661,1.661
Composite dishes,"Mixed vegetables, fried",1.601,1.601,1.601,1.601,1.601,1.601,1.601
Composite dishes,"Mixed vegetables, grilled",,1.795,1.795,1.795,1.795,,1.795
Composite dishes,Moussaka,2.774,3,3.124,3,3.2,,3.2
Composite dishes,Mushroom based dishes,4.6,4.196,4.196,4.196,4.196,4.6,4.196
Composite dishes,Mushroom salad,3.938,3.938,3.938,3.938,3.938,3.938,3.938
Composite dishes,Mushroom soup,1.9,1.515,1.515,1.515,1.515,1.515,1.515
Composite dishes,Omelette with bacon,3.586,3.586,3.586,3.586,3.586,3.586,3.586
Composite dishes,Omelette with mushrooms,5.339,5.339,5.339,5.339,5.339,5.339,5.339
Composite dishes,Omelette with vegetables,2.81,2.81,2.81,2.81,2.81,,2.81
Composite dishes,"Omelette, plain",3.3,3.26,3.283,3.26,3.3,3.3,3.3
Composite dishes,Onion soup,0.3,0.45,0.229,0.146,0.4,0.3,0.5
Composite dishes,Paella,2.81,2.81,2.81,2.81,2.81,2.81,2.81
Composite dishes,Pasta based dishes (cooked),2.182,2.182,2.182,2.182,2.182,2.182,2.182
Composite dishes,"Pasta based dishes (cooked), PROCESS Baking",,0.64,0.64,0.64,0.64,,0.64
Composite dishes,"Pasta based dishes (cooked), PROCESS Cooking in water",2.1,2.1,2.1,2.1,2.1,2.1,2.1
Composite dishes,"Pasta based dishes (cooked), PROCESS Steaming",2.1,2.1,2.1,2.1,2.1,2.1,2.1
Composite dishes,"Pasta-based dishes, uncooked",5.98,5.98,5.98,5.98,5.98,5.98,5.98
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Baking",1.595,1.595,1.595,1.595,1.595,1.595,1.595
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Cooking in water",2.09,1.66,1.956,1.66,2.9,2.09,2.1
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Steaming",2.09,1.956,1.956,1.956,2.9,2.09,2.1
Composite dishes,"Pasta, cooked, with cheese/cream",,2.684,2.684,2.684,2.684,2.684,2.684
Composite dishes,"Pasta, cooked, with vegetables",,1.195,1.195,1.195,1.195,,1.195
Composite dishes,"Pasta, cooked, with vegetables and cheese/cream",1.372,1.372,1.372,1.372,1.372,1.372,1.372
Composite dishes,"Pasta, filled with meat mix, cooked",5.98,5.98,5.98,5.98,5.98,5.98,5.98
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Baking",1.595,1.595,1.595,1.595,1.595,1.595,1.595
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Cooking in water",1.7,1.623,1.623,1.623,1.623,1.623,1.623
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Steaming",1.623,1.623,1.623,1.623,1.623,1.623,1.623
Composite dishes,"Pasta, filled with vegetable mix, cooked",3.79,3.79,3.79,3.79,3.79,3.79,3.79
Composite dishes,"Pasta, filled with vegetable mix, cooked, PROCESS Cooking in water",2.1,2.1,2.1,2.1,2.9,,2.1
Composite dishes,"Pasta, filled with vegetable mix, cooked, PROCESS Steaming",2.1,2.1,2.1,2.1,2.9,2.1,2.1
Composite dishes,Pastas and rice (or other cereal) –based dishes,1.366,1.366,1.366,1.366,1.366,1.366,1.366
Composite dishes,Pizza and similar with cheese topping,,3.59,3.59,3.59,1.35,,3
Composite dishes,"Pizza and similar with cheese, and mushrooms",,2.81,2.81,2.81,1.383,,1.383
Composite dishes,"Pizza and similar with cheese, and vegetables",,1.483,1.483,1.483,1.35,,3.5
Composite dishes,"Pizza and similar with cheese, meat, and mushrooms",,2.675,2.675,2.675,1.983,,1.983
Composite dishes,"Pizza and similar with cheese, meat, and vegetables",,3.84,2.657,3.84,1.983,1.353,4.7
Composite dishes,"Pizza and similar with meat, and vegetables",1.353,2.675,2.675,2.675,1.983,1.353,1.983
Composite dishes,Poached eggs,3.766,3.77,3.766,3.77,3.8,3.766,3.8
Composite dishes,Pork meat loaf,7.372,7.372,7.372,7.372,7.372,7.372,7.372
Composite dishes,Potato casserole,1.774,1.774,1.774,1.774,1.774,1.774,1.774
Composite dishes,Potato croquettes,1.741,3.16,1.858,3.16,2.4,2.82,2.4
Composite dishes,Potato soup,0.6,0.463,0.563,0.463,0.5,0.6,0.5
Composite dishes,Potatoes and cheese meal,1.8,2.2,1.896,2.2,1.6,,1.6
Composite dishes,Potatoes and meat meal,4.4,2.3,2.18,2.3,2.18,2.3,2.18
Composite dishes,Potatoes and vegetables meal,1.696,1.696,1.696,1.696,1.696,1.696,1.696
Composite dishes,"Potatoes, meat, and vegetables meal",3.469,3.469,3.469,3.469,3.469,3.6,3.469
Composite dishes,Prepared fish salad,,5.775,5.775,5.775,5.775,,5.775
Composite dishes,Prepared legume (beans) salad,,0.634,1.134,0.634,1.3,,1.3
Composite dishes,Prepared meat salad,2.156,2.156,2.156,2.156,2.156,,2.156
Composite dishes,Prepared mixed egg/meat/fish/vegetable salad,,2.061,2.061,2.061,2.061,,2.061
Composite dishes,Prepared nut salad,0.8,0.817,0.817,0.817,0.8,0.8,0.8
Composite dishes,Prepared pasta salad,1,1.93,0.959,1.93,1.93,,0.959
Composite dishes,Prepared potato salad,1.374,1.374,1.374,1.374,1.374,1.374,1.374
Composite dishes,Prepared rice salad,4.6,0.8,0.663,0.8,0.8,4.6,0.663
Composite dishes,Quiche,4.685,4.5,4.685,4.5,4.6,4.685,5.3
Composite dishes,Ratatouille,0.9,0.76,0.657,0.76,0.657,,0.657
Composite dishes,Rice and meat meal,,1.604,1.604,1.604,2,,2.9
Composite dishes,Rice and vegetables meal,,1.273,1.273,1.273,1.6,,2.1
Composite dishes,"Rice based dishes cooked, PROCESS Cooking in water",,1.3,1.3,1.3,1.3,,1.3
Composite dishes,"Rice based dishes cooked, PROCESS Steaming",,1.6,1.6,1.6,1.6,,1.6
Composite dishes,Rice pudding,0.8,0.81,0.797,0.81,0.9,,0.9
Composite dishes,"Rice, meat, and vegetables meal",,1.1,1.04,1.1,1.04,,1.04
Composite dishes,Risotto,2.5,2.093,2.093,2.093,4.4,2.5,4.4
Composite dishes,Roesti,1.599,2.22,1.599,2.22,3.1,,3.1
Composite dishes,Sandwich and sandwich-like dishes,2.55,2.55,2.55,2.55,2.55,2.55,2.55
Composite dishes,Sandwich with cheese and vegetable topping/filling,3.686,3.686,3.686,3.686,3.686,3.686,3.686
Composite dishes,Sandwich with cheese topping/filling,3.757,3.91,3.974,3.91,4,4.77,4
Composite dishes,Sandwich with fish and vegetable topping/filling,5.557,5.557,5.557,5.557,5.557,5.557,5.557
Composite dishes,Sandwich with fish topping/filling,,5.557,5.557,5.557,8.2,,8.2
Composite dishes,Sandwich with meat and vegetable topping/filling,4.256,4.256,4.256,4.256,3.9,4.256,3.9
Composite dishes,Sandwich with processed meat topping/filling,3.9,3.588,3.588,3.588,4,3.9,4
Composite dishes,Sausage roll,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Composite dishes,Seafood salad,5.6,4.585,4.585,4.585,8.6,,4.5
Composite dishes,Seafood-based meals,,4.5,4.379,4.5,5.9,3.83,5.9
Composite dishes,Spring rolls,1.6,2.725,2.725,2.725,2,,2
Composite dishes,Tomato soup,1.37,0.87,0.458,0.6,1.37,1.37,0.6
Composite dishes,Vegetable casserole,1.2,1.081,1.081,1.081,1.6,1.2,1.6
Composite dishes,Vegetable soufflé,,1.752,1.752,1.752,1.752,1.752,1.752
Composite dishes,"Vegetables, gratinated",2,1.752,1.752,1.752,1.752,,1.752
