Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Fish, seafood, amphibians, reptiles and invertebrates","Octopuses, PROCESS Frying",0.951,0.951,0.951,0.951,0.951,0.951,0.951
"Fish, seafood, amphibians, reptiles and invertebrates","Octopuses, PROCESS Steaming",0.938,0.938,0.938,0.938,0.938,0.938,0.938
"Fish, seafood, amphibians, reptiles and invertebrates",Other fish offal,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266,0.0266
"Fish, seafood, amphibians, reptiles and invertebrates",Oysters,1.05,1.5,0.916,1.5,7.93,1.05,7.5
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Baking",1.053,1.053,1.053,1.053,1.053,1.053,1.053
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Cooking in water",0.915,0.915,0.915,0.915,0.915,0.915,0.915
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Frying",1.053,1.053,1.053,1.053,1.053,1.053,1.053
"Fish, seafood, amphibians, reptiles and invertebrates","Oysters, PROCESS Steaming",0.915,0.915,0.915,0.915,0.915,0.915,0.915
"Fish, seafood, amphibians, reptiles and invertebrates",Pacific salmon (generic),0.17,0.041,0.041,0.041,0.03,0.17,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Baking",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Cooking in water",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Frying",0,0,0,0,0,0,0
"Fish, seafood, amphibians, reptiles and invertebrates","Pacific salmon (generic), PROCESS Steaming",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates",Perch,0.05,0.03,0.03,0.15,0.023,0.05,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, golden",0.02,0.02,0.02,0.02,0.02,0.02,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Baking",0.0626,0.051,0.034,0.051,0.051,0.0626,0.051
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Cooking in water",0.034,0.034,0.034,0.034,0.034,0.034,0.034
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Frying",,0.035,0.035,0.035,0.035,,0.035
"Fish, seafood, amphibians, reptiles and invertebrates","Perch, PROCESS Steaming",0.034,0.034,0.034,0.034,0.034,0.034,0.034
"Fish, seafood, amphibians, reptiles and invertebrates",Pike,0.05,0.031,0.031,0.031,0.015,0.05,0.031
"Fish, seafood, amphibians, reptiles and invertebrates",Pike-perch,0.03,0.052,0.052,0.052,0.014,0.03,0.052
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Baking",0.061,0.061,0.061,0.061,0.061,0.061,0.061
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Cooking in water",0.059,0.059,0.059,0.059,0.059,0.059,0.059
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Frying",0.061,0.061,0.061,0.061,0.061,0.061,0.061
"Fish, seafood, amphibians, reptiles and invertebrates","Pike-perch, PROCESS Steaming",0.059,0.059,0.059,0.059,0.059,0.059,0.059
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Baking",0.036,0.05,0.036,0.05,0.05,0.036,0.036
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Cooking in water",0.035,0.035,0.035,0.035,0.035,0.035,0.035
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Frying",,0.036,0.036,0.036,0.036,,0.036
"Fish, seafood, amphibians, reptiles and invertebrates","Pike, PROCESS Steaming",0.036,0.036,0.036,0.036,0.036,0.036,0.036
"Fish, seafood, amphibians, reptiles and invertebrates",Plaice,0.052,0.042,0.042,0.042,0.02,0.052,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Baking",0.048,0.05,0.048,0.05,0.02,0.048,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Cooking in water",0.048,0.048,0.048,0.048,0.02,0.048,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Frying",0.048,0.05,0.048,0.05,0.03,0.048,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Plaice, PROCESS Steaming",0.048,0.05,0.048,0.05,0.02,0.048,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Baking",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Cooking in water",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Rays, PROCESS Steaming",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates",River eels,0.04,0.087,0.087,0.087,0.05,0.04,0.07
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Baking",0.098,0.029,0.098,0.029,0.029,0.098,0.098
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Cooking in water",0.097,0.029,0.097,0.029,0.05,0.097,0.05
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Frying",0.098,0.098,0.098,0.098,0.098,0.098,0.098
"Fish, seafood, amphibians, reptiles and invertebrates","River eels, PROCESS Steaming",0.097,0.029,0.097,0.029,0.05,0.097,0.05
"Fish, seafood, amphibians, reptiles and invertebrates",Roaches,0.054,0.054,0.054,0.054,0.054,0.054,0.054
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon roe, atlantic",0.3,0.3,0.3,0.3,0.3,0.3,0.3
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Baking",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Cooking in water",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates","Salmon, threadfin, PROCESS Steaming",0.03,0.03,0.03,0.03,0.03,0.03,0.03
"Fish, seafood, amphibians, reptiles and invertebrates",Sardines and sardine-type fishes,0.17,0.17,0.17,0.2,0.12,0.17,0.12
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Baking",0.193,0.14,0.193,0.14,0.14,0.193,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Cooking in water",0.12,0.192,0.192,0.192,0.12,0.12,0.192
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Frying",0.193,0.193,0.193,0.193,0.193,0.193,0.193
"Fish, seafood, amphibians, reptiles and invertebrates","Sardines and sardine-type fishes, PROCESS Steaming",0.12,0.192,0.192,0.192,0.12,0.12,0.192
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens",0.05,0.05,0.05,0.05,0.05,0.05,0.05
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Baking",0.096,0.096,0.096,0.096,0.096,0.096,0.096
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Cooking in water",,0.08,,0.053,0.14,,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Frying",0.05,0.053,,0.053,0.053,0.05,
"Fish, seafood, amphibians, reptiles and invertebrates","Scallops, pectens, PROCESS Steaming",,,,,0.14,,0.14
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bass,0.01,0.01,0.01,0.7,0.01,0.01,0.01
"Fish, seafood, amphibians, reptiles and invertebrates",Sea bream,0.05,0.658,0.05,0.658,0.05,0.05,0.05
"Fish, seafood, amphibians, reptiles and invertebrates",Sea-squirts and other tunicates,2.98,2.98,2.98,2.98,2.98,2.98,2.98
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Baking",3.122,3.122,3.122,3.122,3.122,3.122,3.122
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Cooking in water",3.136,4.32,3.136,4.32,6.59,3.136,6.59
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Frying",3.122,3.122,3.122,3.122,3.122,3.122,3.122
"Fish, seafood, amphibians, reptiles and invertebrates","Sea-squirts and other tunicates, PROCESS Steaming",3.136,3.136,3.136,3.136,6.59,3.136,6.59
"Fish, seafood, amphibians, reptiles and invertebrates",Shads,0.3,0.3,0.3,0.3,0.3,0.3,0.3
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Baking",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Cooking in water",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Frying",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates","Shads, PROCESS Steaming",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates",Sharks,0.1,0.031,0.031,0.031,0.1,0.1,0.05
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Baking",0.028,0.06,0.028,0.06,0.06,0.028,0.028
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Cooking in water",0.028,0.06,0.028,0.06,0.06,0.028,0.028
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Frying",0.028,0.06,0.028,0.06,0.06,0.028,0.028
"Fish, seafood, amphibians, reptiles and invertebrates","Sharks, PROCESS Steaming",0.028,0.06,0.028,0.06,0.06,0.028,0.028
"Fish, seafood, amphibians, reptiles and invertebrates",Shrimps and prawns,1.11,1.11,1.11,0.14,0.14,1.11,0.14
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Baking",1.265,0.457,1.265,0.457,0.457,1.265,1.265
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Cooking in water",,0.457,1.255,0.457,0.71,,0.2
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Frying",1.265,0.457,1.265,0.457,0.457,1.265,1.265
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps and prawns, PROCESS Steaming",,0.457,1.255,0.457,0.71,,0.2
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common",0.24,0.31,0.31,0.7,0.31,0.24,0.31
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Baking",,0.457,0.354,0.457,0.457,,0.354
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Cooking in water",0.351,0.457,0.351,0.457,0.71,0.351,1.92
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Frying",,0.457,0.354,0.457,0.457,,0.354
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Steaming",0.31,0.457,0.31,0.457,0.71,0.31,0.71
"Fish, seafood, amphibians, reptiles and invertebrates",Smelt,0.24,0.14,0.24,0.14,0.14,0.24,0.24
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Baking",0.281,0.281,0.281,0.281,0.281,0.281,0.281
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Cooking in water",0.28,0.28,0.28,0.28,0.28,0.28,0.28
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Frying",0.281,0.281,0.281,0.281,0.281,0.281,0.281
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Steaming",0.28,0.28,0.28,0.28,0.28,0.28,0.28
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked herring,0.093,0.1,0.122,0.1,0.08,0.093,0.12
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked salmon,,0.02,,0.02,0.02,0.09,0.09
"Fish, seafood, amphibians, reptiles and invertebrates",Snails,1.7,1.7,1.7,1.7,1.7,,1.7
"Fish, seafood, amphibians, reptiles and invertebrates",Sole,0.052,0.039,0.039,0.2,0.01,0.052,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Baking",0.045,0.027,0.045,0.027,0.027,0.045,0.045
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Cooking in water",0.045,0.045,0.045,0.045,0.02,0.045,0.02
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Frying",0.045,0.045,0.045,0.045,0.045,0.045,0.045
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Steaming",0.045,0.026,0.045,0.026,0.02,0.045,0.02
"Fish, seafood, amphibians, reptiles and invertebrates",Spiny and rock lobsters,0.381,0.381,0.381,0.381,0.381,0.381,0.381
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Baking",0.801,0.801,0.801,0.801,0.801,0.801,0.801
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Cooking in water",0.701,0.42,0.701,0.42,0.42,0.701,0.701
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Frying",0.435,0.435,0.435,0.435,0.435,0.435,0.435
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Steaming",0.701,0.701,0.701,0.701,0.701,0.701,0.701
"Fish, seafood, amphibians, reptiles and invertebrates",Sprat,0.048,0.059,0.059,0.059,0.048,0.048,0.09
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Baking",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Cooking in water",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Frying",0.138,0.138,0.138,0.138,0.11,0.138,0.11
"Fish, seafood, amphibians, reptiles and invertebrates","Sprat, PROCESS Steaming",0.138,0.138,0.138,0.138,0.138,0.138,0.138
"Fish, seafood, amphibians, reptiles and invertebrates",Squids,0.98,0.98,0.98,1.2,0.98,0.98,0.98
"Fish, seafood, amphibians, reptiles and invertebrates","Squids, cuttlefishes, octopuses",0.98,1.1,0.98,1.1,0.98,0.98,0.98
"Fish, seafood, amphibians, reptiles and invertebrates",Stockfish,0.019,0.134,0.134,0.134,0.019,0.019,0.019
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Baking",0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Cooking in water",0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates","Stockfish, PROCESS Steaming",0.08,0.08,0.08,0.08,0.08,0.08,0.08
"Fish, seafood, amphibians, reptiles and invertebrates",Sturgeon roe,0.08,0.04,0.11,0.04,0.04,0.08,0.04
"Fish, seafood, amphibians, reptiles and invertebrates",Tilapia,,0.08,0.08,0.08,0.08,,0.08
"Fish, seafood, amphibians, reptiles and invertebrates",Trouts,0.05,0.147,0.147,0.147,0.04,0.05,0.04
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Baking",0.168,0.03,0.168,0.03,0.05,0.168,0.05
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Cooking in water",,0.167,0.167,0.167,0.04,,0.04
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Frying",0.171,0.171,0.171,0.171,0.04,0.171,0.04
"Fish, seafood, amphibians, reptiles and invertebrates","Trouts, PROCESS Steaming",,0.03,0.167,0.03,0.04,,0.04
"Fish, seafood, amphibians, reptiles and invertebrates",Tuna and bonito (generic),0.15,0.14,0.051,0.14,0.2,0.15,0.15
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Baking",0.057,0.1,0.057,0.1,0.1,0.057,0.057
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Cooking in water",0.057,0.057,0.057,0.057,0.057,0.057,0.057
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Frying",0.1704,0.057,0.057,0.057,0.057,0.1704,0.057
"Fish, seafood, amphibians, reptiles and invertebrates","Tuna and bonito (generic), PROCESS Steaming",0.056,0.056,0.056,0.056,0.056,0.056,0.056
"Fish, seafood, amphibians, reptiles and invertebrates","Water snails, conches and whelks, PROCESS Cooking in water",0.4,0.4,0.4,0.4,0.4,0.4,0.4
"Fish, seafood, amphibians, reptiles and invertebrates",Whitefishes or coregonus,0.05,0.146,0.146,0.146,0.026,0.05,0.146
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Baking",0.17,0.17,0.17,0.17,0.17,0.17,0.17
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Cooking in water",0.169,0.169,0.169,0.169,0.169,0.169,0.169
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Frying",0.17,0.17,0.17,0.17,0.17,0.17,0.17
"Fish, seafood, amphibians, reptiles and invertebrates","Whitefishes or coregonus, PROCESS Steaming",0.169,0.169,0.169,0.169,0.169,0.169,0.169
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffish,0.013,0.013,0.013,0.013,0.013,0.013,0.013
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Baking",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Cooking in water",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Frying",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffish, PROCESS Steaming",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates",Wolffishes,0.013,0.01,0.013,0.01,0.013,0.013,0.013
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Baking",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Cooking in water",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Frying",0.015,0.015,0.015,0.015,0.015,0.015,0.015
"Fish, seafood, amphibians, reptiles and invertebrates","Wolffishes, PROCESS Steaming",0.015,0.015,0.015,0.015,0.015,0.015,0.015
Food products for young population,"Biscuits, rusks and cookies for children",0.092,0.092,0.092,0.092,0.1,0.092,0.21
Food products for young population,"Follow-on formulae, liquid",0.007,0.007,0.007,0.007,0.007,0.007,0.007
Food products for young population,"Follow-on formulae, powder",0.3,0.3,0.3,0.3,0.3,0.3,0.3
Food products for young population,"Infant formulae, liquid",0.038,0.007,0.007,0.007,0.007,0.038,0.007
Food products for young population,"Infant formulae, powder",0.2797,0.3,0.236,0.3,0.236,0.2797,0.3
Food products for young population,"Pasta for children (dry, to be cooked)",0.195,0.195,0.195,0.195,0.195,0.195,0.195
Food products for young population,Ready-to-eat cereal-based meal for children,,0.05,0.08,0.05,0.08,,0.08
Food products for young population,Ready-to-eat dairy-based meal for children,,0.02,0.02,0.02,0.02,,0.02
Food products for young population,Ready-to-eat fish-based meal for children,0.0375,0.013,0.03,0.013,0.03,0.0375,0.03
Food products for young population,Ready-to-eat fruit-based meal for children,0.0562,0.03,0.03,0.03,0.03,0.0562,0.03
Food products for young population,Ready-to-eat meat-based meal for children,0.0469,0.013,0.06,0.013,0.06,0.0469,0.06
Food products for young population,Ready-to-eat mixed meal for children,0.013,0.013,0.013,0.013,0.013,0.013,0.013
Food products for young population,Ready-to-eat vegetable-based meal for children,0.042,0.1,0.1,0.1,0.1,0.042,0.1
Food products for young population,Simple cereals which have to be reconstituted with milk or other appropriate nutritious liquids,0.45,0.45,0.45,0.45,0.45,0.45,0.45
Fruit and fruit products,American persimmons,0.19,0.6,0.02,0.6,0.19,0.19,0.02
Fruit and fruit products,Apples and similar-,0.0365,0.033,0.052,0.033,0.03,0.0365,0.02
Fruit and fruit products,"Apples and similar-, PROCESS Baking",,0.051,0.051,0.051,0.04,0.04,0.02
Fruit and fruit products,"Apples and similar-, PROCESS Cooking in water",0.059,0.059,0.059,0.059,0.03,0.059,0.02
Fruit and fruit products,"Apples and similar-, PROCESS Steaming",0.059,0.059,0.059,0.059,0.03,0.059,0.02
Fruit and fruit products,Apricots,0.05,0.05,0.134,0.05,0.06,0.05,0.06
Fruit and fruit products,Arbutus berries,0.062,0.062,0.062,0.062,0.062,0.062,0.062
Fruit and fruit products,Avocados,0.21,0.28,0.39,0.28,0.19,0.21,0.19
Fruit and fruit products,Bilberries (European blueberries),0.08,0.075,0.075,0.075,0.08,0.08,0.08
Fruit and fruit products,Blackberries,0.1,0.132,0.1,0.132,0.11,0.1,0.11
Fruit and fruit products,Blackcurrants,0.088,0.11,0.1,0.11,0.14,0.088,0.14
Fruit and fruit products,Blueberries,0.11,0.057,0.075,0.057,0.08,0.11,0.08
Fruit and fruit products,"Candied fruit, cherry",0.064,0.064,0.064,0.064,0.08,0.064,0.08
Fruit and fruit products,"Candied fruit, orange peel",0.046,0.046,0.046,0.08,0.046,0.046,0.046
Fruit and fruit products,Canned fruit cocktail,0.12,0.052,0.052,,0.14,0.12,0.14
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In diluted sweet liquid-syrup",0.12,0.06,0.031,,0.14,0.12,0.02
Fruit and fruit products,"Canned fruit cocktail, MEDIUM In fruit/vegetable juice",0.12,0.031,0.031,0.031,0.04,0.031,0.04
Fruit and fruit products,Canned or jarred apple,0.006,0.051,0.051,0.051,0.006,0.006,0.051
Fruit and fruit products,"Canned or jarred apple, MEDIUM In diluted sweet liquid-syrup",0.071,0.031,0.031,0.031,0.071,0.071,0.031
Fruit and fruit products,"Canned or jarred apple, MEDIUM In fruit/vegetable juice",0.031,0.031,0.031,0.031,0.031,0.031,0.031
Fruit and fruit products,Canned or jarred apricot,0.05,0.05,0.05,0.05,0.03,0.05,0.03
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In diluted sweet liquid-syrup",0.05,0.079,0.076,0.079,0.03,0.05,0.03
Fruit and fruit products,"Canned or jarred apricot, MEDIUM In fruit/vegetable juice",0.079,0.076,0.076,0.076,0.079,0.079,0.03
Fruit and fruit products,Canned or jarred cranberry,0.616,0.616,0.616,0.616,0.616,0.616,0.616
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In diluted sweet liquid-syrup",0.091,0.39,0.39,0.39,0.091,0.091,0.39
Fruit and fruit products,"Canned or jarred cranberry, MEDIUM In fruit/vegetable juice",0.39,0.39,0.39,0.39,0.39,0.39,0.39
Fruit and fruit products,Canned or jarred mandarin,0.053,0.053,0.053,0.053,,0.053,
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In diluted sweet liquid-syrup",0.033,0.033,0.033,0.033,,0.033,
Fruit and fruit products,"Canned or jarred mandarin, MEDIUM In fruit/vegetable juice",0.033,0.033,0.033,0.033,0.033,0.033,0.033
Fruit and fruit products,Canned or jarred mixed fruit,0.052,0.052,0.052,,0.14,0.052,0.14
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In diluted sweet liquid-syrup",0.12,0.06,0.031,0.06,0.14,0.031,0.02
Fruit and fruit products,"Canned or jarred mixed fruit, MEDIUM In fruit/vegetable juice",0.12,0.031,0.031,0.031,0.04,0.031,0.04
Fruit and fruit products,Canned or jarred peach,0.04,0.1,0.1,,0.1,0.04,0.1
Fruit and fruit products,"Canned or jarred peach, MEDIUM In diluted sweet liquid-syrup",0.04,0.04,0.04,0.04,0.04,0.04,0.04
Fruit and fruit products,"Canned or jarred peach, MEDIUM In fruit/vegetable juice",0.04,0.04,0.04,0.04,0.04,0.04,0.04
Fruit and fruit products,Canned or jarred pear,0.11,0.11,0.11,0.11,0.04,0.11,0.04
Fruit and fruit products,"Canned or jarred pear, MEDIUM In diluted sweet liquid-syrup",0.079,0.07,0.07,0.07,0.04,0.079,0.02
Fruit and fruit products,"Canned or jarred pear, MEDIUM In fruit/vegetable juice",0.07,0.07,0.07,0.07,0.07,0.07,0.07
Fruit and fruit products,Canned or jarred pineapple,0.09,0.12,0.12,,0.05,0.09,0.05
Fruit and fruit products,"Canned or jarred pineapple, MEDIUM In diluted sweet liquid-syrup",0.09,0.041,0.036,0.041,0.05,0.09,0.02
Fruit and fruit products,"Canned or jarred pineapple, MEDIUM In fruit/vegetable juice",0.091,0.036,0.036,0.036,0.08,0.091,0.08
Fruit and fruit products,Canned or jarred plum,0.111,0.111,0.111,0.111,0.04,0.111,0.04
Fruit and fruit products,"Canned or jarred plum, MEDIUM In diluted sweet liquid-syrup",0.07,0.07,0.07,0.07,0.04,0.07,0.04
Fruit and fruit products,"Canned or jarred plum, MEDIUM In fruit/vegetable juice",0.07,0.07,0.07,0.07,0.07,0.07,0.07
Fruit and fruit products,Canned or jarred sour cherry,0.093,0.093,0.093,0.093,0.093,0.093,0.093
Fruit and fruit products,"Canned or jarred sour cherry, MEDIUM In diluted sweet liquid-syrup",0.043,0.058,0.058,0.058,0.043,0.043,0.058
Fruit and fruit products,"Canned or jarred sour cherry, MEDIUM In fruit/vegetable juice",0.058,0.058,0.058,0.058,0.058,0.058,0.058
Fruit and fruit products,Canned or jarred sweet cherry,0.094,0.094,0.094,0.094,0.05,0.094,0.05
Fruit and fruit products,"Canned or jarred sweet cherry, MEDIUM In diluted sweet liquid-syrup",0.058,0.05,0.058,0.05,0.05,0.058,0.05
Fruit and fruit products,"Canned or jarred sweet cherry, MEDIUM In fruit/vegetable juice",0.058,0.058,0.058,0.058,0.058,0.058,0.058
Fruit and fruit products,Carambolas,0.113,0.128,0.12,0.128,0.12,0.113,0.12
Fruit and fruit products,Cherimoyas,0.23,0.087,0.087,0.087,0.23,0.23,0.087
Fruit and fruit products,Cherries (sweet),0.07,0.064,0.1,0.064,0.07,0.07,0.07
Fruit and fruit products,Chocolate coated dried fruit,0.059,0.059,0.059,0.059,0.059,0.059,0.059
Fruit and fruit products,Chokecherries,0.26,0.26,0.26,0.26,0.26,0.26,0.26
Fruit and fruit products,Citrons,0.065,0.065,,0.065,0.065,0.065,0.065
Fruit and fruit products,Citrus fruit peel,0.07,0.07,0.07,0.08,0.15,0.07,0.15
Fruit and fruit products,Cloudberries,0.08,0.096,0.096,0.096,0.105,0.08,0.096
Fruit and fruit products,Common banana,0.12,0.11,0.108,0.11,0.09,0.12,0.1
Fruit and fruit products,"Common banana, PROCESS Baking",0.1073,0.105,0.105,0.105,0.11,,0.105
Fruit and fruit products,"Common banana, PROCESS Cooking in water",0.124,0.124,0.124,0.124,0.124,0.124,0.124
Fruit and fruit products,"Common banana, PROCESS Steaming",0.114,0.114,0.114,0.114,0.114,0.114,0.114
Fruit and fruit products,Cranberries,0.05,0.096,0.096,0.096,0.05,0.05,0.05
Fruit and fruit products,Dates,0.07,0.3,0.3,,0.12,0.07,0.12
Fruit and fruit products,Dewberries and similar-,0.117,0.14,0.117,0.14,0.11,0.117,0.14
Fruit and fruit products,Dried apples,0.24,0.241,0.241,0.241,0.11,0.24,0.11
