Food class level 1,Food (FoodEx2 description),Finland,France,Germany,Italy,Netherlands,Sweden,United Kingdom
"Additives,flavours, baking and processing aids","Artificial sweeteners (e.g., aspartam, saccharine)",,,0,,,0,0
"Additives,flavours, baking and processing aids",Aspartame,0,0,0,,0,0,0
"Additives,flavours, baking and processing aids",Baking yeast,340,1500,473,394,390,395,1290
"Additives,flavours, baking and processing aids",Cyclamate,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Flavour enhancer,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Modified starch,5,5,5,5,5,5,5
"Additives,flavours, baking and processing aids",Preparations for gelling home-made food,30,30,30,30,30,30,30
"Additives,flavours, baking and processing aids",Preparations for pickling vegetables,0,0,0,0,0,0,0
"Additives,flavours, baking and processing aids",Preparations for raising and flavouring home-made bakery,8400,8430,8430,8430,8430,8400,8430
"Additives,flavours, baking and processing aids",Saccharine,0,0,0,,0,0,0
"Additives,flavours, baking and processing aids",Vanilla essence,,,,6,,,
"Additives,flavours, baking and processing aids",Vanilla pods extract,61,61,61,61,61,61,61
Alcoholic beverages,Alcopop and flavoured wine,,6,6,6,,,
Alcoholic beverages,Ale beer,29,29,29,19,11,29,11
Alcoholic beverages,"Beer, alcohol-free",15,9.9,20,10,12,,19
Alcoholic beverages,"Beer, light",15,10.5,26,12,12,15,12
Alcoholic beverages,"Beer, regular",22,19.8,32,28,28,22,19
Alcoholic beverages,"Beer, strong",25,18,50,26,20,25,40
Alcoholic beverages,Brandy,,,3,1,,,
Alcoholic beverages,Champagne-like wine,,7,10,7,7,,7
Alcoholic beverages,Chocolate liqueur,6,6,6,6,,6,
Alcoholic beverages,Cider,23,4.8,9,3,8,5,3
Alcoholic beverages,Cocktail drink,13.6,18.1,7,18.1,18.1,,7
Alcoholic beverages,Coffee liqueur,6,6,6,6,,6,
Alcoholic beverages,Cream liqueur,34.9,35,35,38,19,34.9,38
Alcoholic beverages,Egg liqueur,50,50,50,50,81,50,81
Alcoholic beverages,Fruit liqueur,,3,3,3,,,
Alcoholic beverages,Gin,,,,4,,,
Alcoholic beverages,Herb liqueur,,,3,,,,
Alcoholic beverages,Ice wine,13,13,13,13,13,13,13
Alcoholic beverages,Lager beer,9,19.8,32,19.8,9,9,19
Alcoholic beverages,Low-malt beers,25,25,25,25,25,25,25
Alcoholic beverages,Madeira,9.4,,,,,9.4,
Alcoholic beverages,Mixed beer drinks,15,15,15,15,15,15,15
Alcoholic beverages,Noble rot wine,13,13,13,13,13,13,13
Alcoholic beverages,Port,9.4,11.3,12,12,12,9.4,12
Alcoholic beverages,Raisin wine,9.4,9.4,9.4,9.4,9.4,9.4,9.4
Alcoholic beverages,Red or rosé sparkling wine,6,6,6,6,6,6,6
Alcoholic beverages,Rum,,5,5,5,,,27
Alcoholic beverages,Shandy,15,9.9,15,9.9,3,15,5
Alcoholic beverages,Sherry,9.4,11.3,11,24,7,37,24
Alcoholic beverages,Spirits made from stone fruits,3,3,3,7,3,3,3
Alcoholic beverages,Stout beer,17,17,17,26,26,17,26
Alcoholic beverages,Tequila and similar spirits,3,,3,,,3,3
Alcoholic beverages,Vermouth,9.4,6.5,7,6.5,7,9.4,6
Alcoholic beverages,Vodka and vodka-like spirits,,5,5,5,5,,27
Alcoholic beverages,Wheat beer,13,13,13,13,13,13,13
Alcoholic beverages,Whisky,,5,5,,,,
Alcoholic beverages,"Wine, red",10,13,10,13,12,15,13
Alcoholic beverages,"Wine, rosé",,10.5,6,6,6,,6
Alcoholic beverages,"Wine, white",6,18,15,74,8,20,8
Animal and vegetable fats and oils,Beef tallow (including processed suet),,7,7,7,,,
Animal and vegetable fats and oils,Blended fat and oils,34,39,39,39,24,34,24
Animal and vegetable fats and oils,"Blended fat and oils, QUAL Half fat or medium fat",20.8,96,96,96,96,20.8,96
Animal and vegetable fats and oils,"Blended fat and oils, QUAL Low fat (naturally or reduced)",87.8,160,160,160,160,87.8,160
Animal and vegetable fats and oils,"Blended fat and oils, QUAL Low sodium / reduced salt",39,39,39,39,39,39,39
Animal and vegetable fats and oils,Blended frying oil/fats,22,0.7,3,,3,22,3
Animal and vegetable fats and oils,Blended margarine,26,12,28,12,17.8,26,18
Animal and vegetable fats and oils,"Blended margarine, QUAL Half fat or medium fat",34,8,36,8,36,34,36
Animal and vegetable fats and oils,"Blended margarine, QUAL Low fat (naturally or reduced)",36,288,36,288,288,36,36
Animal and vegetable fats and oils,"Blended margarine, QUAL Low sodium / reduced salt",8,8,8,8,8,8,8
Animal and vegetable fats and oils,Butter,34,24,21,16,23,26,23
Animal and vegetable fats and oils,Butter and margarine/oil blends,,24,24,24,24,,24
Animal and vegetable fats and oils,"Butter and margarine/oil blends, QUAL Half fat or medium fat",40,40,40,40,40,40,40
Animal and vegetable fats and oils,"Butter and margarine/oil blends, QUAL Low fat (naturally or reduced)",40,40,40,40,40,40,40
Animal and vegetable fats and oils,Butter oil,29,1,1,1,29,29,29
Animal and vegetable fats and oils,"Butter, QUAL Half fat or medium fat",,,90,,40,,40
Animal and vegetable fats and oils,"Butter, QUAL Low fat (naturally or reduced)",75,75,90,75,40,90,40
Animal and vegetable fats and oils,Cocoa butter,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Coconut oil/fat,,,1,,,,1
Animal and vegetable fats and oils,Cod liver oil,,,1,,,,1
Animal and vegetable fats and oils,"Cotton seed oil, edible",,1,1,1,,,1
Animal and vegetable fats and oils,Functional vegetable margarines/fats,,18,18,18,18,,18
Animal and vegetable fats and oils,"Functional vegetable margarines/fats, QUAL Half fat or medium fat",0.9,8,8,8,8,0.9,8
Animal and vegetable fats and oils,"Functional vegetable margarines/fats, QUAL Low fat (naturally or reduced)",8,8,8,8,8,8,8
Animal and vegetable fats and oils,Ghee,1,1,1,1,1,1,1
Animal and vegetable fats and oils,Grape seed oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,Herring oil,3,3,3,3,3,3,3
Animal and vegetable fats and oils,Linseed oil,,1,1,1,,,1
Animal and vegetable fats and oils,"Maize oil, edible",0,,0,0,0,0,
Animal and vegetable fats and oils,"Olive oil, refined",,2,2,,,,
Animal and vegetable fats and oils,"Olive oil, virgin or extra-virgin",2,1,2,,,2,
Animal and vegetable fats and oils,"Palm kernel oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Palm oil/fat,,1,1,,,,1
Animal and vegetable fats and oils,"Peanut oil, edible",,,1,,,,
Animal and vegetable fats and oils,Pork lard,3,3,,3,,3,3
Animal and vegetable fats and oils,"Poultry fats, processed",,,5,,,,5
Animal and vegetable fats and oils,Pumpkin seed oil,0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Rape seed oil, edible",,,2,,,,2
Animal and vegetable fats and oils,"Safflower seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,"Sesame seed oil, edible",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Shortening and similar baking fats,,12,3,12,23,,12
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Half fat or medium fat",23,8,23,8,23,23,23
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Low fat (naturally or reduced)",280,280,280,280,280,280,280
Animal and vegetable fats and oils,"Shortening and similar baking fats, QUAL Low sodium / reduced salt",23,23,23,23,23,23,23
Animal and vegetable fats and oils,"Soya bean oil, refined",0,0,0,0,0,0,0
Animal and vegetable fats and oils,Spreadable vegetable fat-deprecated,,8,8,12,23,,18
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Half fat or medium fat",15.5,8,16,8,46,15.5,46
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Low fat (naturally or reduced)",13.2,16,16,16,46,13.2,46
Animal and vegetable fats and oils,"Spreadable vegetable fat-deprecated, QUAL Low sodium / reduced salt",8,8,8,8,23,8,23
Animal and vegetable fats and oils,"Sunflower seed oil, edible",,0.5,,,,0.2,
Animal and vegetable fats and oils,Tallow from other animals,10,10,10,10,10,10,10
Animal and vegetable fats and oils,Traditional margarine,,12,8,16,23,,12
Animal and vegetable fats and oils,"Traditional margarine, QUAL Half fat or medium fat",8,16,16,16,46,8,46
Animal and vegetable fats and oils,"Traditional margarine, QUAL Low fat (naturally or reduced)",8,288,16,288,46,8,46
Animal and vegetable fats and oils,"Traditional margarine, QUAL Low sodium / reduced salt",8,8,8,8,23,8,23
Animal and vegetable fats and oils,Walnut oil,0,,0,,0,0,0
Animal and vegetable fats and oils,Wheat germ oil,,1,1,,,,1
"Coffee, cocoa, tea and infusions",Camomile infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Chicory coffee infusion,3,88.4,3,88.4,4,3,4
"Coffee, cocoa, tea and infusions",Chicory coffee ingredient,50,300,50,300,90,50,90
"Coffee, cocoa, tea and infusions",Cocoa beans (fermented or dried),729,729,729,729,729,729,729
"Coffee, cocoa, tea and infusions",Cocoa beverages,95,90,98,90,94,95,103
"Coffee, cocoa, tea and infusions","Cocoa beverages, QUAL Low / Reduced sugar",62,62,62,62,97,62,97
"Coffee, cocoa, tea and infusions","Cocoa beverages, QUAL Sugar free",43,62,62,62,100,62,100
"Coffee, cocoa, tea and infusions",Cocoa mass,729,728,729,728,728,729,729
"Coffee, cocoa, tea and infusions",Cocoa powder,660,191,729,685,600,660,660
"Coffee, cocoa, tea and infusions","Cocoa powder, QUAL Low / Reduced sugar",729,729,729,729,729,729,729
"Coffee, cocoa, tea and infusions","Cocoa powder, QUAL Sugar free",729,729,729,729,729,729,729
"Coffee, cocoa, tea and infusions",Coffee (average strenght) beverage,,2,2,7,,,7
"Coffee, cocoa, tea and infusions",Coffee (weak strenght) beverage,19,19,19,3,,19,5
"Coffee, cocoa, tea and infusions","Coffee beans, roasted",160,160,160,160,160,160,160
"Coffee, cocoa, tea and infusions",Coffee beverage decaffeinated,3,8.3,2,7,3,3,2
"Coffee, cocoa, tea and infusions","Coffee drink, café macchiato",83,83,83,83,83,83,83
"Coffee, cocoa, tea and infusions","Coffee drink, cappuccino",47,47,47,47,40,47,40
"Coffee, cocoa, tea and infusions",Coffee espresso (beverage),7,12,7,7,,7,8
"Coffee, cocoa, tea and infusions","Coffee ground, roasted",160,160,160,160,160,160,160
"Coffee, cocoa, tea and infusions","Coffee ground, roasted and decaffeinated",160,160,160,160,160,160,160
"Coffee, cocoa, tea and infusions",Coffee with milk or cream,5,42.6,5,42.6,13,5,19
"Coffee, cocoa, tea and infusions",Fermented tea infusion,1,1,1,2,2,1,15
"Coffee, cocoa, tea and infusions",Flowers used for herbal infusions,30,30,30,30,30,30,30
"Coffee, cocoa, tea and infusions",Fruit infusion,1.4,,,,,1.4,
"Coffee, cocoa, tea and infusions",Herbal infusion materials from leaves and herbs,314,314,314,314,314,314,314
"Coffee, cocoa, tea and infusions",Hot chocolate,95.6,105,98,105,94,95.6,103
"Coffee, cocoa, tea and infusions",Hot chocolate with added ingredients,90,90,90,90,90,90,90
"Coffee, cocoa, tea and infusions","Hot chocolate with added ingredients, QUAL Sugar free",62,62,62,62,62,62,62
"Coffee, cocoa, tea and infusions","Hot chocolate, QUAL Low / Reduced sugar",98,98,98,98,97,98,97
"Coffee, cocoa, tea and infusions","Hot chocolate, QUAL Sugar free",62,62,62,62,100,62,100
"Coffee, cocoa, tea and infusions",Instant coffee (beverage),3,3,3,3,13,3,3
"Coffee, cocoa, tea and infusions",Instant coffee powder,,326,400,310,350,350,310
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated",286,286,286,286,286,286,286
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated, QUAL Low / Reduced sugar",286,286,286,286,286,286,286
"Coffee, cocoa, tea and infusions","Instant coffee powder, decaffeinated, QUAL Sugar free",286,286,286,286,286,286,286
"Coffee, cocoa, tea and infusions","Instant coffee powder, QUAL Low / Reduced sugar",,400,400,400,,,400
"Coffee, cocoa, tea and infusions","Instant coffee powder, QUAL Sugar free",,400,400,400,,,400
"Coffee, cocoa, tea and infusions",Jasmine infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Malt coffee infusion,10,10,10,10,10,10,10
"Coffee, cocoa, tea and infusions",Mixed coffee imitates,50,300,50,300,300,50,50
"Coffee, cocoa, tea and infusions",Non-fermented tea leaves (green or white tea),314,314,314,314,314,314,314
"Coffee, cocoa, tea and infusions","Non-fermented tea, infusion",1.4,1,1,1,1,,1
"Coffee, cocoa, tea and infusions",Rooibos infusion,0,0,0,0,0,0,0
"Coffee, cocoa, tea and infusions",Tea infusion with added flavouring ingredients,1.4,,,,1.4,,
"Coffee, cocoa, tea and infusions",Tea leaves and stalks decaffeinated,314,314,314,630,314,314,314
"Coffee, cocoa, tea and infusions",Tea leaves and stalks with fruit and flavours,30,30,30,30,30,30,30
"Coffee, cocoa, tea and infusions","Tea leaves and stalks, fermented",630,314,314,630,630,630,314
"Coffee, cocoa, tea and infusions",Tea powder ingredients and extracts,442,442,442,442,442,442,442
"Coffee, cocoa, tea and infusions","Tea, decaffeinated, infusion",1,1,1,2,1,1,1
Composite dishes,Beans and meat meal,81.2,111,83,111,91,81.2,91
Composite dishes,Beans and vegetables meal,,40,40,40,93,88.2,93
Composite dishes,Beef loaf,217.4,213,213,213,213,217.4,213
Composite dishes,Bouillabaisse,,125,125,125,125,,125
Composite dishes,Ceasar salad,82.1,82.1,82.1,82.1,82.1,82.1,82.1
Composite dishes,Cereal products and grains based soup,35.2,32,32,32,32,22.2,32
Composite dishes,Cheese omelette,290.7,367,244,367,288,290.7,288
Composite dishes,Cheese savoury pie,194.7,203,203,203,203,194.7,97
Composite dishes,Creamed vegetable mix,52,65.5,55,65.5,119,52,119
Composite dishes,Dairy/egg soup,84.6,85,85,85,85,,85
Composite dishes,Dolma,27.7,58,58,58,58,27.7,58
Composite dishes,"Dolma, PROCESS Baking",78.5,58,58,58,58,78.5,58
Composite dishes,"Dolma, PROCESS Cooking in water",95,58,58,58,53,95,53
Composite dishes,"Dolma, PROCESS Steaming",95,58,58,58,53,95,53
Composite dishes,Doner kebab,,,111,,130,109.6,130
Composite dishes,Finger food,179,179,179,179,179,179,179
Composite dishes,Fish and potatoes meal,122.8,95,95,95,108,122.8,108
Composite dishes,Fish and rice meal,229.9,59.6,80,59.6,192,167,192
Composite dishes,Fish and vegetables meal,138.9,118,118,118,150,,150
Composite dishes,Fish balls,206.5,169,169,169,169,,169
Composite dishes,"Fish balls, PROCESS Baking",180,180,180,180,180,180,180
Composite dishes,"Fish balls, PROCESS Cooking in water",261.1,180,180,180,100,261.1,100
Composite dishes,"Fish balls, PROCESS Frying",133,180,180,180,133,133,180
Composite dishes,"Fish balls, PROCESS Steaming",261.1,180,180,180,100,261.1,100
Composite dishes,"Fish fingers, breaded",,164,136,168,161,,220
Composite dishes,Fish gratin,176.6,208,208,208,208,,208
Composite dishes,Fish pâté,330,66,143,66,130,330,130
Composite dishes,Fish soup,101.2,93,108,93,93,101.2,108
Composite dishes,"Fish soup, INGRED Tap water",74,93,74,93,93,74,74
Composite dishes,Fishcakes,,116,185,116,134,,134
Composite dishes,Fried eggs,216.4,191,211,191,200,216.4,230
Composite dishes,Fruit soup,6.5,14,14,14,14,6.5,14
Composite dishes,Goulash,120,120,120,120,117,120,70
Composite dishes,Greek salad,58.1,67,67,67,62,58.1,62
Composite dishes,Hamburger with bread,149.5,108,153,108,170,130.08,170
Composite dishes,Hot dog with bread,,99,110,99,99,,110
Composite dishes,Hummus,,143,160,143,160,,160
Composite dishes,Lasagna,102.4,83,109,83,120,102.4,120
Composite dishes,Legume (beans) soup,63.8,74,71,74,120,102,40
Composite dishes,Legumes based dishes,118.8,145,39,145,180,118.8,180
Composite dishes,Meat and vegetable soup,102.5,53.4,36,53.4,48,102.5,57
Composite dishes,Meat balls,147.1,166,218,166,144,157,110
Composite dishes,Meat burger (no sandwich),143.3,218,218,218,149,143.3,210
Composite dishes,Meat in aspic,169,,169,,,169,169
Composite dishes,Meat loaf,269.1,120,120,120,163,,163
Composite dishes,"Meat loaf with cheese, vegetables or other",136.6,92,92,92,92,136.6,92
Composite dishes,Meat soup,50.6,15,76,27,48,50.6,37
Composite dishes,Meat stew,63.4,105,41,105,105,63.4,105
Composite dishes,Meat terrine,78,175,78,175,175,78,78
Composite dishes,Mixed green salad,26,36,25,34,35,25,34
Composite dishes,Mixed vegetable salad,30.4,26.9,58,34,35,30.4,55
Composite dishes,Mixed vegetables soup,21.1,14,49,14,6,21.1,29
Composite dishes,"Mixed vegetables, boiled",40,41.4,56,41.4,46,15,57
Composite dishes,"Mixed vegetables, braised",61,41.9,61,41.9,41.9,61,61
Composite dishes,"Mixed vegetables, fried",69.5,68.1,59,68.1,46,69.5,46
Composite dishes,"Mixed vegetables, grilled",,59,64,59,59,,64
Composite dishes,Moussaka,81.9,150,83,150,113,,113
Composite dishes,Mushroom based dishes,65.6,142,142,142,90,65.6,90
Composite dishes,Mushroom salad,64.2,52.2,82,52.2,52.2,64.2,82
Composite dishes,Mushroom soup,56,41.5,19,21,6,38.1,30
Composite dishes,Omelette with bacon,193,164,193,164,164,193,193
Composite dishes,Omelette with mushrooms,177,143,177,143,143,177,177
Composite dishes,Omelette with vegetables,154.7,149,163,149,99,,99
Composite dishes,"Omelette, plain",201,168,213,168,175,201,175
Composite dishes,Onion soup,43.6,1,14,11,6,8,22
Composite dishes,Paella,84.4,80.2,73,80.2,80.2,84.4,73
Composite dishes,Pasta based dishes (cooked),95.7,154,154,154,154,95.7,154
Composite dishes,"Pasta based dishes (cooked), PROCESS Baking",,155,155,155,155,,155
Composite dishes,"Pasta based dishes (cooked), PROCESS Cooking in water",130,130,130,130,130,130,130
Composite dishes,"Pasta based dishes (cooked), PROCESS Steaming",130,130,130,130,130,130,130
Composite dishes,"Pasta-based dishes, uncooked",197,197,197,197,197,197,197
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Baking",56,56,56,56,56,56,56
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Cooking in water",90.7,165,56,165,123,90.7,130
Composite dishes,"Pasta-based dishes, uncooked, PROCESS Steaming",90.7,56,56,56,123,90.7,130
Composite dishes,"Pasta, cooked, with cheese/cream",,86.2,218,86.2,86.2,218,218
Composite dishes,"Pasta, cooked, with vegetables",,37,62,37,37,,62
Composite dishes,"Pasta, cooked, with vegetables and cheese/cream",61,61,61,61,61,61,61
Composite dishes,"Pasta, filled with meat mix, cooked",197,197,197,197,197,197,197
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Baking",56,56,56,56,56,56,56
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Cooking in water",74.9,56,56,56,123,39,123
Composite dishes,"Pasta, filled with meat mix, cooked, PROCESS Steaming",56,56,56,56,123,56,123
Composite dishes,"Pasta, filled with vegetable mix, cooked",151,151,151,151,151,151,151
Composite dishes,"Pasta, filled with vegetable mix, cooked, PROCESS Cooking in water",107,130,130,130,123,,130
Composite dishes,"Pasta, filled with vegetable mix, cooked, PROCESS Steaming",130,130,130,130,123,130,130
Composite dishes,Pastas and rice (or other cereal) –based dishes,76,76,76,76,76,76,76
Composite dishes,"Pastas and rice (or other cereal) –based dishes, PROCESS Baking",135,135,135,,135,135,135
Composite dishes,"Pastas and rice (or other cereal) –based dishes, PROCESS Cooking in water",57,57,57,,57,57,57
Composite dishes,"Pastas and rice (or other cereal) –based dishes, PROCESS Steaming",81,81,81,,81,81,81
Composite dishes,Pizza and similar with cheese topping,,176,286,48,128,,180
Composite dishes,"Pizza and similar with cheese, and mushrooms",,108,108,108,128,,128
Composite dishes,"Pizza and similar with cheese, and vegetables",,65,65,65,128,,160
Composite dishes,"Pizza and similar with cheese, meat, and mushrooms",,,113,,112,,112
Composite dishes,"Pizza and similar with cheese, meat, and vegetables",,178,186,178,112,186,210
Composite dishes,"Pizza and similar with meat, and vegetables",113,113,113,113,112,113,112
Composite dishes,Poached eggs,199,190,199,190,200,199,200
Composite dishes,Pork meat loaf,219,219,219,219,219,219,219
Composite dishes,Potato casserole,81.2,74,74,74,51,81.2,51
Composite dishes,Potato croquettes,76.3,60.2,59,60.2,49,83,49
Composite dishes,Potato soup,52.4,12,13,12,37,52.4,37
Composite dishes,Potatoes and cheese meal,132.1,92.2,128,92.2,97,,97
Composite dishes,Potatoes and meat meal,92.5,45.5,78,45.5,68,89,68
Composite dishes,Potatoes and vegetables meal,21.1,109,109,109,91,21.1,91
Composite dishes,"Potatoes, meat, and vegetables meal",49.3,100,100,100,79,77,79
Composite dishes,Prepared fish salad,,88.4,181,88.4,149,,149
Composite dishes,Prepared legume (beans) salad,,,28,,74,,74
Composite dishes,Prepared meat salad,74.8,,70,,63,,63
Composite dishes,Prepared mixed egg/meat/fish/vegetable salad,,75,75,75,75,,75
Composite dishes,Prepared nut salad,48.6,27,27,27,50,48.6,50
Composite dishes,Prepared pasta salad,62.5,66.2,55,66.2,66.2,,55
Composite dishes,Prepared potato salad,44.5,52,32,52,46,44.5,30
Composite dishes,Prepared rice salad,105.9,100,38,100,100,105.9,38
Composite dishes,Quiche,148,116,148,116,167,148,235
Composite dishes,Ratatouille,39.9,22,26,22,32,,32
Composite dishes,Rice and meat meal,,45,45,45,68,,91
Composite dishes,Rice and vegetables meal,,38,38,38,68,,100
Composite dishes,"Rice based dishes cooked, PROCESS Baking",38,38,38,,38,38,38
Composite dishes,"Rice based dishes cooked, PROCESS Cooking in water",,100,100,100,100,,100
Composite dishes,"Rice based dishes cooked, PROCESS Steaming",,60.6,60.6,60.6,60.6,,60.6
Composite dishes,Rice pudding,74.5,75,71,75,86,,86
Composite dishes,"Rice, meat, and vegetables meal",,60.6,46,60.6,68,,68
Composite dishes,Risotto,32.7,23,23,23,101,32.7,101
Composite dishes,Roesti,58.2,111,32,111,100,,100
Composite dishes,Sandwich and sandwich-like dishes,112,162,112,162,162,112,112
Composite dishes,Sandwich with cheese and vegetable topping/filling,96.7,367,367,367,367,96.7,367
Composite dishes,Sandwich with cheese topping/filling,284.8,158,244,158,206,312,206
Composite dishes,Sandwich with fish and vegetable topping/filling,130,77.5,194,77.5,77.5,130,194
Composite dishes,Sandwich with fish topping/filling,,77.5,194,77.5,110,,110
Composite dishes,Sandwich with meat and vegetable topping/filling,169.2,96.3,139,96.3,87,169.2,87
Composite dishes,Sandwich with processed meat topping/filling,93.6,171,119,171,128,93.6,128
Composite dishes,Sausage roll,126,126,126,126,126,126,126
Composite dishes,Seafood salad,104.7,142,142,142,149,,170
Composite dishes,Seafood-based meals,,198,126,198,192,233,192
Composite dishes,Spring rolls,32.9,67,85,67,81,,64
Composite dishes,Tomato soup,23.1,14,18,14,6,22,20
Composite dishes,Vegetable casserole,106.3,64,64,64,51,106.3,51
Composite dishes,Vegetable soufflé,,117,117,117,117,117,117
Composite dishes,"Vegetables, gratinated",121.7,65.5,117,65.5,91,,91
Eggs and egg products,Boiled eggs,210,172,200,172,247,184.3,200
Eggs and egg products,Duck eggs,220,178,178,195,220,220,200
Eggs and egg products,"Duck eggs, PROCESS Cooking in water",169,169,169,169,169,169,169
Eggs and egg products,Eggs from other eggs producer birds,329,170,170,200,170,170,170
Eggs and egg products,"Eggs from other eggs producer birds, PROCESS Cooking in water",200,200,200,200,200,200,200
Eggs and egg products,Geese eggs,208,210,210,200,208,208,210
Eggs and egg products,"Geese eggs, PROCESS Cooking in water",200,200,200,200,200,200,200
Eggs and egg products,Hen egg mixed whole,210,181,210,210,229,185.7,229
Eggs and egg products,"Hen egg mixed whole, dried",831,757,757,879,900,831,900
Eggs and egg products,Hen egg white,11,14.7,21,15,12,11,33
Eggs and egg products,"Hen egg white, dried",111,110,110,110,111,111,270
Eggs and egg products,Hen egg yolk,540,460,590,586,619,521.5,500
Eggs and egg products,"Hen egg yolk, dried",920,1120,1120,1120,920,920,1120
Eggs and egg products,Hen eggs,210,181,210,210,229,210,200
Eggs and egg products,"Hen eggs, PROCESS Cooking in water",210,172,200,172,247,210,200
Eggs and egg products,"Hen eggs, PROCESS Frying",216.4,191,230,191,200,216.4,230
Eggs and egg products,Quail eggs,210,210,210,210,230,210,230
Eggs and egg products,"Quail eggs, PROCESS Cooking in water",200,200,200,200,200,200,200
"Fish, seafood, amphibians, reptiles and invertebrates",Amphibians and Reptiles,147,147,147,147,147,147,147
"Fish, seafood, amphibians, reptiles and invertebrates",Anchovies,100,147,233,196,210,100,233
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Baking",252,252,252,252,252,252,252
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Cooking in water",141,250,250,250,250,141,250
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Frying",252,252,252,252,252,252,252
"Fish, seafood, amphibians, reptiles and invertebrates","Anchovies, PROCESS Steaming",250,250,250,250,250,250,250
"Fish, seafood, amphibians, reptiles and invertebrates",Anglerfish and monkfish,195,220,220,165,330,220,330
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Baking",233,233,233,233,480,233,480
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Cooking in water",233,233,233,233,233,233,233
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Frying",233,233,233,233,233,233,233
"Fish, seafood, amphibians, reptiles and invertebrates","Anglerfish and monkfish, PROCESS Steaming",233,233,233,233,233,233,233
"Fish, seafood, amphibians, reptiles and invertebrates",Atlantic salmon,,,232,280,244,,250
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Baking",248,248,248,248,318,248,300
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Cooking in water",,247,247,247,347,247,270
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Curing",,,,,,210,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Frying",261.8,248,248,248,248,261.8,248
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Preserving with salt",240,226,226,,240,240,226
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROCESS Steaming",,270,247,270,347,247,270
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, PROD Farmed / cultivated / aquaculture",,197,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates","Atlantic salmon, STATE Primal cuts / fillets / halves or quarters",240,,,,,,
"Fish, seafood, amphibians, reptiles and invertebrates",Barracudas,200,200,200,200,200,200,200
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Baking",261,261,261,261,261,261,261
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Cooking in water",259,259,259,259,259,259,259
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Frying",261,261,261,261,261,261,261
"Fish, seafood, amphibians, reptiles and invertebrates","Barracudas, PROCESS Steaming",259,259,259,259,259,259,259
"Fish, seafood, amphibians, reptiles and invertebrates","Bream, silver",230,230,230,230,230,230,230
"Fish, seafood, amphibians, reptiles and invertebrates",Canned/jarred fish in brine-deprecated,,82,169,274,170,,170
"Fish, seafood, amphibians, reptiles and invertebrates","Canned/jarred fish in brine-deprecated, RACSOURCE Atlantic salmon",,,,286,,,
"Fish, seafood, amphibians, reptiles and invertebrates",Canned/jarred fish in oil-deprecated,310,450,199,205,200,310,200
"Fish, seafood, amphibians, reptiles and invertebrates","Canned/jarred fish in vinegar, pickles or sauces-deprecated",163,136,207,136,250,163,190
"Fish, seafood, amphibians, reptiles and invertebrates",Canned/jarred smoked fish in oil-deprecated,235,251,235,251,251,235,235
"Fish, seafood, amphibians, reptiles and invertebrates",Carps,255,255,255,220,255,255,255
