,Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",classf1,p1f1,p2f1,p3f1,p4f1,FProf1,classf2,p1f2,p2f2,p3f2,p4f2,FProf2,classf3,p1f3,p2f3,p3f3,p4f3,FProf3,classf4,p1f4,p2f4,p3f4,p4f4,FProf4,classf5,p1f5,p2f5,p3f5,p4f5,FProf5,p1,std_p1,p2,std_p2,p3,std_p3,p4,std_p4,FPro,std_FPro,min_FPro,max_p,class,min_in_which_fold,min_fold_id,min_class,p1_minFPro,p2_minFPro,p3_minFPro,p4_minFPro,Food code
0,0.0295588022415444,1.47704872438835,1.93007108502557,-20,4.47163879336357,-20,-20,1.93007108502557,-20,-3.44201937618241,-10.4143131763021,-5.80914299031403,-4.26869794936688,-2.97592964625781,-4.07454193492592,-8.67971212091401,-9.86426683938285,-13.2277238930622,-9.72116599574217,-11.869600408909,-20,-9.43348392329039,-16.1180956509583,-20,-20,-20,-5.29831736654804,-11.176453228349,-10.2319916195082,-8.63936082539045,-11.4176152851659,-12.2060726455302,-16.8112428315183,-4.13516655674236,-15.0194833622902,-20,-12.2060726455302,-20,-20,-4.26869794936688,0.697637085832797,-20,-20,-20,-2.7646205525906,-1.36257783450257,-1.13631415585212,-0.08446915662645,-1.22758266996507,0.388657989791783,-0.983499481567605,-2.95651156040071,-3.64965874096066,-20,-2.04794287462046,-20,-3.2188758248682,-20,-20,-20,0.505612056713103,-0.699165252885508,0,0.931435185185185,0.005,0.0155555555555556,0.0480092592592593,0.0582870370370371,0,0.699589947089947,0.0161111111111111,0.0516666666666667,0.232632275132275,0.266521164021164,0,0.885555555555555,0.00555555555555556,0.0316666666666667,0.0772222222222222,0.0958333333333333,0,0.905,0.00277777777777778,0.0169444444444444,0.0752777777777778,0.0851388888888889,0,0.917777777777778,0.00277777777777778,0.0186111111111111,0.0608333333333333,0.0715277777777778,0.867871693121693,0.0955783853948272,0.00644444444444444,0.00554999721944097,0.0268888888888889,0.0152694421704767,0.0987949735449736,0.0757481687825264,0.11546164021164,0.0856195639570498,0.0582870370370371,p1,0,FProf1,1,0,0.931435185185185,0.005,0.0155555555555556,0.0480092592592593,11000000
1,1.20297230399235,0.76080582903376,1.57484646766448,-20,4.487737089096,-20,-20,1.58514521986506,-20,-2.07944154167984,-20,-4.42284862919414,-2.2730262907525,-1.8578992717326,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.1736566717919,-9.77245929012972,-12.4292161968444,-20,-10.4143131763021,-13.7202003781599,-20,-20,-20,-9.21034037197618,-9.77245929012972,-8.89552963213615,-9.11503019217186,-9.70463669379096,-13.8155105579643,-14.3953290532172,-4.02295456613543,-15.4249484703984,-20,-13.8155105579643,-20,-20,-4.71053070164592,0.222343231143441,-3.07911388249304,-3.32423634052603,-3.77226106305299,-2.88240358824699,-2.7333680090865,-1.58963528513792,-0.551647618286246,-1.57021719928082,-0.765717873394781,-2.60369018577797,-4.8283137373023,-5.80914299031403,-20,-3.44201937618241,-20,-6.21460809842219,-20,-20,-6.90775527898214,-0.780886094867952,-2.65926003693278,0,0.734212962962963,0.0277777777777778,0.0422222222222222,0.195787037037037,0.230787037037037,0,0.694296296296296,0.0311111111111111,0.0427777777777778,0.231814814814815,0.268759259259259,0,0.74,0.0222222222222222,0.0438888888888889,0.193888888888889,0.226944444444444,0,0.811111111111111,0.0244444444444444,0.0419444444444444,0.1225,0.155694444444444,0,0.716435185185185,0.0422222222222222,0.0338888888888889,0.207453703703704,0.245509259259259,0.739211111111111,0.0439638977520824,0.0295555555555556,0.00784101278416771,0.0409444444444444,0.00401386485959743,0.190288888888889,0.0407969253788857,0.225538888888889,0.0423514497179244,0.155694444444444,p1,0,FProf4,4,0,0.811111111111111,0.0244444444444444,0.0419444444444444,0.1225,11100000
2,1.18478998490916,1.16315080980568,1.53255686809814,-20,4.47847253294213,-20,-20,1.57069708411767,-20,-2.09557092360972,-20,-4.42284862919414,-2.29263476214088,-1.89711998488588,-3.27016911925575,-7.77525584668686,-13.8155105579643,-13.1736566717919,-10.3815233534791,-11.869600408909,-20,-9.90348755253613,-13.7202003781599,-20,-20,-20,-20,-9.79015886722913,-8.88825687280707,-9.16155020780675,-9.70463669379096,-20,-14.4316966973881,-4.0285568216841,-15.0194833622902,-20,-20,-20,-20,-4.42284862919414,0.62057648772511,-2.70306265959117,-2.91877123241786,-3.38139475436598,-2.47693848013882,-2.33304430047875,-1.19402247347277,-0.154317360384357,-1.17441400208439,-0.365283318475333,-2.16282315061889,-4.3428059215206,-5.52146091786225,-20,-3.05760767727208,-20,-5.52146091786225,-6.90775527898214,-20,-6.21460809842219,-0.373966441048793,-2.22562405185792,0,0.634537037037037,0.0377777777777778,0.0496296296296296,0.278055555555556,0.321759259259259,0,0.610407407407407,0.0372222222222222,0.0533333333333333,0.299037037037037,0.344314814814815,0,0.628888888888889,0.03,0.0566666666666667,0.284444444444444,0.327777777777778,0,0.683888888888889,0.0327777777777778,0.0491666666666667,0.234166666666667,0.275138888888889,0,0.615842592592593,0.0405555555555556,0.04,0.303601851851852,0.34387962962963,0.634712962962963,0.029150786388205,0.0356666666666667,0.00422002866996287,0.0497592592592593,0.00624694712819763,0.279861111111111,0.0275843621207321,0.322574074074074,0.0283038237454684,0.275138888888889,p1,0,FProf4,4,0,0.683888888888889,0.0327777777777778,0.0491666666666667,0.234166666666667,11111000
3,1.21194097397511,0.641853886172395,1.58923520511658,-20,4.48975933447676,-20,-20,1.58719230348678,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.2277238930622,-9.39666995016768,-12.7168982692962,-20,-10.4143131763021,-13.7202003781599,-20,-20,-20,-8.51719319141624,-9.73797311405855,-8.89552963213615,-9.09701168666918,-9.70463669379096,-13.1223633774043,-14.4133475587199,-4.00633368489939,-15.4249484703984,-20,-13.1223633774043,-20,-20,-4.8283137373023,0.104360015324243,-3.19418321227783,-3.44201937618241,-3.86323284125871,-3.01593498087151,-2.84731226843572,-1.70925824771631,-0.669430653942629,-1.69281952137315,-0.891598119283784,-2.79688141480883,-4.96184512992682,-5.80914299031403,-20,-3.54045944899566,-20,-6.21460809842219,-20,-20,-6.90775527898214,-0.916290731874155,-2.84731226843572,0,0.68537037037037,0.0783333333333333,0.0472222222222222,0.189074074074074,0.251851851851852,0,0.642351851851852,0.0861111111111111,0.0388888888888889,0.232648148148148,0.295148148148148,0,0.691111111111111,0.0666666666666667,0.0466666666666667,0.195555555555556,0.252222222222222,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,0.185833333333333,0,0.677083333333334,0.0838888888888889,0.0327777777777778,0.20625,0.264583333333333,0.69085,0.0422068900849698,0.0758888888888889,0.00988045832895031,0.0425555555555556,0.00650972681530312,0.190705555555556,0.0377894149650655,0.249927777777778,0.0399272198821449,0.185833333333333,p1,0,FProf4,4,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,11112110
4,1.21787570949493,-0.0512932943875506,1.64480505627139,-20,4.49647076906475,-20,-20,1.60140574073684,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.0735732132349,-9.75506754741786,-13.8155105579643,-20,-10.8197782844103,-13.7202003781599,-20,-20,-20,-20,-9.77245929012972,-8.87386813535497,-9.08812273925193,-9.72116599574217,-13.1223633774043,-14.3098068797791,-4.05128507276165,-16.1180956509583,-20,-13.1223633774043,-20,-20,-5.29831736654804,-0.565633860260986,-3.81671282562382,-4.19970507787993,-4.50986000618377,-3.77226106305299,-3.64965874096066,-2.37515578582888,-1.32802545299591,-2.3434070875143,-1.54177926396029,-3.41124771751566,-5.52146091786225,-6.90775527898214,-20,-4.26869794936688,-20,-6.90775527898214,-20,-20,-20,-1.56064774826467,-3.44201937618241,0,0.783888888888889,0.01,0.0390740740740741,0.167037037037037,0.191574074074074,0,0.7555,0.0155555555555556,0.035,0.193944444444444,0.219222222222222,0,0.793888888888889,0.00888888888888889,0.04,0.157222222222222,0.181666666666667,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,0.123888888888889,0,0.764212962962963,0.0138888888888889,0.0333333333333333,0.188564814814815,0.212175925925926,0.788942592592593,0.0359738883736355,0.0125555555555556,0.00292920585032535,0.0381481481481481,0.00400830755961359,0.160353703703704,0.0395277888394352,0.185705555555556,0.0377362553217254,0.123888888888889,p1,0,FProf4,4,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,11112210
5,1.23256026117785,-2.52572864430826,1.59330853050422,-20,4.50865928560725,-20,-20,1.61938824328727,-20,-2.02495335639577,-20,-4.42284862919414,-2.23492644452023,-1.78976146656538,-3.19418321227783,-7.70626297519991,-13.1223633774043,-13.1223633774043,-9.6566274746046,-13.1223633774043,-20,-20,-13.7202003781599,-20,-20,-20,-20,-9.79015886722913,-8.94031323476312,-9.04482593349861,-9.75506754741786,-13.1223633774043,-14.3602377334059,-4.00633368489939,-20,-20,-13.1223633774043,-20,-20,-5.80914299031403,-3.01593498087151,-5.80914299031403,-6.90775527898214,-6.90775527898214,-6.21460809842219,-6.21460809842219,-4.8283137373023,-3.86323284125871,-4.71053070164592,-4.01738352108597,-5.29831736654804,-20,-20,-20,-6.90775527898214,-20,-20,-20,-20,-20,-4.07454193492592,-5.11599580975408,0,0.779444444444444,0.0255555555555556,0.0438888888888889,0.151111111111111,0.185833333333333,0,0.772166666666667,0.0255555555555556,0.0416666666666667,0.160611111111111,0.194222222222222,0,0.788888888888889,0.0294444444444444,0.0505555555555556,0.131111111111111,0.171111111111111,0,0.825444444444444,0.02,0.0483333333333333,0.106222222222222,0.140388888888889,0,0.775972222222222,0.0266666666666667,0.0533333333333333,0.144027777777778,0.184027777777778,0.788383333333333,0.0216258019190497,0.0254444444444444,0.00343367492008054,0.0475555555555556,0.00477260702109212,0.138616666666667,0.0210646638171226,0.175116666666667,0.0211029626087002,0.140388888888889,p1,0,FProf4,4,0,0.825444444444444,0.02,0.0483333333333333,0.106222222222222,11113000
6,1.21787570949493,-0.0512932943875506,1.64480505627139,-20,4.49647076906475,-20,-20,1.60140574073684,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.0735732132349,-9.75506754741786,-13.8155105579643,-20,-10.8197782844103,-13.7202003781599,-20,-20,-20,-20,-9.77245929012972,-8.87386813535497,-9.08812273925193,-9.72116599574217,-13.1223633774043,-14.3098068797791,-4.05128507276165,-16.1180956509583,-20,-13.1223633774043,-20,-20,-5.29831736654804,-0.565633860260986,-3.81671282562382,-4.19970507787993,-4.50986000618377,-3.77226106305299,-3.64965874096066,-2.37515578582888,-1.32802545299591,-2.3434070875143,-1.54177926396029,-3.41124771751566,-5.52146091786225,-6.90775527898214,-20,-4.26869794936688,-20,-6.90775527898214,-20,-20,-20,-1.56064774826467,-3.44201937618241,0,0.783888888888889,0.01,0.0390740740740741,0.167037037037037,0.191574074074074,0,0.7555,0.0155555555555556,0.035,0.193944444444444,0.219222222222222,0,0.793888888888889,0.00888888888888889,0.04,0.157222222222222,0.181666666666667,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,0.123888888888889,0,0.764212962962963,0.0138888888888889,0.0333333333333333,0.188564814814815,0.212175925925926,0.788942592592593,0.0359738883736355,0.0125555555555556,0.00292920585032535,0.0381481481481481,0.00400830755961359,0.160353703703704,0.0395277888394352,0.185705555555556,0.0377362553217254,0.123888888888889,p1,0,FProf4,4,0,0.847222222222222,0.0144444444444444,0.0433333333333333,0.095,11114300
7,1.23256026117785,-2.52572864430826,1.59330853050422,-20,4.50865928560725,-20,-20,1.61938824328727,-20,-2.02495335639577,-20,-4.42284862919414,-2.23492644452023,-1.78976146656538,-3.19418321227783,-7.70626297519991,-13.1223633774043,-13.1223633774043,-9.6566274746046,-13.1223633774043,-20,-20,-13.7202003781599,-20,-20,-20,-20,-9.79015886722913,-8.94031323476312,-9.04482593349861,-9.75506754741786,-13.1223633774043,-14.3602377334059,-4.00633368489939,-20,-20,-13.1223633774043,-20,-20,-5.80914299031403,-3.01593498087151,-5.80914299031403,-6.90775527898214,-6.90775527898214,-6.21460809842219,-6.21460809842219,-4.8283137373023,-3.86323284125871,-4.71053070164592,-4.01738352108597,-5.29831736654804,-20,-20,-20,-6.90775527898214,-20,-20,-20,-20,-20,-4.07454193492592,-5.11599580975408,0,0.779444444444444,0.0255555555555556,0.0438888888888889,0.151111111111111,0.185833333333333,0,0.772166666666667,0.0255555555555556,0.0416666666666667,0.160611111111111,0.194222222222222,0,0.788888888888889,0.0294444444444444,0.0505555555555556,0.131111111111111,0.171111111111111,0,0.825444444444444,0.02,0.0483333333333333,0.106222222222222,0.140388888888889,0,0.775972222222222,0.0266666666666667,0.0533333333333333,0.144027777777778,0.184027777777778,0.788383333333333,0.0216258019190497,0.0254444444444444,0.00343367492008054,0.0475555555555556,0.00477260702109212,0.138616666666667,0.0210646638171226,0.175116666666667,0.0211029626087002,0.140388888888889,p1,0,FProf4,4,0,0.825444444444444,0.02,0.0483333333333333,0.106222222222222,11114320
8,1.21194097397511,0.641853886172395,1.58923520511658,-20,4.48975933447676,-20,-20,1.58719230348678,-20,-2.07147337203066,-20,-4.42284862919414,-2.2730262907525,-1.83885107676191,-3.24419363285249,-7.75172534927667,-13.8155105579643,-13.2277238930622,-9.39666995016768,-12.7168982692962,-20,-10.4143131763021,-13.7202003781599,-20,-20,-20,-8.51719319141624,-9.73797311405855,-8.89552963213615,-9.09701168666918,-9.70463669379096,-13.1223633774043,-14.4133475587199,-4.00633368489939,-15.4249484703984,-20,-13.1223633774043,-20,-20,-4.8283137373023,0.104360015324243,-3.19418321227783,-3.44201937618241,-3.86323284125871,-3.01593498087151,-2.84731226843572,-1.70925824771631,-0.669430653942629,-1.69281952137315,-0.891598119283784,-2.79688141480883,-4.96184512992682,-5.80914299031403,-20,-3.54045944899566,-20,-6.21460809842219,-20,-20,-6.90775527898214,-0.916290731874155,-2.84731226843572,0,0.68537037037037,0.0783333333333333,0.0472222222222222,0.189074074074074,0.251851851851852,0,0.642351851851852,0.0861111111111111,0.0388888888888889,0.232648148148148,0.295148148148148,0,0.691111111111111,0.0666666666666667,0.0466666666666667,0.195555555555556,0.252222222222222,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,0.185833333333333,0,0.677083333333334,0.0838888888888889,0.0327777777777778,0.20625,0.264583333333333,0.69085,0.0422068900849698,0.0758888888888889,0.00988045832895031,0.0425555555555556,0.00650972681530312,0.190705555555556,0.0377894149650655,0.249927777777778,0.0399272198821449,0.185833333333333,p1,0,FProf4,4,0,0.758333333333333,0.0644444444444444,0.0472222222222222,0.13,11114330
9,1.18478998490916,1.16315080980568,1.53255686809814,-20,4.47847253294213,-20,-20,1.57069708411767,-20,-2.09557092360972,-20,-4.42284862919414,-2.29263476214088,-1.89711998488588,-3.27016911925575,-7.77525584668686,-13.8155105579643,-13.1736566717919,-10.3815233534791,-11.869600408909,-20,-9.90348755253613,-13.7202003781599,-20,-20,-20,-20,-9.79015886722913,-8.88825687280707,-9.16155020780675,-9.70463669379096,-20,-14.4316966973881,-4.0285568216841,-15.0194833622902,-20,-20,-20,-20,-4.42284862919414,0.62057648772511,-2.70306265959117,-2.91877123241786,-3.38139475436598,-2.47693848013882,-2.33304430047875,-1.19402247347277,-0.154317360384357,-1.17441400208439,-0.365283318475333,-2.16282315061889,-4.3428059215206,-5.52146091786225,-20,-3.05760767727208,-20,-5.52146091786225,-6.90775527898214,-20,-6.21460809842219,-0.373966441048793,-2.22562405185792,0,0.634537037037037,0.0377777777777778,0.0496296296296296,0.278055555555556,0.321759259259259,0,0.610407407407407,0.0372222222222222,0.0533333333333333,0.299037037037037,0.344314814814815,0,0.628888888888889,0.03,0.0566666666666667,0.284444444444444,0.327777777777778,0,0.683888888888889,0.0327777777777778,0.0491666666666667,0.234166666666667,0.275138888888889,0,0.615842592592593,0.0405555555555556,0.04,0.303601851851852,0.34387962962963,0.634712962962963,0.029150786388205,0.0356666666666667,0.00422002866996287,0.0497592592592593,0.00624694712819763,0.279861111111111,0.0275843621207321,0.322574074074074,0.0283038237454684,0.275138888888889,p1,0,FProf4,4,0,0.683888888888889,0.0327777777777778,0.0491666666666667,0.234166666666667,11114350
